id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_01375,2.27952552648198,-0.849526612465144,0.510649270474278,-1.66362053484601,0.0961882855678983,0.21446505752752,ydcA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01376,0.489773356364272,-0.236308238060441,0.742129878755234,-0.318418978705989,0.750167143950197,NA,hokB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01377,0,NA,NA,NA,NA,NA,mokB,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01378,1.77921100050006,0.00386112076031243,0.493034346477683,0.00783134235555171,0.993751556713633,0.995772403804053,trg,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01379,15.3091170287353,-0.776301230982751,0.453949116804133,-1.71010627016531,0.0872462235387485,0.199956170459155,ydcI,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01380,4.82580302232043,-0.0934071812478953,0.569382437518597,-0.164049986604732,0.86969179319566,0.917645891000346,ydcJ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01381,3.40746001363189,-0.832008501253548,0.459767580730819,-1.80962846473654,0.0703534226661627,0.172981035684001,ydcG,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01382,0,NA,NA,NA,NA,NA,ECB_01382,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01383,111.49044258427,-0.821475480831933,0.408264758795925,-2.01211459753389,0.0442078582404766,0.12870559614768,ydcH,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01384,2.24624088519548,0.0271643885977468,0.541223816833613,0.0501906748240865,0.959970442602026,0.976820723989981,rimL,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01385,8.11318405757279,-0.476262306184165,0.462986577504847,-1.02867411135516,0.303632839217285,0.456143541232674,ydcK,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01386,0.871413480072356,-0.053894517854527,0.626349257634922,-0.0860454725499815,0.931430269374881,NA,tehA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01387,0.301753421678159,-0.406597298072431,0.791159238804604,-0.513925993819874,0.607303733103508,NA,tehB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01388,77.6663269019534,-0.507495812463847,0.434484212996073,-1.16804200770451,0.242789820697165,0.393268307630469,ydcL,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01389,0.204290096531595,-0.63667941492078,0.813574284236397,-0.782570721883563,0.433879240120103,NA,yncK,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01390,13.2621593997642,-0.429239254324287,0.411757381843293,-1.04245673120111,0.29719997608444,0.449864284653125,ydcM,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01391,0.295972528067092,-1.28587995455007,0.793252597856516,-1.62102205277954,0.105012909247924,NA,ydcO,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01392,0.0473962920364005,0.0842063810837473,0.688018596293189,0.122389687629699,0.902590405192239,NA,ydcN,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
