id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003044177.1,10.1696377167643,-0.723655784951225,0.796242456010323,-0.908838481908132,0.363435390353512,0.536142448645193,ycbZ,ECB_00959,b0955,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044178.1,6.21695007305954,0.267831509854771,0.74891088124698,0.357628012306105,0.720621712171757,0.820716301256067,ycbG,ECB_00960,b0956,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044179.1,350.840006422753,-0.97745210985006,0.670911646690561,-1.4569013888365,0.1451436026272,0.317699697890324,ompA,ECB_00961,b0957,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044181.1,1.67400701976365,2.0266964906497,1.13195262861829,1.79044285017789,0.0733827469184223,NA,yccR,ECB_00963,b0959,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044182.1,2.49243699898931,1.44938414650052,1.14861091280119,1.26185824141773,0.206999800452597,0.384169250370972,yccS,ECB_00964,b0960,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044183.1,1.15139464952224,1.03337357884535,1.2647968655022,0.817027308519653,0.413912822105104,NA,yccF,ECB_00965,b0961,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044184.1,8.4398502916864,0.37124476958347,0.763755549507975,0.486077999462829,0.626911864795786,0.75958314601008,helD,ECB_00966,b0962,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044185.1,15.0421584368169,-3.5381938797251,0.878494910669897,-4.02756332080177,5.63578921062921e-05,0.00122823449644691,mgsA,ECB_00967,b0963,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044186.1,0.987801539661267,2.52061644195391,1.3090117799843,1.92558728691054,0.0541559273780842,NA,yccT,ECB_00968,b0964,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044187.1,21.9097575455102,-1.16590709103291,0.628283266603592,-1.8557029177868,0.06349591469864,0.192020073862403,yccU,ECB_00969,b0965,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044188.1,0.874270025581823,-1.81462746964844,1.38560531422077,-1.30962796622135,0.190321722878774,NA,yccV,ECB_00970,b0966,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044189.1,21.72500182051,-1.20846655542366,0.655468286411497,-1.84366899280463,0.0652313945279096,0.194366649709219,yccW,ECB_00971,b0967,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044190.1,6.27744966511496,1.48547039271875,0.774000690970334,1.91921068036319,0.0549576764122002,0.177064558534562,yccX,ECB_00972,b0968,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044191.1,1.95485812021207,-1.8577491294002,1.22796162946578,-1.51287229569902,0.130312100347134,NA,yccK,ECB_00973,b0969,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044193.1,1.39064521800125,2.50962923612038,1.31667172021117,1.90604020546434,0.0566449895267875,NA,hyaA,ECB_00975,b0972,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044194.1,2.84687685165117,1.2237258881013,1.09012356423493,1.12255704605389,0.26162566686719,0.442292969703808,hyaB,ECB_00976,b0973,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044197.1,0.425817951370635,0.301191922151586,1.37508940132672,0.219034429224011,0.826623228242891,NA,hyaE,ECB_00979,b0976,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044201.1,4.27938444492546,-1.46442902899558,1.06152384418188,-1.37955358894855,0.167724135604645,0.341408012068339,appA,ECB_00983,b0980,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044202.1,3.96513554615812,0.723343914700709,1.04551976670248,0.691851017778553,0.489030893877192,0.650203542588707,yccC,ECB_00984,b0981,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044203.1,1.07586743425488,1.59019776917267,1.34006924467312,1.18665343264449,0.23536435034764,NA,etp,ECB_00985,b0982,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044204.1,1.0021214215986,1.47349508958817,1.33940719481903,1.10010988091434,0.271284249193278,NA,yccZ,ECB_00986,b0983,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044205.1,3.79569079726204,1.47423653819516,1.17482537740615,1.25485588458267,0.209531081135643,0.385775773808047,ymcA,ECB_00987,b0984,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044209.1,0.685107577693728,1.337807753827,1.37085978393493,0.975889561795255,0.329119195355293,NA,cspH,ECB_00991,b0989,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044210.1,0.901521663422541,0.686204509894289,1.35635362630048,0.505918586855511,0.612913803586128,NA,cspG,ECB_00992,b0990,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044212.1,12.7771296973771,1.54417636004246,0.671388194222627,2.29997544390901,0.0214496112852714,0.0911857636072287,gnsA,ECB_00994,b4517,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044213.1,0.641589365331729,2.21689253461392,1.37950386053154,1.60702162425245,0.108049624574574,NA,yccM,ECB_00995,b0992,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044214.1,2.35255377863098,0.722704157157343,1.17703676083501,0.614003046637766,0.53921331395916,0.68729986935036,torS,ECB_00996,b0993,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044215.1,1.87332639865601,-1.22750343020194,1.1934882620455,-1.02850063066237,0.303714394325809,NA,torT,ECB_00997,b0994,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044216.1,1.63392387875087,0.780975247486214,1.2050743345101,0.648072260043364,0.516938214756465,NA,torR,ECB_00998,b0995,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044217.1,1.90204441797113,1.94758557695846,1.31890005031512,1.47667412439109,0.139763011520328,NA,torC,ECB_00999,b0996,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044218.1,2.72516914649623,2.05134076726158,1.26885388865987,1.61668793041896,0.105945660531624,0.259200599474138,torA,ECB_01000,b0997,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044219.1,0.0600752410893323,-0.415520743355954,1.13966045675339,-0.364600474548069,0.715409660554817,NA,torD,ECB_01001,b0998,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044221.1,8.977896657356,-0.930011235190537,0.73412094906813,-1.26683652928181,0.205213747484196,0.384169250370972,cbpA,ECB_01003,b1000,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044222.1,0.769555621459178,1.26771365554473,1.38053610305132,0.918276351297717,0.358474204918625,NA,yccE,ECB_01004,b1001,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044223.1,64.8062847385659,-1.61377586098627,0.659894516454149,-2.44550579031581,0.0144649125882331,0.068880970827305,agp,ECB_01005,b1002,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044224.1,42.481142246057,-5.58646476566652,0.99979269326119,-5.58762311759273,2.30198550887227e-08,4.19589176844446e-06,yccJ,ECB_01006,b1003,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044225.1,78.2141004290912,-2.01110539428687,0.628542321785289,-3.19963401760219,0.00137602196668789,0.0125978266813206,wrbA,ECB_01007,b1004,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044229.1,1.24050966266703,1.11622284350163,1.33444825505482,0.836467685632195,0.402891848494703,NA,ycdI,ECB_01011,b1008,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044230.1,0.234642563746023,0.170516832796022,1.26887086708048,0.134384701564125,0.893098378285161,NA,ycdJ,ECB_01012,b1009,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044234.1,1.14873819044556,-0.189607719476132,1.24078168319874,-0.152813119377554,0.878545651485536,NA,ycdC,ECB_01016,b1013,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044235.1,5.50243197935869,1.3484733646628,1.03010256559243,1.30906708681701,0.190511626958476,0.370131600825334,putA,ECB_01017,b1014,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044236.1,1.55066996383296,-1.44946349714495,1.30990420109048,-1.10654160505653,0.268492166459245,NA,putP,ECB_01018,b1015,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044238.1,235.975320754605,-1.49156367093649,0.706960139705564,-2.10982711353104,0.0348732501393297,0.12900528879955,ycdO,ECB_01020,b1018,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044239.1,18.6223073130224,-0.428942883767589,0.867168835761349,-0.494647485101317,0.620848976968501,0.754883079940476,ycdB,ECB_01021,b1019,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044240.1,2.83326155303196,2.1054699560258,1.13764075437271,1.85073358873008,0.0642078893554504,0.193008722875079,phoH,ECB_01022,b1020,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044242.1,1.54216326166288,0.648505674116542,1.2982295380646,0.499530826484918,0.617405475645652,NA,ycdQ,ECB_01024,b1022,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044243.1,1.31589467806521,2.11726804608934,1.33374489798341,1.58746102743531,0.11240826694468,NA,pgaB,ECB_01025,b1023,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044244.1,2.27846049144376,2.16053620140682,1.26198990747626,1.7120075117934,0.0868952841468832,0.228641790963912,pgaA,ECB_01026,b1024,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044245.1,0.782903246253423,0.550906563694063,1.37201616438756,0.401530665595312,0.688029465415393,NA,ycdT,ECB_01027,b1025,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044247.1,0.316988602366129,0.490248585200339,1.32012469420003,0.371365362192108,0.710365420860276,NA,insE-1,ECB_01029,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044248.1,51.0349344811845,-3.03637804651814,0.637241680909662,-4.76487671393954,1.88969155569496e-06,0.000105245321365789,ycdW,ECB_01030,b1033,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044249.1,22.3868194457074,0.235541979175306,0.525367491417293,0.448337559942813,0.65390959743929,0.781697965314019,ycdX,ECB_01031,b1034,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044250.1,24.0329664003373,-5.89534398676144,1.11338637110827,-5.29496690433996,1.19037967477447e-07,1.25616381469622e-05,ycdY,ECB_01032,b1035,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044252.1,0.671611187050949,1.96361047202446,1.3870120499637,1.41571262634369,0.156859660057501,NA,csgG,ECB_01034,b1037,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044255.1,0.359864034405282,0.784681562649594,1.33673255086138,0.587014629174662,0.557193881642032,NA,csgD,ECB_01037,b1040,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044260.1,14.5351012087338,-3.52804480137302,1.0831652061605,-3.25716223278524,0.00112532096748954,0.0109018651965636,ymdB,ECB_01042,b1045,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044261.1,5.23357956817491,0.712071133033447,0.935862914165266,0.760871194119891,0.446734005534811,0.610983411389697,ymdC,ECB_01043,b1046,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044262.1,0.246665672836079,1.37311423367023,1.34699834162402,1.01938821395632,0.308018699313054,NA,mdoC,ECB_01044,b1047,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044263.1,83.4729785028081,-1.87775893635917,0.571298900975716,-3.28682399555147,0.00101324140549263,0.0102087890352398,mdoG,ECB_01045,b1048,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044264.1,28.6706446304061,0.152155636855614,0.44189146443105,0.344328073979702,0.730599573680325,0.828067917031686,mdoH,ECB_01046,b1049,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044266.1,16.8579358557269,-5.06773203391683,1.17613695869812,-4.30879413867442,1.64147065157859e-05,0.000478856325185128,msyB,ECB_01048,b1051,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044268.1,14.7997503575584,-0.675682722734915,0.767097408043695,-0.880830407781051,0.378409618833288,0.547875851138771,htrB,ECB_01050,b1054,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044269.1,3.04881120941551,1.62620181796078,1.02344815489961,1.58894401262592,0.112073033372074,0.27040485187847,yceA,ECB_01051,b1055,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044270.1,8.61323221991824,-0.228451495013275,0.669257000175216,-0.341350923417259,0.732839416103285,0.829750843528097,yceI,ECB_01052,b1056,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044273.1,62.9147568550808,-1.55022715379537,0.566579935543767,-2.73611375296509,0.00621695310327469,0.0376585829971775,solA,ECB_01055,b1059,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044274.1,0.263096576574628,-0.858571224385461,1.31121489215588,-0.654790629302425,0.512602564690609,NA,bssS,ECB_01056,b1060,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044275.1,3.88505981522141,-1.75976560889918,0.955439134914416,-1.84183957364988,0.0654986195548396,0.194555158825857,dinI,ECB_01057,b1061,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044276.1,58.8370995814026,-2.10560250200133,0.603162858918442,-3.49093527704437,0.000481332842036353,0.00582557142320603,pyrC,ECB_01058,b1062,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044277.1,11.0060880620049,-0.30213404953831,0.732855224746298,-0.412269762616353,0.680141708855019,0.792378922867119,yceB,ECB_01059,b1063,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044278.1,26.7968085905549,-1.49945728329797,0.634471786538514,-2.36331593478499,0.0181122214910641,0.0801655719416853,grxB,ECB_01060,b1064,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044279.1,0.895423887894571,0.675304978173845,1.35668891442749,0.497759634498685,0.618653470035564,NA,yceL,ECB_01061,b1065,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044280.1,4.34255232562754,-0.180626856972157,0.894159388861485,-0.202007448808591,0.839910900922254,0.902476611119571,rimJ,ECB_01062,b1066,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044281.1,36.3272482466502,-2.29043969338856,0.626206364004043,-3.65764359011492,0.000254544664187222,0.0034718506918053,yceH,ECB_01063,b1067,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044282.1,6.19328754807181,-3.00675725529835,1.1854384279762,-2.53640947040289,0.0111995695600288,0.05772528783511,mviM,ECB_01064,b1068,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044283.1,1.12386734318762,0.399431563070246,1.35419819022643,0.294957980266875,0.768025979246729,NA,mviN,ECB_01065,b1069,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044284.1,25.9190011386817,-1.73662020423037,0.67058004543238,-2.58972842401033,0.00960516742909243,0.0521598661439752,flgN,ECB_01066,b1070,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044285.1,44.7137223328868,0.170926965591036,0.836899148269666,0.204238426989006,0.838167183786036,0.901413876933765,flgM,ECB_01067,b1071,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044286.1,0.44107627043983,0.725781889625472,1.38248642959168,0.524983011833129,0.599595000595046,NA,flgA,ECB_01068,b1072,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044287.1,0.624010604296322,0.0624182438473456,1.38730527541449,0.0449924360221988,0.964113338030325,NA,flgB,ECB_01069,b1073,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044288.1,0.834875533682383,1.28458941121237,1.34206139379455,0.957176338692164,0.338478257682731,NA,flgC,ECB_01070,b1074,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044289.1,8.29862093990935,-4.053019568115,1.24796707689983,-3.24769750992423,0.0011634288498601,0.0111079754474738,flgD,ECB_01071,b1075,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044290.1,37.6996941988518,-0.0629308023803455,0.58673465953797,-0.107255982508177,0.914585903905419,0.953585406828063,flgE,ECB_01072,b1076,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044291.1,1.07486883134328,-0.493808403870525,1.34090957293408,-0.368263762029835,0.712676570443599,NA,flgF,ECB_01073,b1077,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044292.1,6.95619885308419,-2.90970093578053,0.988931491953473,-2.94226744668924,0.00325818401316782,0.0242849774959163,flgG,ECB_01074,b1078,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044293.1,29.4958649950522,-0.245101760346789,0.635299852860938,-0.385804843560131,0.699641207867505,0.805125006554446,flgH,ECB_01075,b1079,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044294.1,1.58367052876397,-0.563358783056184,1.22966857108733,-0.458138718271084,0.646852783706014,NA,flgI,ECB_01076,b1080,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044295.1,1.93869519486451,1.3437380868408,1.26433551572731,1.06280181971146,0.287871834140929,NA,flgJ,ECB_01077,b1081,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044296.1,33.2035268598915,-1.38478785481175,0.645735398097317,-2.14451284363855,0.0319918174436321,0.121484079497126,flgK,ECB_01078,b1082,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044297.1,15.1787426440421,0.73403741086556,0.657409100122391,1.11656107396278,0.264182043065657,0.444739711458138,flgL,ECB_01079,b1083,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044298.1,176.412474038445,-0.621540254182853,0.522186813278007,-1.19026417055835,0.233942578506024,0.414359425710758,rne,ECB_01080,b1084,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044300.1,7.07003220586033,1.09247257365873,0.794910407373347,1.37433421870602,0.169337947727878,0.342341071733396,rluC,ECB_01082,b1086,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044301.1,13.0151524099885,-5.07231673576612,1.16794022580963,-4.34295918890021,1.40576255861271e-05,0.000433623681541305,yceF,ECB_01083,b1087,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044302.1,19.8247540267033,-1.20722066122542,0.781552406215008,-1.54464454542708,0.122432265163514,0.284171102097209,yceD,ECB_01084,b1088,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044303.1,74.1596730353379,-0.102257357937314,0.552503041198402,-0.185080172075639,0.853166153318809,0.913781056305669,rpmF,ECB_01085,b1089,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044304.1,3.24086070986232,0.866931497054194,0.943154582943785,0.919182828278603,0.357999951295294,0.52934358580167,plsX,ECB_01086,b1090,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044305.1,51.5121340684988,-0.927365722404712,0.598979698138725,-1.54824232822317,0.12156396384904,0.283471883551032,fabH,ECB_01087,b1091,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044306.1,100.818523853424,-2.36078525995954,0.63864933932573,-3.69652814868955,0.000218568034955943,0.00315272597184652,fabD,ECB_01088,b1092,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044307.1,46.9129670424965,-3.46348357566286,0.655999009609901,-5.27970854364928,1.29389537197113e-07,1.29713011040106e-05,fabG,ECB_01089,b1093,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044308.1,24.387684248893,-2.02408281217233,0.770057832553001,-2.62848155892631,0.00857670055888679,0.0485770751993447,acpP,ECB_01090,b1094,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044309.1,272.053224920096,-2.9027348319487,0.698432091300342,-4.1560731073287,3.23764261742211e-05,0.000791643103406259,fabF,ECB_01091,b1095,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044310.1,1.04276907318649,1.17114301256177,1.33937621660125,0.874394362125989,0.381903526637351,NA,pabC,ECB_01092,b1096,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044311.1,3.78493000912478,0.895822063486687,1.08478807131651,0.825803755750655,0.408915423252687,0.574295308282885,yceG,ECB_01093,b1097,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044312.1,11.7436927737077,-1.64905538303151,0.672877766839438,-2.45075029121152,0.0142558812308436,0.0685444649108909,tmk,ECB_01094,b1098,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044313.1,5.36448337670178,-0.952241700611498,0.831894468927289,-1.14466646453293,0.252347348307431,0.433553070571036,holB,ECB_01095,b1099,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044314.1,29.1143697992878,-0.852498243368756,0.629735046124107,-1.35374114655951,0.175818975918902,0.352517046717399,ycfH,ECB_01096,b1100,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003044315.1,70.9527616697268,-2.79834898315066,0.615207924927408,-4.54862310735164,5.3998051536276e-06,0.000225554361104653,ptsG,ECB_01097,b1101,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
