"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"192","cysQ","GO:0043169~cation binding",0.00637613107223392,-1.88920364687353,-1,-2.19544276385742,4.88728280068074e-10,639,2.19544276385742,-49,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"193","fumA","GO:0043169~cation binding",0.00617242170461572,-1.66274250455249,-1,-2.209544410261,4.88728280068074e-10,639,2.209544410261,-50,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"194","dadA","GO:0043169~cation binding",0.00549598315287606,-2.1238008730552,-1,-2.259954607212,4.88728280068074e-10,639,2.259954607212,-51,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"195","yhdH","GO:0043169~cation binding",0.00501584406836696,-2.39089024412088,-1,-2.29965597323404,4.88728280068074e-10,639,2.29965597323404,-52,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"196","hycI","GO:0043169~cation binding",0.00424171138126417,-3.53531686318854,-1,-2.37245888551033,4.88728280068074e-10,639,2.37245888551033,-53,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"197","map","GO:0043169~cation binding",0.00395822002462635,-2.23402545287433,-1,-2.40250006843552,4.88728280068074e-10,639,2.40250006843552,-54,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"198","pykF","GO:0043169~cation binding",0.003730994631775,-2.1693272164058,-1,-2.42817537582976,4.88728280068074e-10,639,2.42817537582976,-55,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"199","pykA","GO:0043169~cation binding",0.00328972154114482,-1.93178563942747,-1,-2.48284086140027,4.88728280068074e-10,639,2.48284086140027,-56,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"200","bfr","GO:0043169~cation binding",0.00301330221848022,-2.21191789514533,-1,-2.5209573086731,4.88728280068074e-10,639,2.5209573086731,-57,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"201","clpX","GO:0043169~cation binding",0.00280560183010585,-2.22570359457357,-1,-2.55197396383435,4.88728280068074e-10,639,2.55197396383435,-58,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"202","glpC","GO:0043169~cation binding",0.00229084773626057,-4.28321173960195,-1,-2.64000377571649,4.88728280068074e-10,639,2.64000377571649,-59,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"203","yqhD","GO:0043169~cation binding",0.00189379936139343,-2.77596631068908,-1,-2.72266603423209,4.88728280068074e-10,639,2.72266603423209,-60,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"204","glpK","GO:0043169~cation binding",0.00185761912480747,-2.36249125356464,-1,-2.73104332637618,4.88728280068074e-10,639,2.73104332637618,-61,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"205","rpmE","GO:0043169~cation binding",0.00169453243222661,-2.6959884545638,-1,-2.77095011463878,4.88728280068074e-10,639,2.77095011463878,-62,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"206","ribB","GO:0043169~cation binding",0.000936704270497131,-2.49218533577439,-1,-3.02839749978797,4.88728280068074e-10,639,3.02839749978797,-63,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"207","slyD","GO:0043169~cation binding",0.000913839488328113,-2.49104713145392,-1,-3.03913007938114,4.88728280068074e-10,639,3.03913007938114,-64,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"208","gltS","GO:0043169~cation binding",0.000612383869699552,-2.21195226522863,-1,-3.2129762572173,4.88728280068074e-10,639,3.2129762572173,-65,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"209","pflA","GO:0043169~cation binding",0.000439142707384724,-2.51733389089194,-1,-3.35739432495528,4.88728280068074e-10,639,3.35739432495528,-66,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"210","sdaA","GO:0043169~cation binding",0.000386123848291311,-2.15840908325918,-1,-3.41327337407793,4.88728280068074e-10,639,3.41327337407793,-67,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"211","dksA","GO:0043169~cation binding",0.000373685158282158,-2.74216590116641,-1,-3.42749415075663,4.88728280068074e-10,639,3.42749415075663,-68,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"212","crr","GO:0043169~cation binding",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,4.88728280068074e-10,639,3.44139736472437,-69,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"213","adhE","GO:0043169~cation binding",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,4.88728280068074e-10,639,4.57754647933234,-70,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"214","mntH","GO:0043169~cation binding",8.10355376053039e-06,-2.77056985868391,-1,-5.09132448234116,4.88728280068074e-10,639,5.09132448234116,-71,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"215","ydbK","GO:0043169~cation binding",6.81431394931065e-06,-3.18260641004872,-1,-5.16657786147664,4.88728280068074e-10,639,5.16657786147664,-72,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"216","aphA","GO:0046872~metal ion binding",0.0203716646962699,2.40732810841199,1,1.6909734806285,3.23505777721778e-10,625,1.6909734806285,1,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"217","xylA","GO:0046872~metal ion binding",0.0486800442400293,-1.50167088224229,-1,-1.31264903575849,3.23505777721778e-10,625,1.31264903575849,-1,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"218","glcF","GO:0046872~metal ion binding",0.0460192476075917,-2.89467771893986,-1,-1.33706048611375,3.23505777721778e-10,625,1.33706048611375,-2,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"219","pepT","GO:0046872~metal ion binding",0.0409878649790402,-2.33598847921728,-1,-1.38734470310263,3.23505777721778e-10,625,1.38734470310263,-3,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"220","cydB","GO:0046872~metal ion binding",0.0407220968316396,-1.67145671862183,-1,-1.39016986773011,3.23505777721778e-10,625,1.39016986773011,-4,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"221","copA","GO:0046872~metal ion binding",0.0407000834706362,-1.41705239247461,-1,-1.39040470009174,3.23505777721778e-10,625,1.39040470009174,-5,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"222","fbaA","GO:0046872~metal ion binding",0.0407000834706362,-1.56806996795617,-1,-1.39040470009174,3.23505777721778e-10,625,1.39040470009174,-6,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"223","iscA","GO:0046872~metal ion binding",0.0404895820722792,-1.75302023053459,-1,-1.39265670593447,3.23505777721778e-10,625,1.39265670593447,-7,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"224","fes","GO:0046872~metal ion binding",0.0404424616738739,-2.98151319640553,-1,-1.39316241740245,3.23505777721778e-10,625,1.39316241740245,-8,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"225","ygiE","GO:0046872~metal ion binding",0.0404424616738739,-1.772468246936,-1,-1.39316241740245,3.23505777721778e-10,625,1.39316241740245,-9,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"226","hflB","GO:0046872~metal ion binding",0.0397004193876676,-1.4773653228032,-1,-1.40120490540848,3.23505777721778e-10,625,1.40120490540848,-10,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"227","galT","GO:0046872~metal ion binding",0.0395313952831258,-3.19610927267269,-1,-1.40305785671526,3.23505777721778e-10,625,1.40305785671526,-11,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"228","cdd","GO:0046872~metal ion binding",0.0386564921470682,-1.71974260243684,-1,-1.41277755823016,3.23505777721778e-10,625,1.41277755823016,-12,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"229","glpQ","GO:0046872~metal ion binding",0.0378141568011724,-1.82273065386589,-1,-1.42234557927371,3.23505777721778e-10,625,1.42234557927371,-13,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"230","ade","GO:0046872~metal ion binding",0.0350126202628554,-2.80861016791599,-1,-1.45577538643243,3.23505777721778e-10,625,1.45577538643243,-14,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"231","yleA","GO:0046872~metal ion binding",0.0349473162035987,-1.91911480765913,-1,-1.45658617049688,3.23505777721778e-10,625,1.45658617049688,-15,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"232","ppsA","GO:0046872~metal ion binding",0.0332224535587494,-1.43649490237619,-1,-1.47856829699969,3.23505777721778e-10,625,1.47856829699969,-16,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"233","ygiD","GO:0046872~metal ion binding",0.0310496647487068,-2.364493941118,-1,-1.50794308465238,3.23505777721778e-10,625,1.50794308465238,-17,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"234","glpF","GO:0046872~metal ion binding",0.0304888212985013,-1.65625165436202,-1,-1.51585936518699,3.23505777721778e-10,625,1.51585936518699,-18,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"235","fecA","GO:0046872~metal ion binding",0.0289732318151214,-2.2511195947949,-1,-1.53800305877653,3.23505777721778e-10,625,1.53800305877653,-19,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"236","glcB","GO:0046872~metal ion binding",0.0289316023359727,-2.13784788331115,-1,-1.53862751289884,3.23505777721778e-10,625,1.53862751289884,-20,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"237","yeiH","GO:0046872~metal ion binding",0.0282662765465794,-2.57959172636738,-1,-1.54873139638407,3.23505777721778e-10,625,1.54873139638407,-21,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"238","yggG","GO:0046872~metal ion binding",0.0282662765465794,-1.78299189305035,-1,-1.54873139638407,3.23505777721778e-10,625,1.54873139638407,-22,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"239","poxB","GO:0046872~metal ion binding",0.0271567659225975,-1.80551041127253,-1,-1.56612195109255,3.23505777721778e-10,625,1.56612195109255,-23,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"240","yiiM","GO:0046872~metal ion binding",0.0271567659225975,-2.22192130550654,-1,-1.56612195109255,3.23505777721778e-10,625,1.56612195109255,-24,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"241","ybiI","GO:0046872~metal ion binding",0.0269028718036276,-2.19917169882034,-1,-1.57020135784524,3.23505777721778e-10,625,1.57020135784524,-25,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"242","ptsI","GO:0046872~metal ion binding",0.024528390134127,-1.87795591925112,-1,-1.61033095480252,3.23505777721778e-10,625,1.61033095480252,-26,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"243","entC","GO:0046872~metal ion binding",0.0244751171031961,-2.92876141100071,-1,-1.61127522160245,3.23505777721778e-10,625,1.61127522160245,-27,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"244","fepA","GO:0046872~metal ion binding",0.0213168890975133,-2.51837319167186,-1,-1.67127617424032,3.23505777721778e-10,625,1.67127617424032,-28,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"245","ispG","GO:0046872~metal ion binding",0.0211110421243216,-2.00790816286801,-1,-1.67549032767428,3.23505777721778e-10,625,1.67549032767428,-29,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"246","dps","GO:0046872~metal ion binding",0.0203591989130737,-1.67220459958899,-1,-1.69123931447262,3.23505777721778e-10,625,1.69123931447262,-30,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"247","ppx","GO:0046872~metal ion binding",0.0196728259583454,-2.28281746498115,-1,-1.70613325014869,3.23505777721778e-10,625,1.70613325014869,-31,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"248","hmpA","GO:0046872~metal ion binding",0.0193957980843617,-2.0140965617244,-1,-1.71229234565901,3.23505777721778e-10,625,1.71229234565901,-32,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"249","gshB","GO:0046872~metal ion binding",0.0186758800765124,-2.74007764024168,-1,-1.7287189234688,3.23505777721778e-10,625,1.7287189234688,-33,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"250","narH","GO:0046872~metal ion binding",0.0172560974753157,-3.55448703141631,-1,-1.76305741467926,3.23505777721778e-10,625,1.76305741467926,-34,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"251","otsA","GO:0046872~metal ion binding",0.0166894537896447,-1.89958227868455,-1,-1.77755787662363,3.23505777721778e-10,625,1.77755787662363,-35,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"252","ubiA","GO:0046872~metal ion binding",0.0158395847580378,-1.89902973344423,-1,-1.80025620782586,3.23505777721778e-10,625,1.80025620782586,-36,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"253","def","GO:0046872~metal ion binding",0.0158298893812501,-1.55394002896501,-1,-1.80052211996269,3.23505777721778e-10,625,1.80052211996269,-37,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"254","dapE","GO:0046872~metal ion binding",0.0156791716682543,-2.22063378730986,-1,-1.80467688485367,3.23505777721778e-10,625,1.80467688485367,-38,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"255","fdoG","GO:0046872~metal ion binding",0.0156791716682543,-1.82060391344053,-1,-1.80467688485367,3.23505777721778e-10,625,1.80467688485367,-39,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"256","ppa","GO:0046872~metal ion binding",0.0129927210941353,-2.11452740986565,-1,-1.88629988415329,3.23505777721778e-10,625,1.88629988415329,-40,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"257","pepN","GO:0046872~metal ion binding",0.01290949135452,-1.80864407119656,-1,-1.88909086898664,3.23505777721778e-10,625,1.88909086898664,-41,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"258","fucI","GO:0046872~metal ion binding",0.0127109232200393,-2.61053564553888,-1,-1.89582290461457,3.23505777721778e-10,625,1.89582290461457,-42,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"259","pepD","GO:0046872~metal ion binding",0.0127109232200393,-1.458039412856,-1,-1.89582290461457,3.23505777721778e-10,625,1.89582290461457,-43,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"260","fhuA","GO:0046872~metal ion binding",0.0117814500819051,-2.15316842475407,-1,-1.92880125251904,3.23505777721778e-10,625,1.92880125251904,-44,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"261","ygaG","GO:0046872~metal ion binding",0.0112856522671004,-2.3346780574539,-1,-1.94747333531762,3.23505777721778e-10,625,1.94747333531762,-45,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"262","galU","GO:0046872~metal ion binding",0.00724522437257802,-2.28960746888701,-1,-2.139948160605,3.23505777721778e-10,625,2.139948160605,-46,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"263","eno","GO:0046872~metal ion binding",0.00672637183819703,-1.9250134598096,-1,-2.17221912827718,3.23505777721778e-10,625,2.17221912827718,-47,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"264","cysQ","GO:0046872~metal ion binding",0.00637613107223392,-1.88920364687353,-1,-2.19544276385742,3.23505777721778e-10,625,2.19544276385742,-48,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"265","fumA","GO:0046872~metal ion binding",0.00617242170461572,-1.66274250455249,-1,-2.209544410261,3.23505777721778e-10,625,2.209544410261,-49,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"266","dadA","GO:0046872~metal ion binding",0.00549598315287606,-2.1238008730552,-1,-2.259954607212,3.23505777721778e-10,625,2.259954607212,-50,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"267","yhdH","GO:0046872~metal ion binding",0.00501584406836696,-2.39089024412088,-1,-2.29965597323404,3.23505777721778e-10,625,2.29965597323404,-51,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"268","hycI","GO:0046872~metal ion binding",0.00424171138126417,-3.53531686318854,-1,-2.37245888551033,3.23505777721778e-10,625,2.37245888551033,-52,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"269","map","GO:0046872~metal ion binding",0.00395822002462635,-2.23402545287433,-1,-2.40250006843552,3.23505777721778e-10,625,2.40250006843552,-53,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"270","pykF","GO:0046872~metal ion binding",0.003730994631775,-2.1693272164058,-1,-2.42817537582976,3.23505777721778e-10,625,2.42817537582976,-54,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"271","pykA","GO:0046872~metal ion binding",0.00328972154114482,-1.93178563942747,-1,-2.48284086140027,3.23505777721778e-10,625,2.48284086140027,-55,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"272","bfr","GO:0046872~metal ion binding",0.00301330221848022,-2.21191789514533,-1,-2.5209573086731,3.23505777721778e-10,625,2.5209573086731,-56,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"273","clpX","GO:0046872~metal ion binding",0.00280560183010585,-2.22570359457357,-1,-2.55197396383435,3.23505777721778e-10,625,2.55197396383435,-57,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"274","glpC","GO:0046872~metal ion binding",0.00229084773626057,-4.28321173960195,-1,-2.64000377571649,3.23505777721778e-10,625,2.64000377571649,-58,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"275","yqhD","GO:0046872~metal ion binding",0.00189379936139343,-2.77596631068908,-1,-2.72266603423209,3.23505777721778e-10,625,2.72266603423209,-59,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"276","glpK","GO:0046872~metal ion binding",0.00185761912480747,-2.36249125356464,-1,-2.73104332637618,3.23505777721778e-10,625,2.73104332637618,-60,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"277","rpmE","GO:0046872~metal ion binding",0.00169453243222661,-2.6959884545638,-1,-2.77095011463878,3.23505777721778e-10,625,2.77095011463878,-61,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"278","ribB","GO:0046872~metal ion binding",0.000936704270497131,-2.49218533577439,-1,-3.02839749978797,3.23505777721778e-10,625,3.02839749978797,-62,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"279","slyD","GO:0046872~metal ion binding",0.000913839488328113,-2.49104713145392,-1,-3.03913007938114,3.23505777721778e-10,625,3.03913007938114,-63,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"280","gltS","GO:0046872~metal ion binding",0.000612383869699552,-2.21195226522863,-1,-3.2129762572173,3.23505777721778e-10,625,3.2129762572173,-64,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"281","pflA","GO:0046872~metal ion binding",0.000439142707384724,-2.51733389089194,-1,-3.35739432495528,3.23505777721778e-10,625,3.35739432495528,-65,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"282","sdaA","GO:0046872~metal ion binding",0.000386123848291311,-2.15840908325918,-1,-3.41327337407793,3.23505777721778e-10,625,3.41327337407793,-66,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"283","dksA","GO:0046872~metal ion binding",0.000373685158282158,-2.74216590116641,-1,-3.42749415075663,3.23505777721778e-10,625,3.42749415075663,-67,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"284","crr","GO:0046872~metal ion binding",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,3.23505777721778e-10,625,3.44139736472437,-68,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"285","adhE","GO:0046872~metal ion binding",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,3.23505777721778e-10,625,4.57754647933234,-69,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"286","mntH","GO:0046872~metal ion binding",8.10355376053039e-06,-2.77056985868391,-1,-5.09132448234116,3.23505777721778e-10,625,5.09132448234116,-70,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
