"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"90","prsA","GO:0043167~ion binding",0.0286379050874161,-1,-1.54305875459922,1.78118578575415e-06,641,1.54305875459922,-24,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"91","htpX","GO:0043167~ion binding",0.0272288110963092,-1,-1.5649713210392,1.78118578575415e-06,641,1.5649713210392,-25,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"92","fumA","GO:0043167~ion binding",0.0267473167770416,-1,-1.57271977877819,1.78118578575415e-06,641,1.57271977877819,-26,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"93","gltX","GO:0043167~ion binding",0.025513666402379,-1,-1.59322712728175,1.78118578575415e-06,641,1.59322712728175,-27,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"94","adhE","GO:0043167~ion binding",0.025144761389593,-1,-1.59955248124706,1.78118578575415e-06,641,1.59955248124706,-28,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"95","cyoB","GO:0043167~ion binding",0.025144761389593,-1,-1.59955248124706,1.78118578575415e-06,641,1.59955248124706,-29,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"96","mobA","GO:0043167~ion binding",0.025144761389593,-1,-1.59955248124706,1.78118578575415e-06,641,1.59955248124706,-30,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"97","yhdH","GO:0043167~ion binding",0.025144761389593,-1,-1.59955248124706,1.78118578575415e-06,641,1.59955248124706,-31,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"98","eno","GO:0043167~ion binding",0.023953639603451,-1,-1.62062848894656,1.78118578575415e-06,641,1.62062848894656,-32,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"99","ispG","GO:0043167~ion binding",0.0221384102373561,-1,-1.65485356909112,1.78118578575415e-06,641,1.65485356909112,-33,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"100","fadH","GO:0043167~ion binding",0.0217460299393492,-1,-1.66262001837881,1.78118578575415e-06,641,1.66262001837881,-34,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"101","ycgM","GO:0043167~ion binding",0.0209280830730957,-1,-1.67927054943976,1.78118578575415e-06,641,1.67927054943976,-35,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"102","ppnK","GO:0043167~ion binding",0.0182034118810598,-1,-1.73984720419929,1.78118578575415e-06,641,1.73984720419929,-36,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"103","tdh","GO:0043167~ion binding",0.0182034118810598,-1,-1.73984720419929,1.78118578575415e-06,641,1.73984720419929,-37,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"104","glmM","GO:0043167~ion binding",0.0143036747006136,-1,-1.84455237531934,1.78118578575415e-06,641,1.84455237531934,-38,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"105","iscA","GO:0043167~ion binding",0.0139531439444828,-1,-1.85532792544401,1.78118578575415e-06,641,1.85532792544401,-39,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"106","trkG","GO:0043167~ion binding",0.0135664123250528,-1,-1.86753498752355,1.78118578575415e-06,641,1.86753498752355,-40,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"107","sdhB","GO:0043167~ion binding",0.0130719160547605,-1,-1.88366074975531,1.78118578575415e-06,641,1.88366074975531,-41,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"108","yadR","GO:0043167~ion binding",0.0117485528674645,-1,-1.93001562448841,1.78118578575415e-06,641,1.93001562448841,-42,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"109","iscU","GO:0043167~ion binding",0.0115672088161244,-1,-1.93677142428037,1.78118578575415e-06,641,1.93677142428037,-43,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"110","argE","GO:0043167~ion binding",0.00880603967984582,-1,-2.05521936194948,1.78118578575415e-06,641,2.05521936194948,-44,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"111","fbp","GO:0043167~ion binding",0.00843169182149872,-1,-2.07408527531327,1.78118578575415e-06,641,2.07408527531327,-45,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"112","ygiD","GO:0043167~ion binding",0.00841763727944936,-1,-2.07480979216932,1.78118578575415e-06,641,2.07480979216932,-46,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"113","yleA","GO:0043167~ion binding",0.00828730480362651,-1,-2.081586687692,1.78118578575415e-06,641,2.081586687692,-47,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"114","speA","GO:0043167~ion binding",0.00747289535569096,-1,-2.12651109920565,1.78118578575415e-06,641,2.12651109920565,-48,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"115","glpK","GO:0043167~ion binding",0.00745892585310716,-1,-2.12732371001478,1.78118578575415e-06,641,2.12732371001478,-49,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"116","ubiA","GO:0043167~ion binding",0.00681759640986962,-1,-2.16636871184202,1.78118578575415e-06,641,2.16636871184202,-50,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"117","pepP","GO:0043167~ion binding",0.0066438132563493,-1,-2.17758258315575,1.78118578575415e-06,641,2.17758258315575,-51,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"118","ydbK","GO:0043167~ion binding",0.00657863933857933,-1,-2.18186392232121,1.78118578575415e-06,641,2.18186392232121,-52,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"119","astE","GO:0043167~ion binding",0.00611657950006739,-1,-2.21349137516308,1.78118578575415e-06,641,2.21349137516308,-53,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"120","aceE","GO:0043167~ion binding",0.00605018663779851,-1,-2.21823122790691,1.78118578575415e-06,641,2.21823122790691,-54,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"121","glcB","GO:0043167~ion binding",0.00605018663779851,-1,-2.21823122790691,1.78118578575415e-06,641,2.21823122790691,-55,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"122","rpoH","GO:0043167~ion binding",0.00492814709072457,-1,-2.30731633823473,1.78118578575415e-06,641,2.30731633823473,-56,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"123","metK","GO:0043167~ion binding",0.00474218208402463,-1,-2.32402177457357,1.78118578575415e-06,641,2.32402177457357,-57,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"124","glgX","GO:0043167~ion binding",0.00419305664749665,-1,-2.37746927031071,1.78118578575415e-06,641,2.37746927031071,-58,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"125","pepN","GO:0043167~ion binding",0.00419305664749665,-1,-2.37746927031071,1.78118578575415e-06,641,2.37746927031071,-59,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"126","poxB","GO:0043167~ion binding",0.00371645062273622,-1,-2.42987163291771,1.78118578575415e-06,641,2.42987163291771,-60,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"127","metH","GO:0043167~ion binding",0.00365973842302477,-1,-2.43654995435877,1.78118578575415e-06,641,2.43654995435877,-61,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"128","ppx","GO:0043167~ion binding",0.00365973842302477,-1,-2.43654995435877,1.78118578575415e-06,641,2.43654995435877,-62,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"129","rpmE","GO:0043167~ion binding",0.00287020545837799,-1,-2.54208701398166,1.78118578575415e-06,641,2.54208701398166,-63,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"130","ycjI","GO:0043167~ion binding",0.00202026196579855,-1,-2.69459231227408,1.78118578575415e-06,641,2.69459231227408,-64,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"131","slyD","GO:0043167~ion binding",0.00115359452578197,-1,-2.93794681350218,1.78118578575415e-06,641,2.93794681350218,-65,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"132","map","GO:0043167~ion binding",0.00112731330608534,-1,-2.94795536683394,1.78118578575415e-06,641,2.94795536683394,-66,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"133","ppa","GO:0043167~ion binding",0.00108412568103611,-1,-2.96492036778241,1.78118578575415e-06,641,2.96492036778241,-67,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"134","ribB","GO:0043167~ion binding",0.000499855533272432,-1,-3.30115549600068,1.78118578575415e-06,641,3.30115549600068,-68,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"135","secA","GO:0043167~ion binding",0.000499855533272432,-1,-3.30115549600068,1.78118578575415e-06,641,3.30115549600068,-69,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"136","yqhD","GO:0043167~ion binding",0.000243100274699893,-1,-3.61421455040973,1.78118578575415e-06,641,3.61421455040973,-70,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"137","otsA","GO:0043167~ion binding",9.66718658246812e-05,-1,-4.01469989918364,1.78118578575415e-06,641,4.01469989918364,-71,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"138","dadA","GO:0043167~ion binding",7.9981927358074e-05,-1,-4.09700813469999,1.78118578575415e-06,641,4.09700813469999,-72,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"139","copA","GO:0043167~ion binding",5.2111719212428e-05,-1,-4.28306459883181,1.78118578575415e-06,641,4.28306459883181,-73,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"140","fdoH","GO:0043167~ion binding",5.2111719212428e-05,-1,-4.28306459883181,1.78118578575415e-06,641,4.28306459883181,-74,2,74,"ion binding
 padj:0.00000 N( -74/ +2/ 641)","ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"141","mgtA","GO:0043169~cation binding",0.000703906503578136,1,3.15248502221677,1.43516720652048e-06,639,3.15248502221677,2,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"142","metE","GO:0043169~cation binding",0.00339217474463152,1,2.46952178357498,1.43516720652048e-06,639,2.46952178357498,1,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"143","gcl","GO:0043169~cation binding",0.0476148703777578,-1,-1.32225739361468,1.43516720652048e-06,639,1.32225739361468,-1,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"144","yjcE","GO:0043169~cation binding",0.047450969546147,-1,-1.32375490938548,1.43516720652048e-06,639,1.32375490938548,-2,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"145","clpX","GO:0043169~cation binding",0.0425270170336319,-1,-1.37133507887231,1.43516720652048e-06,639,1.37133507887231,-3,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"146","putP","GO:0043169~cation binding",0.042107834638676,-1,-1.37563709124784,1.43516720652048e-06,639,1.37563709124784,-4,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"147","katE","GO:0043169~cation binding",0.040914722001415,-1,-1.38812039532894,1.43516720652048e-06,639,1.38812039532894,-5,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"148","ybgR","GO:0043169~cation binding",0.0399751644587046,-1,-1.39820974088102,1.43516720652048e-06,639,1.39820974088102,-6,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"149","dos","GO:0043169~cation binding",0.0398905663726499,-1,-1.39912979746378,1.43516720652048e-06,639,1.39912979746378,-7,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"150","nrdB","GO:0043169~cation binding",0.0392974674177904,-1,-1.40563543745968,1.43516720652048e-06,639,1.40563543745968,-8,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"151","sufI","GO:0043169~cation binding",0.0392974674177904,-1,-1.40563543745968,1.43516720652048e-06,639,1.40563543745968,-9,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"152","prlC","GO:0043169~cation binding",0.0385122039643339,-1,-1.41440162699763,1.43516720652048e-06,639,1.41440162699763,-10,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"153","torZ","GO:0043169~cation binding",0.0385122039643339,-1,-1.41440162699763,1.43516720652048e-06,639,1.41440162699763,-11,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"154","araA","GO:0043169~cation binding",0.0381437682436409,-1,-1.41857640498219,1.43516720652048e-06,639,1.41857640498219,-12,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"155","cydA","GO:0043169~cation binding",0.0381437682436409,-1,-1.41857640498219,1.43516720652048e-06,639,1.41857640498219,-13,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"156","icdA","GO:0043169~cation binding",0.0367719007598638,-1,-1.43448392062924,1.43516720652048e-06,639,1.43448392062924,-14,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"157","ptsI","GO:0043169~cation binding",0.0365582450380916,-1,-1.43701466054669,1.43516720652048e-06,639,1.43701466054669,-15,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"158","aldB","GO:0043169~cation binding",0.036313424780523,-1,-1.43993279010824,1.43516720652048e-06,639,1.43993279010824,-16,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"159","ugpQ","GO:0043169~cation binding",0.0343945831377348,-1,-1.46350994983056,1.43516720652048e-06,639,1.46350994983056,-17,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"160","crr","GO:0043169~cation binding",0.0341734568442896,-1,-1.46631108756164,1.43516720652048e-06,639,1.46631108756164,-18,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"161","lipA","GO:0043169~cation binding",0.0340778599594578,-1,-1.46752768611721,1.43516720652048e-06,639,1.46752768611721,-19,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"162","gltS","GO:0043169~cation binding",0.0336979714753038,-1,-1.47239624166865,1.43516720652048e-06,639,1.47239624166865,-20,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"163","cdd","GO:0043169~cation binding",0.0328027982105081,-1,-1.48408910764354,1.43516720652048e-06,639,1.48408910764354,-21,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"164","ispH","GO:0043169~cation binding",0.0314640011945151,-1,-1.50218605011054,1.43516720652048e-06,639,1.50218605011054,-22,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"165","ppsA","GO:0043169~cation binding",0.0296302870274323,-1,-1.5282641415059,1.43516720652048e-06,639,1.5282641415059,-23,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"166","prsA","GO:0043169~cation binding",0.0286379050874161,-1,-1.54305875459922,1.43516720652048e-06,639,1.54305875459922,-24,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"167","htpX","GO:0043169~cation binding",0.0272288110963092,-1,-1.5649713210392,1.43516720652048e-06,639,1.5649713210392,-25,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"168","fumA","GO:0043169~cation binding",0.0267473167770416,-1,-1.57271977877819,1.43516720652048e-06,639,1.57271977877819,-26,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"169","gltX","GO:0043169~cation binding",0.025513666402379,-1,-1.59322712728175,1.43516720652048e-06,639,1.59322712728175,-27,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"170","adhE","GO:0043169~cation binding",0.025144761389593,-1,-1.59955248124706,1.43516720652048e-06,639,1.59955248124706,-28,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"171","cyoB","GO:0043169~cation binding",0.025144761389593,-1,-1.59955248124706,1.43516720652048e-06,639,1.59955248124706,-29,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"172","mobA","GO:0043169~cation binding",0.025144761389593,-1,-1.59955248124706,1.43516720652048e-06,639,1.59955248124706,-30,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"173","yhdH","GO:0043169~cation binding",0.025144761389593,-1,-1.59955248124706,1.43516720652048e-06,639,1.59955248124706,-31,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"174","eno","GO:0043169~cation binding",0.023953639603451,-1,-1.62062848894656,1.43516720652048e-06,639,1.62062848894656,-32,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"175","ispG","GO:0043169~cation binding",0.0221384102373561,-1,-1.65485356909112,1.43516720652048e-06,639,1.65485356909112,-33,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"176","fadH","GO:0043169~cation binding",0.0217460299393492,-1,-1.66262001837881,1.43516720652048e-06,639,1.66262001837881,-34,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"177","ycgM","GO:0043169~cation binding",0.0209280830730957,-1,-1.67927054943976,1.43516720652048e-06,639,1.67927054943976,-35,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"178","ppnK","GO:0043169~cation binding",0.0182034118810598,-1,-1.73984720419929,1.43516720652048e-06,639,1.73984720419929,-36,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"179","tdh","GO:0043169~cation binding",0.0182034118810598,-1,-1.73984720419929,1.43516720652048e-06,639,1.73984720419929,-37,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"180","glmM","GO:0043169~cation binding",0.0143036747006136,-1,-1.84455237531934,1.43516720652048e-06,639,1.84455237531934,-38,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"181","iscA","GO:0043169~cation binding",0.0139531439444828,-1,-1.85532792544401,1.43516720652048e-06,639,1.85532792544401,-39,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"182","trkG","GO:0043169~cation binding",0.0135664123250528,-1,-1.86753498752355,1.43516720652048e-06,639,1.86753498752355,-40,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"183","sdhB","GO:0043169~cation binding",0.0130719160547605,-1,-1.88366074975531,1.43516720652048e-06,639,1.88366074975531,-41,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"184","yadR","GO:0043169~cation binding",0.0117485528674645,-1,-1.93001562448841,1.43516720652048e-06,639,1.93001562448841,-42,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"185","iscU","GO:0043169~cation binding",0.0115672088161244,-1,-1.93677142428037,1.43516720652048e-06,639,1.93677142428037,-43,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"186","argE","GO:0043169~cation binding",0.00880603967984582,-1,-2.05521936194948,1.43516720652048e-06,639,2.05521936194948,-44,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"187","fbp","GO:0043169~cation binding",0.00843169182149872,-1,-2.07408527531327,1.43516720652048e-06,639,2.07408527531327,-45,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"188","ygiD","GO:0043169~cation binding",0.00841763727944936,-1,-2.07480979216932,1.43516720652048e-06,639,2.07480979216932,-46,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"189","yleA","GO:0043169~cation binding",0.00828730480362651,-1,-2.081586687692,1.43516720652048e-06,639,2.081586687692,-47,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"190","speA","GO:0043169~cation binding",0.00747289535569096,-1,-2.12651109920565,1.43516720652048e-06,639,2.12651109920565,-48,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"191","glpK","GO:0043169~cation binding",0.00745892585310716,-1,-2.12732371001478,1.43516720652048e-06,639,2.12732371001478,-49,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"192","ubiA","GO:0043169~cation binding",0.00681759640986962,-1,-2.16636871184202,1.43516720652048e-06,639,2.16636871184202,-50,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"193","pepP","GO:0043169~cation binding",0.0066438132563493,-1,-2.17758258315575,1.43516720652048e-06,639,2.17758258315575,-51,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
