"gene_id","gene_name"
"ECB_01974","alkA"
"ECB_01975","yegD"
"ECB_01976","yegI"
"ECB_01977","yegK"
"ECB_01978","yegL"
"RF00113.1","sib"
"RF00113.2","sib"
"RF00113.3","sib"
"RF00113.4","sib"
"ECB_01979","yegM"
"ECB_01980","yegN"
"ECB_01981","yegO"
"ECB_01982","yegB"
"ECB_01983","baeS"
"ECB_01984","baeR"
"ECB_01985","yegP"
"ECB_01986","yegQ"
"RF00112.1","cyaR"
"ECB_01987","ogrK"
"ECB_01988","yegZ"
"ECB_01989","ECB_01989"
"ECB_01990","ECB_01990"
"ECB_01991","ECB_01991"
"ECB_01992","ECB_01992"
"ECB_01993","ECB_01993"
"ECB_01994","ECB_01994"
"ECB_01995","ECB_01995"
"ECB_01996","ECB_01996"
"ECB_01997","ECB_01997"
"ECB_01998","ECB_01998"
"ECB_01999","ECB_01999"
"ECB_02000","ECB_02000"
"ECB_02001","ECB_02001"
"ECB_02002","ECB_02002"
"ECB_02003","ECB_02003"
"ECB_02004","ECB_02004"
"ECB_02005","ECB_02005"
"ECB_02006","ECB_02006"
"ECB_02007","ECB_02007"
"ECB_02008","ECB_02008"
"ECB_02009","ECB_02009"
"ECB_02010","ECB_02010"
"ECB_02011","ECB_02011"
"ECB_02012","ECB_02012"
"ECB_02013","ECB_02013"
"ECB_02014","yegR"
"ECB_02015","yegS"
"ECB_02016","gatR"
"ECB_02017","gatD"
"ECB_02018","gatC"
"ECB_02019","gatB"
"ECB_02020","gatA"
"ECB_02021","gatZ"
"ECB_02022","insA-15"
"ECB_02023","insB-15"
"ECB_02021","gatZ"
"ECB_02024","gatY"
"ECB_02025","fbaB"
"ECB_02026","yegT"
"ECB_02027","yegU"
"ECB_02028","yegV"
"ECB_02029","yegW"
"ECB_02030","yegX"
"ECB_02031","thiD"
"ECB_02032","thiM"
"ECB_02033","ECB_02033"
"ECB_02034","ECB_02034"
"ECB_02035","ECB_02035"
"ECB_02036","ECB_02036"
"ECB_02037","ECB_02037"
"ECB_02038","ECB_02038"
"ECB_02039","ECB_02039"
"ECB_02040","insB-16"
"ECB_02041","insA-16"
"ECB_02042","yehE"
"ECB_02043","mrp"
"ECB_02044","metG"
"ECB_02045","molR"
"ECB_02046","yehI"
"ECB_02047","yehK"
"RF02083.1","orzO-P"
"ECB_02048","yehL"
"ECB_02049","yehM"
"ECB_02050","yehP"
"ECB_02051","yehQ"
"ECB_02052","yehR"
"ECB_02053","yehS"
"ECB_02054","yehT"
"ECB_02055","yehU"
"ECB_02056","yehV"
"ECB_02057","ECB_02057"
"ECB_02058","yehW"
"ECB_02059","yehX"
"ECB_02060","yehY"
"ECB_02061","yehZ"
"ECB_02062","bglX"
"ECB_02063","dld"
"ECB_02064","pbpG"
"ECB_02065","yohC"
"ECB_02066","yohD"
"ECB_02067","yohF"
"ECB_02068","yohGH"
"ECB_02069","yohI"
"ECB_02070","yohJ"
"ECB_02071","yohK"
"ECB_02072","cdd"
"ECB_02073","sanA"
"ECB_02074","yeiS"
"ECB_02075","yeiT"
"ECB_02076","yeiA"
"ECB_02077","mglC"
"ECB_02078","mglA"
"ECB_02079","mglB"
"ECB_02080","galS"
"ECB_02081","yeiB"
"ECB_02082","folE"
"ECB_02083","yeiG"
"ECB_02084","cirA"
"ECB_02085","lysP"
"ECB_02086","yeiE"
"ECB_02087","yeiH"
"ECB_02088","nfo"
"ECB_02089","yeiI"
"ECB_02090","yeiJ"
"ECB_02091","rihB"
"ECB_02092","yeiL"
"ECB_02093","yeiM"
"ECB_02094","yeiN"
"ECB_02095","yeiC"
"ECB_02096","fruA"
"ECB_02097","fruK"
"ECB_02098","fruB"
"ECB_02099","setB"
"ECB_02100","yeiW"
"ECB_02101","yeiP"
"ECB_02102","yeiQ"
"ECB_02103","yeiR"
"ECB_02104","yeiU"
"ECB_02105","spr"
"ECB_02106","rtn"
"ECB_02107","yejA"
"ECB_02108","yejB"
"ECB_02109","yejE"
"ECB_02110","yejF"
"ECB_02111","yejG"
"ECB_02112","bcr"
"ECB_02113","rsuA"
"ECB_02114","yejH"
"ECB_02115","rplY"
"ECB_02116","yejK"
"ECB_02117","yejL"
"ECB_02118","yejM"
"ECB_t00037","proL"
"ECB_02119","yejO"
"ECB_02120","narP"
"ECB_02121","ccmH"
"ECB_02122","ccmG"
"ECB_02123","ccmF"
"ECB_02124","ccmE"
"ECB_02125","ccmD"
"ECB_02126","ccmC"
"ECB_02127","ccmB"
"ECB_02128","ccmA"
"ECB_02129","napC"
"ECB_02130","napB"
"ECB_02131","napH"
"ECB_02132","napG"
"ECB_02133","napA"
"ECB_02134","napD"
"ECB_02135","napF"
"ECB_02136","eco"
"ECB_02137","mqo"
"ECB_02138","yojI"
"ECB_02139","alkB"
"ECB_02140","ada"
"ECB_02141","yojL"
"ECB_02142","ompC"
"ECB_02143","insB-17"
"ECB_02144","insA-17"
"ECB_02145","rcsC"
"ECB_02146","atoS"
"ECB_02147","atoC"
"ECB_02148","atoD"
"ECB_02149","atoA"
"ECB_02150","atoE"
"ECB_02151","atoB"
"ECB_02152","yfaP"
"ECB_02153","yfaQ"
"ECB_02154","yfaS"
"ECB_02155","yfaT"
"ECB_02156","yfaA"
"ECB_02157","gyrA"
"ECB_02158","ubiG"
"ECB_02159","yfaL"
"ECB_02160","nrdA"
"ECB_02161","nrdB"
"ECB_02162","yfaE"
"ECB_02163","inaA"
"ECB_02164","yfaH"
"ECB_02165","glpQ"
"ECB_02166","glpT"
"ECB_02167","glpA"
"ECB_02168","glpB"
"ECB_02169","glpC"
"ECB_02170","yfaD"
"ECB_02171","yfaU"
"ECB_02172","yfaV"
"ECB_02173","yfaW"
"ECB_02174","yfaX"
"ECB_02175","yfaY"
"ECB_02176","yfaZ"
"ECB_02177","yfaO"
"ECB_02178","ais"
"ECB_02179","yfbE"
"ECB_02180","yfbF"
"ECB_02181","yfbG"
"ECB_02182","yfbH"
"ECB_02183","arnT"
"ECB_02184","yfbW"
"ECB_02185","yfbJ"
"ECB_02186","pmrD"
"ECB_02187","menE"
"ECB_02188","menC"
"ECB_02189","menB"
"ECB_02190","yfbB"
"ECB_02191","menD"
"ECB_02192","menF"
"ECB_02193","elaB"
"ECB_02194","elaA"
"ECB_02195","elaC"
"ECB_02196","elaD"
"ECB_02197","yfbL"
"ECB_02198","yfbM"
"ECB_02199","ECB_02199"
"ECB_02200","ECB_02200"
"ECB_02201","nuoN"
"ECB_02202","nuoM"
"ECB_02203","nuoL"
"ECB_02204","nuoK"
"ECB_02205","nuoJ"
"ECB_02206","nuoI"
"ECB_02207","nuoH"
"ECB_02208","nuoG"
"ECB_02209","nuoF"
"ECB_02210","nuoE"
"ECB_02211","nuoC"
"ECB_02212","nuoB"
"ECB_02213","nuoA"
"ECB_02214","lrhA"
"ECB_02215","yfbQ"
"ECB_02216","yfbR"
"ECB_02217","yfbS"
"ECB_02218","yfbT"
"ECB_02219","yfbU"
"ECB_02220","yfbV"
"ECB_02221","ackA"
"ECB_02222","pta"
"ECB_02223","yfcC"
"ECB_02224","yfcD"
"ECB_02225","yfcE"
"ECB_02226","yfcF"
"ECB_02227","yfcG"
"ECB_02228","folX"
"ECB_02229","yfcH"
"ECB_02230","yfcI"
"ECB_02231","hisP"
"ECB_02232","hisM"
"ECB_02233","hisQ"
"ECB_02234","hisJ"
"ECB_02235","argT"
"ECB_02236","ubiX"
"ECB_02237","purF"
"ECB_02238","cvpA"
"ECB_02239","dedD"
"ECB_02240","folC"
"ECB_02241","accD"
"ECB_02242","dedA"
"ECB_02243","truA"
"ECB_02244","usg"
"ECB_02245","pdxB"
"ECB_02246","flk"
"ECB_02247","yfcJ"
"ECB_02248","fabB"
"ECB_02249","yfcK"
"ECB_02250","yfcL"
"ECB_02251","yfcM"
"ECB_02252","yfcA"
"ECB_02253","mepA"
"ECB_02254","aroC"
"ECB_02255","yfcB"
"ECB_02256","yfcN"
"ECB_02257","yfcO"
"ECB_02258","yfcP"
"ECB_02259","yfcQ"
"ECB_02260","yfcR"
"ECB_02261","yfcS"
"ECB_02262","yfcTU"
"ECB_02263","yfcV"
"ECB_02264","sixA"
"ECB_02265","yfcX"
"ECB_02266","yfcY"
"ECB_02267","yfcZ"
"ECB_02268","fadL"
"ECB_02269","yfdF"
"ECB_02270","insB-18"
"ECB_02271","insA-18"
"ECB_02269","yfdF"
"ECB_02272","vacJ"
"ECB_02273","yfdC"
"ECB_t00038","argW"
"ECB_02274","dsdC"
"ECB_02275","dsdX"
"ECB_02276","dsdA"
"ECB_02277","emrY"
"ECB_02278","emrK"
"ECB_02279","evgA"
"ECB_02280","evgS"
"ECB_02281","yfdE"
"ECB_02282","yfdV"
"ECB_02283","yfdU"
"ECB_02284","yfdW"
"ECB_02285","yfdX"
"ECB_02286","ypdI"
"ECB_02287","yfdY"
"ECB_02288","ddg"
"ECB_02289","yfdZ"
"ECB_02290","ypdA"
"ECB_02291","ypdB"
"ECB_02292","ypdC"
"ECB_02293","ypdD"
"ECB_02294","ypdE"
"ECB_02295","ypdF"
"ECB_02296","ypdG"
"ECB_02297","ypdH"
"ECB_02298","glk"
"ECB_02299","yfeO"
"ECB_02300","ypeC"
"ECB_02301","mntH"
"ECB_02302","nupC"
"ECB_02303","yfeA"
"ECB_t00039","alaX"
"ECB_t00040","alaW"
"ECB_02304","yfeC"
"ECB_02305","yfeD"
"ECB_02306","gltX"
"ECB_t00041","valU"
"ECB_t00042","valX"
"ECB_t00043","valY"
"ECB_t00044","lysV"
"ECB_02307","ECB_02307"
"ECB_02308","yfeR"
"ECB_02309","yfeH"
"ECB_02310","ypeB"
"ECB_02311","ligA"
"ECB_02312","zipA"
"ECB_02313","cysZ"
"ECB_02314","cysK"
"ECB_02315","ptsH"
"ECB_02316","ptsI"
"ECB_02317","crr"
"ECB_02318","pdxK"
"ECB_02319","yfeK"
"ECB_02320","yfeS"
"ECB_02321","cysM"
"ECB_02322","cysA"
"ECB_02323","cysW"
"ECB_02324","cysU"
"ECB_02325","cysP"
"ECB_02326","ucpA"
"ECB_02327","yfeT"
"ECB_02328","yfeU"
"ECB_02329","yfeV"
"ECB_02330","yfeW"
"ECB_02331","yfeX"
"ECB_02332","yfeY"
"ECB_02333","yfeZ"
"ECB_02334","ypeA"
"ECB_02335","amiA"
"ECB_02336","hemF"
"ECB_02337","yfeG"
"ECB_02338","yffI"
"ECB_02339","eutL"
"ECB_02340","eutC"
"ECB_02341","eutB"
"ECB_02342","eutA"
"ECB_02343","eutH"
"ECB_02344","eutG"
"ECB_02345","eutJ"
"ECB_02346","eutE"
"ECB_02347","cchB"
"ECB_02348","cchA"
"ECB_02349","eutI"
"ECB_02350","eutT"
"ECB_02351","eutQ"
"ECB_02352","eutP"
"ECB_02353","ypfE"
"ECB_02354","maeB"
"ECB_02355","talA"
"ECB_02356","tktB"
"ECB_02357","ypfG"
"ECB_02358","yffH"
"ECB_02359","aegA"
"ECB_02360","narQ"
"ECB_02361","acrD"
"ECB_02362","yffB"
"ECB_02363","dapE"
"ECB_02364","ECB_02364"
"ECB_02365","ypfH"
"ECB_02366","ypfI"
"ECB_02367","ypfJ"
"ECB_02368","purC"
"ECB_02369","nlpB"
"ECB_02370","dapA"
"ECB_02371","gcvR"
"ECB_02372","bcp"
"ECB_02373","hyfA"
"ECB_02374","hyfB"
"ECB_02375","hyfC"
"ECB_02376","hyfD"
"ECB_02377","hyfE"
"ECB_02378","hyfF"
"ECB_02379","hyfG"
"ECB_02380","hyfH"
"ECB_02381","hyfI"
"ECB_02382","hyfJ"
"ECB_02383","hyfR"
"ECB_02384","focB"
"ECB_02385","perM"
"ECB_02386","yfgC"
"ECB_02387","yfgD"
"ECB_02388","hda"
"ECB_02389","uraA"
"ECB_02390","upp"
"ECB_02391","purM"
"ECB_02392","purN"
"ECB_02393","ppk"
"ECB_02394","ppx"
"ECB_02395","yfgF"
"ECB_02396","yfgG"
"ECB_02397","yfgH"
"ECB_02398","yfgI"
"ECB_02399","guaA"
"ECB_02400","guaB"
"ECB_02401","xseA"
"ECB_02402","yfgJ"
"ECB_02403","yfgK"
"ECB_02404","yfgL"
"ECB_02405","yfgM"
"ECB_02406","hisS"
"RF00371.1","sroE"
"ECB_02407","ispG"
"ECB_02408","yfgA"
"ECB_02409","yfgB"
"ECB_02410","ndk"
"ECB_02411","pbpC"
"ECB_02412","yfhM"
"ECB_02413","sseA"
"RF00125.1","IS128"
"RF00126.1","ryfA"
"ECB_02414","sseB"
"ECB_02415","pepB"
"ECB_02416","yfhJ"
"ECB_02417","fdx"
"ECB_02418","hscA"
"ECB_02419","hscB"
"ECB_02420","iscA"
"ECB_02421","iscU"
"ECB_02422","iscS"
"ECB_02423","iscR"
"ECB_02424","yfhQ"
"ECB_02425","suhB"
"ECB_02426","yfhR"
"ECB_02427","csiE"
"ECB_02428","hcaT"
"ECB_02429","hcaR"
"ECB_02430","hcaE"
"ECB_02431","hcaF"
"ECB_02432","hcaC"
"ECB_02433","hcaB"
"ECB_02434","hcaD"
"ECB_02435","yphA"
"ECB_02436","yphB"
"ECB_02437","yphC"
"ECB_02438","yphD"
"ECB_02439","yphE"
"ECB_02440","yphF"
"ECB_02441","yphG"
"ECB_02442","yphH"
"ECB_02443","glyA"
"ECB_02444","hmpA"
"ECB_02445","glnB"
"ECB_02446","yfhA"
"ECB_02447","yfhG"
"ECB_02448","yfhK"
"RF00083.1","glmZ"
"RF00128.1","glmY"
"ECB_02449","purL"
"ECB_02450","yfhD"
"ECB_02451","insA-19"
"ECB_02452","insB-19"
"ECB_02450","yfhD"
"ECB_02453","tadA"
"ECB_02454","yfhB"
"ECB_02455","yfhH"
"ECB_02456","yfhL"
"ECB_02457","acpS"
"ECB_02458","pdxJ"
"ECB_02459","recO"
"ECB_02460","era"
"ECB_02461","rncS"
"ECB_02462","lepB"
"ECB_02463","lepA"
"ECB_02464","rseC"
"ECB_02465","rseB"
"ECB_02466","rseA"
"ECB_02467","rpoE"
"ECB_02468","nadB"
"ECB_02469","yfiC"
"ECB_02470","srmB"
"ECB_02471","yfiE"
"ECB_02472","yfiK"
"ECB_02473","yfiD"
"ECB_02474","ung"
"ECB_02475","yfiF"
"ECB_02476","trxC"
"ECB_02477","yfiP"
"ECB_02478","yfiQ"
"ECB_02479","pssA"
"ECB_02480","yfiM"
"ECB_02481","kgtP"
"ECB_r00004","rrfG"
"ECB_r00005","rrlG"
"RF01830.2","StyR-44"
"ECB_t00045","gltW"
"ECB_r00006","rrsG"
"ECB_02482","clpB"
"ECB_02483","yfiH"
"ECB_02484","rluD"
"ECB_02485","yfiO"
"ECB_02486","yfiA"
"ECB_02487","pheL"
"ECB_02488","pheA"
"ECB_02489","tyrA"
"ECB_02490","aroF"
"ECB_02491","yfiL"
"ECB_02492","yfiR"
"ECB_02493","yfiN"
"ECB_02494","yfiB"
"ECB_02495","rplS"
"ECB_02496","trmD"
"ECB_02497","rimM"
"ECB_02498","rpsP"
"ECB_02499","ffh"
"ECB_02500","ypjD"
"ECB_02501","yfjD"
"ECB_02502","grpE"
"ECB_02503","ppnK"
"ECB_02504","recN"
"ECB_02505","smpA"
"ECB_02506","yfjF"
"ECB_02507","yfjG"
"ECB_02508","smpB"
"RF00023.1","tmRNA"
"ECB_02509","ECB_02509"
"ECB_02510","ECB_02510"
"ECB_02511","ECB_02511"
"ECB_02512","ECB_02512"
"ECB_02513","insA-20"
"ECB_02514","insB-20"
"ECB_02515","csiD"
"ECB_02516","ygaF"
"ECB_02517","gabD"
"ECB_02518","gabT"
"ECB_02519","gabP"
"ECB_02520","ygaE"
"ECB_02521","ygaU"
"ECB_02522","yqaE"
"ECB_02523","ygaV"
"ECB_02524","ygaP"
"ECB_02525","stpA"
"ECB_02526","ygaW"
"ECB_02527","ygaC"
"ECB_02528","ygaM"
"ECB_02529","nrdH"
"ECB_02530","nrdI"
"ECB_02531","nrdE"
"ECB_02532","nrdF"
"ECB_02533","proV"
"ECB_02534","proW"
"ECB_02535","proX"
"ECB_02536","ygaX"
"ECB_02537","ygaZ"
"ECB_02538","ygaH"
"ECB_02539","emrR"
"ECB_02540","emrA"
"ECB_02541","emrB"
"ECB_02542","ygaG"
"RF00078.1","micA"
"ECB_02543","gshA"
"ECB_02544","yqaA"
"ECB_02545","yqaB"
"ECB_t00046","argQ"
"ECB_t00047","argZ"
"ECB_t00048","argY"
"ECB_t00049","argV"
"ECB_t00050","serV"
"ECB_02546","csrA"
"ECB_02547","alaS"
"ECB_02548","recX"
"ECB_02549","recA"
"ECB_02550","ygaD"
"ECB_02551","mltB"
"ECB_02552","srlA"
"ECB_02553","srlE"
"ECB_02554","srlB"
"ECB_02555","srlD"
"ECB_02556","gutM"
"ECB_02557","srlR"
"ECB_02558","gutQ"
"ECB_02559","ygaA"
"ECB_02560","norV"
"ECB_02561","ygbD"
"ECB_02562","hypF"
"ECB_02563","hydN"
"ECB_02564","ascG"
"ECB_02565","ascF"
"ECB_02566","ascB"
"ECB_02567","hycI"
"ECB_02568","hycH"
"ECB_02569","hycG"
"ECB_02570","hycF"
"ECB_02571","hycE"
"ECB_02572","hycD"
"ECB_02573","hycC"
"ECB_02574","hycB"
"ECB_02575","hycA"
"ECB_02576","hypA"
"ECB_02577","hypB"
"ECB_02578","hypC"
"ECB_02579","hypD"
"ECB_02580","hypE"
"ECB_02581","fhlA"
"ECB_02582","ygbA"
"ECB_02583","mutS"
"ECB_02584","pphB"
"ECB_02585","ygbI"
"ECB_02586","ygbJ"
"ECB_02587","ygbK"
"ECB_02588","ygbL"
"ECB_02589","ygbM"
"ECB_02590","ygbN"
"ECB_02591","rpoS"
"ECB_02592","nlpD"
"ECB_02593","pcm"
"ECB_02594","surE"
"ECB_02595","ygbO"
"ECB_02596","ispF"
"ECB_02597","ispD"
"ECB_02598","ftsB"
"ECB_02599","ygbE"
"ECB_02600","cysC"
"ECB_02601","cysN"
"ECB_02602","cysD"
"ECB_02603","iap"
"ECB_02604","insL-5"
"ECB_02605","insK-3"
"ECB_02606","insJ-3"
"RF01794.4","sok"
"ECB_02607","cysH"
"ECB_02608","cysI"
"ECB_02609","cysJ"
"ECB_02610","ygcM"
"ECB_02611","ygcN"
"ECB_02612","ygcO"
"ECB_02613","ygcP"
"ECB_02614","ygcQ"
"ECB_02615","ygcR"
"ECB_02616","ygcS"
"ECB_02617","ygcU"
"ECB_02618","ygcW"
"ECB_02619","yqcE"
"ECB_02620","ygcE"
"ECB_02621","ECB_02621"
"ECB_02622","ygcF"
"ECB_02623","ygcG"
"ECB_02624","eno"
"ECB_02625","pyrG"
"ECB_02626","mazG"
"ECB_02627","chpA"
"ECB_02628","chpR"
"ECB_02629","relA"
"ECB_02630","rumA"
"ECB_02631","barA"
"ECB_02632","gudD"
"ECB_02633","gudX"
"ECB_02634","gudP"
"ECB_02635","yqcA"
"ECB_02636","yqcB"
"ECB_02637","yqcC"
"RF00018.1","csrB"
"ECB_02638","syd"
"ECB_02639","yqcD"
"ECB_02640","ygdH"
"ECB_02641","sdaC"
"ECB_02642","sdaB"
"ECB_02643","xni"
"ECB_02644","fucO"
"ECB_02645","fucA"
"ECB_02646","insB-21"
"ECB_02647","insA-21"
"ECB_02645","fucA"
"ECB_02648","ECB_02648"
"ECB_02649","ECB_02649"
"ECB_02650","ECB_02650"
"ECB_02651","ECB_02651"
"ECB_02652","ECB_02652"
"ECB_02653","fucI"
"ECB_02654","fucK"
"ECB_02655","fucU"
"ECB_02656","fucR"
"ECB_02657","ygdE"
"ECB_02658","ygdD"
"ECB_02659","gcvA"
"RF00022.1","gcvB"
"ECB_02660","ygdI"
"ECB_02661","csdA"
"ECB_02662","ygdK"
"ECB_02663","ygdL"
"ECB_02664","mltA"
"ECB_t00051","metZ"
"ECB_t00052","metW"
"ECB_t00053","metV"
"ECB_02665","amiC"
"ECB_02666","argA"
"ECB_02667","recD"
"ECB_02668","recB"
"ECB_02669","ptr"
"ECB_02670","recC"
"ECB_02671","ppdC"
"ECB_02672","ygdB"
"ECB_02673","ppdB"
"ECB_02674","ppdA"
"ECB_02675","thyA"
"ECB_02676","lgt"
"ECB_02677","ptsP"
"ECB_02678","ygdP"
"ECB_02679","mutH"
"ECB_02680","ygdQ"
"ECB_02681","ygdR"
"ECB_02682","tas"
"ECB_02683","ygeD"
"ECB_02684","aas"
"RF00079.1","omrB"
"RF00079.2","omrA"
"ECB_02685","galR"
"ECB_02686","lysA"
"ECB_02687","lysR"
"ECB_02688","ygeA"
"ECB_02689","araE"
"ECB_02690","kduD"
"ECB_02691","kduI"
"ECB_02692","yqeF"
"ECB_02693","yqeG"
"ECB_02694","yqeH"
"ECB_02695","insE-5"
"ECB_02696","insF-5"
"ECB_02697","ygeQ"
"ECB_t00054","glyU"
"ECB_02698","ygeR"
"ECB_02699","xdhA"
"ECB_02700","xdhB"
"ECB_02701","xdhC"
"ECB_02702","ygeV"
"ECB_02703","ygeW"
"ECB_02704","ygeX"
"ECB_02705","ygeY"
"ECB_02706","ygeZ"
"ECB_02707","yqeA"
"ECB_02708","yqeB"
"ECB_02709","yqeC"
"ECB_02710","ygfJ"
"ECB_02711","ygfK"
"ECB_02712","ssnA"
"ECB_02713","ygfM"
"ECB_02714","xdhD"
"ECB_02715","ygfO"
"ECB_02716","guaD"
"ECB_02717","ygfQ"
"ECB_02718","ygfS"
"ECB_02719","ygfT"
"ECB_02720","ygfU"
"ECB_02721","idi"
"ECB_02722","lysS"
"ECB_02723","prfB"
"ECB_02724","recJ"
"ECB_02725","dsbC"
"ECB_02726","xerD"
"ECB_02727","fldB"
"ECB_02728","ygfX"
"ECB_02729","ygfY"
"ECB_02730","ygfZ"
"ECB_02731","yqfA"
"ECB_02732","yqfB"
"ECB_02733","bglA"
"ECB_02734","ygfF"
"ECB_02735","gcvP"
"ECB_02736","gcvH"
"ECB_02737","gcvT"
"ECB_02738","visC"
"ECB_02739","ubiH"
"ECB_02740","pepP"
"ECB_02741","ygfB"
"ECB_02742","ygfE"
"RF00013.1","6S"
"ECB_02743","ygfA"
"RF00113.5","sib"
"ECB_02744","serA"
"ECB_02745","rpiA"
"ECB_02746","yqfE"
"ECB_02747","iciA"
"ECB_02748","sbm"
"ECB_02749","argK"
"ECB_02750","ygfG"
"ECB_02751","ygfH"
"ECB_02752","ygfI"
"ECB_02753","yggE"
"ECB_02754","yggA"
"ECB_02755","yggB"
"ECB_02756","fbaA"
"ECB_02757","pgk"
"ECB_02758","epd"
"ECB_02759","yggC"
"ECB_02760","yggD"
"ECB_02761","yggF"
"ECB_02762","yggP"
"ECB_02763","cmtA"
"ECB_02764","cmtB"
"ECB_02765","tktA"
"ECB_02766","yggG"
"ECB_02767","speB"
"ECB_02768","speA"
"ECB_02769","yqgB"
"ECB_02770","yqgC"
"ECB_02771","yqgD"
"ECB_02772","metK"
"ECB_02773","galP"
"ECB_02774","sprT"
"ECB_02775","endA"
"ECB_02776","yggJ"
"ECB_02777","gshB"
"ECB_02778","yqgE"
"ECB_02779","yqgF"
"ECB_02780","yggR"
"ECB_02781","yggS"
"ECB_02782","yggT"
"ECB_02783","yggU"
"ECB_02784","yggV"
"ECB_02785","yggW"
"ECB_02786","yggM"
"ECB_02787","ansB"
"ECB_02788","yggN"
"ECB_02789","yggL"
"ECB_02790","yggH"
"ECB_02791","mutY"
"ECB_02792","yggX"
"ECB_02793","mltC"
"ECB_02794","nupG"
"ECB_02795","speC"
"ECB_02796","yqgA"
"ECB_t00055","pheV"
"ECB_02797","ECB_02797"
"ECB_02798","ECB_02798"
"ECB_02799","yeeP"
"RF00124.1","IS102"
"ECB_02800","flu"
"ECB_02801","yeeR"
"ECB_02802","ECB_02802"
"ECB_02803","yafZ"
"ECB_02804","ECB_02804"
"ECB_02805","yeeS"
"ECB_02806","yeeT"
"ECB_02807","yeeU"
"ECB_02808","yeeV"
"ECB_02809","yeeW"
"ECB_02810","ECB_02810"
"ECB_02811","ECB_02811"
"ECB_02812","ECB_02812"
"ECB_02813","ECB_02813"
"ECB_02814","ECB_02814"
"ECB_02815","ECB_02815"
"ECB_02816","ECB_02816"
"ECB_02817","ECB_02817"
"ECB_02818","ECB_02818"
"ECB_02819","ECB_02819"
"ECB_02820","ECB_02820"
"ECB_02821","ECB_02821"
"ECB_02822","ECB_02822"
"ECB_02823","insB-22"
"ECB_02824","insA-22"
"ECB_02825","ECB_02825"
"ECB_02826","ECB_02826"
"ECB_02827","ECB_02827"
"ECB_02828","ECB_02828"
"ECB_02829","yghD"
"ECB_02830","yghE"
"ECB_02831","ECB_02831"
"ECB_02832","ECB_02832"
"ECB_02833","ECB_02833"
"ECB_02834","ECB_02834"
"ECB_02835","ECB_02835"
"ECB_02836","ECB_02836"
"ECB_02837","ECB_02837"
"ECB_02838","ECB_02838"
"ECB_02839","yghF"
"ECB_02840","yghG"
"ECB_02841","pppA"
"ECB_02842","yghJ"
"ECB_02843","yghK"
"RF00117.1","C0719"
"ECB_02844","glcB"
"ECB_02845","glcG"
"ECB_02846","glcF"
"ECB_02847","glcE"
"ECB_02848","glcD"
"ECB_02849","glcC"
"ECB_02850","yghO"
"ECB_02851","ECB_02851"
"ECB_02852","ECB_02852"
"ECB_02853","ECB_02853"
"ECB_02854","ECB_02854"
"ECB_02855","ECB_02855"
"ECB_02856","ECB_02856"
"ECB_02857","ECB_02857"
"ECB_02858","ECB_02858"
"ECB_02859","yghQ"
"ECB_02860","yghR"
"ECB_02861","yghS"
"ECB_02862","yghT"
"ECB_02863","pitB"
"ECB_02864","gss"
"ECB_02865","yghU"
"ECB_02866","hybG"
"ECB_02867","hybF"
"ECB_02868","hybE"
"ECB_02869","hybD"
"ECB_02870","hybC"
"ECB_02871","hybB"
"ECB_02872","hybA"
"ECB_02873","hybO"
"ECB_02874","yghW"
"ECB_02875","yghXY"
"ECB_02876","yghZ"
"ECB_02877","yqhA"
"ECB_02878","yghA"
"ECB_02879","exbD"
"ECB_02880","exbB"
"ECB_02881","metC"
"ECB_02882","yghB"
"ECB_02883","yqhC"
"ECB_02884","yqhD"
"ECB_02885","dkgA"
"ECB_02886","yqhG"
"ECB_02887","yqhH"
"ECB_02888","ygiQ"
"ECB_02889","sufI"
"ECB_02890","plsC"
"ECB_02891","parC"
"ECB_02892","ygiS"
"ECB_02893","ygiT"
"ECB_02894","ygiU"
"ECB_02895","ygiV"
"ECB_02896","ygiW"
"ECB_02897","ygiX"
"ECB_02898","ygiY"
"ECB_02899","ygiZ"
"ECB_02900","mdaB"
"ECB_02901","ygiN"
"ECB_02902","parE"
"ECB_02903","yqiA"
"ECB_02904","cpdA"
"ECB_02905","yqiB"
"ECB_02906","yqiE"
"ECB_02907","tolC"
"ECB_02908","ygiA"
"ECB_02909","ygiB"
"ECB_02910","ygiC"
"ECB_02911","ygiD"
"ECB_02912","ygiE"
"ECB_02913","ribB"
"ECB_02914","yqiC"
"ECB_02915","ygiL"
"ECB_02916","yqiG"
"ECB_02917","yqiH"
"ECB_02918","yqiI"
"ECB_02919","glgS"
"ECB_02920","yqiJ"
"ECB_02921","yqiK"
"RF00113.6","sib"
"RF00113.7","sib"
"ECB_02922","rfaE"
"ECB_02923","glnE"
"ECB_02924","ygiF"
"ECB_02925","ygiM"
"ECB_02926","cca"
"ECB_02927","uppP"
"ECB_02928","ygiG"
"ECB_02929","ygiH"
"ECB_02930","ygiP"
"ECB_02931","ttdA"
"ECB_02932","ttdB"
"ECB_02933","ygjE"
"ECB_02934","ygjD"
"ECB_02935","rpsU"
"ECB_02936","dnaG"
"ECB_02937","rpoD"
"ECB_02938","ygjF"
"ECB_t00056","ileX"
"ECB_02939","yqjH"
"ECB_02940","yqjI"
"ECB_02941","aer"
"ECB_02942","ygjG"
"ECB_02943","ygjH"
"ECB_02944","ebgR"
"ECB_02945","ebgA"
