,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1841,YP_003045073.1,9.94954759486543,-0.0950212195847429,0.0208232755179331,-4.56322154998671,5.03746067723736e-06,4.07426781910228e-05,yecA,ECB_01876,b1908,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1842,YP_003045074.1,0.453142736295812,0.0697633746382273,0.0332255187109795,2.09969256597862,0.0357558939646525,0.0853844381841368,pgsA,ECB_01877,b1912,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1843,YP_003045075.1,3.18911511775431,-0.0110690746629262,0.0289233125730958,-0.382704250592048,0.701939062457551,0.858814839243959,uvrC,ECB_01878,b1913,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1844,YP_003045076.1,1.05853394215476,0.0671710223676912,0.0317146491317153,2.11798093961944,0.0341766819481069,0.0826557018714922,uvrY,ECB_01879,b1914,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1845,YP_003045077.1,1.22582232742298,0.00501323585580734,0.0345965276271791,0.144905752098339,0.884785284855907,0.954786243374579,insA-13,ECB_01880,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1846,YP_003045078.1,0.0541853983529376,-0.000700548836323229,0.0198489342443028,-0.035294027764957,0.971845285518778,NA,insB-13,ECB_01881,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1847,YP_003045079.1,0.722915023713377,-0.0177054555297386,0.0361409266719133,-0.489900430347799,0.624204358502833,0.804222321211965,yedU,ECB_01882,b1967,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1848,YP_003045080.1,0.87574229783336,0.000925272919501309,0.0355594686990932,0.0260204371255104,0.97924103750006,0.990938981362054,yedV,ECB_01883,b1968,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1849,YP_003045081.1,0.602479564758797,0.00996154368568699,0.0338490070356186,0.294293527582793,0.768533618027634,0.896344100156142,yedW,ECB_01884,b1969,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1850,YP_003045082.1,1.49834753032284,-0.0376292708584939,0.0309436872764348,-1.21605646160826,0.223963414391668,0.385528465736246,yedX,ECB_01885,b1970,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1851,YP_003045083.1,1.95743971420638,0.125157142275615,0.025363787989968,4.93448148695762,8.03639674392018e-07,8.59440568726879e-06,yedY,ECB_01886,b1971,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1852,YP_003045084.1,0.058029687503843,-0.000673596566618663,0.0257275821366104,-0.026181883825769,0.979112265542416,NA,yedZ,ECB_01887,b1972,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1853,YP_003045085.1,39.2147491259273,0.0704787131152998,0.0356937429935248,1.97453971493226,0.0483204062027425,0.109000271595395,yodA,ECB_01888,b1973,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1854,YP_003045086.1,0.108511821866945,-0.00110457289018002,0.0337938242681083,-0.0326856434304897,0.973925272657635,NA,yodB,ECB_01889,b1974,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1855,YP_003045087.1,14.5818204449253,-0.114399257311271,0.0187881552740422,-6.08890312234782,1.1368688286623e-09,2.77240966626056e-08,yeeI,ECB_01890,b1976,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1856,YP_003045088.1,3.25475968551668,-0.0162542538926529,0.0304016455711965,-0.534650463396385,0.592891581608025,0.779937689490647,yeeJ,ECB_01891,b1978,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1857,YP_003045089.1,1.996513508693,-0.0404831232071751,0.0275158912187464,-1.4712633832334,0.141219901795013,0.264294688301247,shiA,ECB_01893,b1981,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1858,YP_003045090.1,34.2082976649046,-0.0476388397875099,0.0177057428831666,-2.69058689611954,0.00713264567231907,0.0218666537325667,amn,ECB_01894,b1982,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1859,YP_003045091.1,6.65349673347296,-0.0306083009947052,0.0198903107462943,-1.53885484169259,0.123839737791501,0.236441349911531,yeeN,ECB_01895,b1983,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1860,YP_003045092.1,0.684919809814382,-0.108990402442542,0.0329131258581547,-3.31145704337705,0.000928114880875326,0.0038010201037375,yeeO,ECB_01896,b1985,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1861,YP_003045093.1,3.49303355538887,-0.0207957498015494,0.0246290821925432,-0.844357481085741,0.398469674451327,0.597426121126605,cbl,ECB_01897,b1987,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1862,YP_003045094.1,0.923741028084236,0.0481041265067099,0.0332927760498816,1.44488180963452,0.148491086575438,0.27629642062794,nac,ECB_01898,b1988,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1863,YP_003045095.1,10.0757840906617,-0.0925080872317003,0.0181758961168255,-5.08960255038349,3.58814772423943e-07,4.24641453100247e-06,erfK,ECB_01899,b1990,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1864,YP_003045096.1,3.18672653588637,-0.0873878611636393,0.0234048836381065,-3.73374473955338,0.000188653698269296,0.000951843659449627,cobT,ECB_01900,b1991,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1865,YP_003045097.1,0.576762295900069,0.0394439481914061,0.0340844620108704,1.15724133122085,0.247173775766189,0.414402283433001,cobS,ECB_01901,b1992,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1866,YP_003045098.1,0.617935564085762,0.0726812604425413,0.0327762726977357,2.21749620869985,0.0265892018452642,0.0666593775232908,cobU,ECB_01902,b1993,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1867,YP_003045099.1,1.13898456342679,0.00643916631684238,0.0355152473127316,0.181307094953948,0.856126537354182,0.95062825931118,insD,ECB_01904,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1868,YP_003045100.1,0.385481951520646,0.00141319102641451,0.0364494539815436,0.0387712536689875,0.969072763844273,NA,,ECB_01906,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1869,YP_003045101.1,0.229195044323787,0.00593485391542215,0.0364162714004817,0.162972585802501,0.870540019428965,NA,,ECB_01907,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1870,YP_003045102.1,0.278150200100788,0.00780304264853545,0.0364225716865166,0.214236455231525,0.8303626688116,NA,,ECB_01908,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1871,YP_003045103.1,0.0955038146390362,0.00159291557661525,0.031824602567908,0.0500529605425945,0.960080184767385,NA,yoeD,ECB_01909,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1872,YP_003045104.1,48.5266704753603,-0.0546021207218312,0.0166522614791318,-3.27896128644492,0.00104189928073261,0.00419758921736956,yeeX,ECB_01910,b2007,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1873,YP_003045105.1,0.605116961965803,0.00846245468713931,0.03488926396359,0.242551826142581,0.808352603984433,0.920766819612842,yeeA,ECB_01911,b2008,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1874,YP_003045106.1,6.28779333841744,-0.103412557771175,0.0297678198020061,-3.47397150543775,0.000512815489526796,0.00228953267792893,sbmC,ECB_01912,b2009,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1875,YP_003045107.1,1.83594436534093,-0.0553500752793986,0.0337888581915147,-1.63811617917584,0.101397460545789,0.201854313850894,dacD,ECB_01913,b2010,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1876,YP_003045108.1,12.5663922591369,-0.0646866215059188,0.0161821202430492,-3.99741322733677,6.40384540561468e-05,0.000378238135058232,sbcB,ECB_01914,b2011,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1877,YP_003045109.1,3.817232748456,-0.206429019188436,0.029198916748713,-7.06974922956808,1.55213929688092e-12,8.76550245028012e-11,yeeD,ECB_01915,b2012,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1878,YP_003045110.1,0.399732484735633,-0.0236304528940136,0.0346508458340231,-0.681958905338214,0.495264936367336,NA,yeeE,ECB_01916,b2013,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1879,YP_003045111.1,0.610769732374792,-0.0835384060885141,0.0343105628863108,-2.43477224099533,0.0149011657788948,0.0408576257600191,yeeF,ECB_01917,b2014,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1880,YP_003045112.1,0.419676620745482,-0.0491162956476903,0.0345328349807067,-1.42230707890422,0.154937124769563,0.286140335417799,yeeY,ECB_01918,b2015,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1881,YP_003045113.1,16.6428897195002,0.0520015617330835,0.024363377896448,2.13441510262273,0.0328088163982422,0.0796467420708459,yeeZ,ECB_01919,b2016,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1882,YP_003045114.1,0.00199723308480861,0.000106111778880242,0.0198489282452297,0.00534597019895741,0.995734553233066,NA,NA,NA,NA,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1883,YP_003045115.1,50.379895852539,-0.0218778679573402,0.0155593254003869,-1.4060936058832,0.159696330829719,0.292413247406635,hisG,ECB_01921,b2019,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1884,YP_003045116.1,51.8947486524219,-0.0389512013336013,0.014676888729044,-2.65391405853755,0.00795640882513509,0.0239585406998221,hisD,ECB_01922,b2020,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1885,YP_003045117.1,48.4454710820391,-0.0422592144084775,0.0167496144214949,-2.52299625203586,0.0116359641185409,0.033169771182437,hisC,ECB_01923,b2021,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1886,YP_003045118.1,64.6205714839975,-0.0303295494546111,0.0153097998337441,-1.98105460449994,0.0475851503533353,0.107719127276643,hisB,ECB_01924,b2022,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1887,YP_003045119.1,48.5774565043994,-0.0620195840435392,0.0149411183032809,-4.15093320223029,3.31122402571939e-05,0.000212751100574665,hisH,ECB_01925,b2023,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1888,YP_003045120.1,36.8164059772809,-0.0273192335799494,0.0192720530434259,-1.41755699397416,0.156320143514722,0.288198477648275,hisA,ECB_01926,b2024,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1889,YP_003045121.1,53.0773503501795,-0.010438643435643,0.0158196656831648,-0.659852341048635,0.509348590785328,0.711011757908921,hisF,ECB_01927,b2025,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1890,YP_003045122.1,16.2440849608339,-0.0995827084310494,0.0207280786612495,-4.80424211324593,1.55338770501156e-06,1.5016081148445e-05,hisI,ECB_01928,b2026,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1891,YP_003045123.1,51.8958336824858,-0.0539657442127599,0.0153407757194379,-3.51779761334894,0.000435144098124232,0.00198967166457657,wzzB,ECB_01929,b2027,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1892,YP_003045124.1,1.21062668237271,-0.012414802985427,0.0347626811321163,-0.357130191950509,0.720994342930811,0.872511575148226,ugd,ECB_01930,b2028,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1893,YP_003045125.1,155.150012137914,-0.0134127314207078,0.0149903243176773,-0.894759255134387,0.370915795374957,0.567480012030413,gnd,ECB_01931,b2029,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1894,YP_003045126.1,8.42872088568886,-0.127586945895166,0.0198572176741163,-6.42521767092652,1.3168095139797e-10,4.19684141138678e-09,manB,ECB_01932,b2048,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1895,YP_003045127.1,1.36218189088342,0.0166272488931168,0.0307512572176725,0.540701434592444,0.588713389524071,0.777942693299666,manC,ECB_01933,b2049,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1896,YP_003045128.1,0.0541853983529376,-0.000700548836323229,0.0198489342443028,-0.035294027764957,0.971845285518778,NA,insB-14,ECB_01934,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1897,YP_003045129.1,1.22582232742298,0.00501323585580734,0.0345965276271791,0.144905752098339,0.884785284855907,0.954786243374579,insA-14,ECB_01935,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1898,YP_003045130.1,2.3701494137866,-0.0901812843675144,0.028259743584451,-3.19115720558532,0.00141704154132831,0.00544787147104492,wbbD,ECB_01936,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1899,YP_003045131.1,10.5874465151102,-0.0916665652248835,0.0203887591995772,-4.49593642887225,6.92644299723653e-06,5.45139853498885e-05,wbbC,ECB_01937,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1900,YP_003045132.1,0.292497705339681,-0.00507214860754643,0.0358993125887453,-0.141288181911778,0.887642285428143,NA,wzy,ECB_01938,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1901,YP_003045133.1,3.68571372829089,0.0215038990711688,0.0215271031541457,0.998922099141218,0.317832429904967,0.50275311639513,wbbB,ECB_01939,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1902,YP_003045134.1,5.78141124305439,-1.83358837666597e-05,0.028136728743981,-0.000651670772871283,0.999480041988402,0.999807500447526,wbbA,ECB_01940,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1903,YP_003045135.1,4.07612491974488,-0.060344811608684,0.0244734346027589,-2.46572712772735,0.0136735455481484,0.0380424746063005,vioB,ECB_01941,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1904,YP_003045136.1,36.7381462784674,-0.00910700605083985,0.0169430347971592,-0.537507368654333,0.590917196397216,0.779842020754583,vioA,ECB_01942,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1905,YP_003045137.1,0.20263256241812,0.0144140795047043,0.0361577785459337,0.398643945628273,0.690155576071919,NA,wzx,ECB_01943,b2046,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1906,YP_003045138.1,8.55737381740676,0.0798022947106868,0.0242639743256795,3.28892100030905,0.00100572248209011,0.00406711139428151,rmlC,ECB_01944,b2038,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1907,YP_003045139.1,22.0402302798359,-0.0158708790688191,0.0153829119369359,-1.03172137589318,0.30220266067532,0.484943791306929,rfbA,ECB_01945,b2039,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1908,YP_003045140.1,15.6319753115862,-0.0231915389239436,0.0165547176490798,-1.40090211234939,0.161243347029667,0.294910417095738,rfbD,ECB_01946,b2040,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1909,YP_003045141.1,28.9279153628498,0.0536974670050677,0.0260442713538321,2.06177651413414,0.0392290180508166,0.0918386975313298,rfbB,ECB_01947,b2041,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1910,YP_003045142.1,41.9471081468407,-0.0725908998651935,0.0166818444922281,-4.35149122143014,1.35214736338061e-05,9.86975592454009e-05,galF,ECB_01948,b2042,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1911,YP_003045143.1,1.07211701145012,-0.0132400107843433,0.0348233212723671,-0.380205284866078,0.703793036547379,0.860102423935464,wcaM,ECB_01949,b2043,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1912,YP_003045144.1,1.00368517263704,-0.0621340644239225,0.0344315421714378,-1.8045681519158,0.0711422855328882,0.149287494869861,wcaL,ECB_01950,b2044,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1913,YP_003045145.1,0.830961068237906,0.00214853257478011,0.0362915542482185,0.0592019994537869,0.952791217104086,0.981418984327768,wcaK,ECB_01951,b2045,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1914,YP_003045146.1,0.300934525974064,0.00426574943380813,0.0362501632798428,0.117675316408302,0.906324925519839,NA,wzxC,ECB_01952,b2046,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1915,YP_003045147.1,1.21316321783281,-0.00967012811705907,0.0355754903034789,-0.271819953416452,0.785760462075672,0.906256871165027,wcaJ,ECB_01953,b2047,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1916,YP_003045148.1,6.27745440128101,-0.139275573067829,0.0215948881319452,-6.44946953264367,1.12242321003347e-10,3.76362532614347e-09,cpsG,ECB_01954,b2048,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1917,YP_003045149.1,0.74536834422129,-0.00219487055299773,0.0360971996966334,-0.0608044549561676,0.95151494234662,0.981418984327768,cpsB,ECB_01955,b2049,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1918,YP_003045150.1,1.52811686098707,0.0579897755028561,0.0299985999460176,1.93308273076772,0.0532260070989603,0.117889270735995,wcaI,ECB_01956,b2050,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1919,YP_003045151.1,0.280921009241589,0.0116217291962395,0.0358066377614823,0.324569128038634,0.74550719550733,NA,wcaH,ECB_01957,b2051,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1920,YP_003045152.1,0.945315385298078,0.0777208021662422,0.031718195482589,2.45035384213157,0.014271588970669,0.0394105987836955,wcaG,ECB_01958,b2052,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1921,YP_003045153.1,1.20699603568468,0.00102156701735466,0.0355484061209911,0.0287373508077324,0.977074067023134,0.990302714656004,gmd,ECB_01959,b2053,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1922,YP_003045154.1,0.278999447076002,0.0208088618555095,0.0364307965002296,0.571188770341002,0.567871689537792,NA,wcaF,ECB_01960,b2054,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1923,YP_003045155.1,0.54076792614888,-0.00460743078487743,0.036382125992525,-0.126639954625633,0.899225372294406,0.957527778172575,wcaE,ECB_01961,b2055,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1924,YP_003045156.1,0.486522243081463,0.0142772889882209,0.03445320599991,0.414396529259372,0.678583730328344,0.844160719068334,wcaD,ECB_01962,b2056,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1925,YP_003045157.1,1.03946488514832,0.00640919601821255,0.0331501591828717,0.193338318010976,0.846694018972369,0.944573074329507,wcaC,ECB_01963,b2057,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1926,YP_003045158.1,0.264784022188417,-0.000417446287241875,0.0364367256721202,-0.0114567453452956,0.990859039741567,NA,wcaB,ECB_01964,b2058,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1927,YP_003045159.1,1.46268840423868,-0.11431886562039,0.027899737575726,-4.09748892118084,4.17656150511757e-05,0.000259543464960878,wcaA,ECB_01965,b2059,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1928,YP_003045160.1,3.53062553819415,0.112347742665687,0.0246034950090076,4.56633265414345,4.96330920619041e-06,4.02440612965414e-05,wzc,ECB_01966,b2060,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1929,YP_003045161.1,0.307669643766713,-0.0026140569007927,0.0363960088539624,-0.0718226251477602,0.942743067052538,NA,wzb,ECB_01967,b2061,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1930,YP_003045162.1,1.13169164265042,-0.0333856358256418,0.0328518988749229,-1.01624676103963,0.309511893908241,0.493471414804669,wza,ECB_01968,b2062,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1931,YP_003045163.1,2.26591363976832,-0.0151918079020768,0.0229175442950583,-0.662889867539279,0.507401091577295,0.709832296300441,yegH,ECB_01969,b2063,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1932,YP_003045164.1,21.5612749519201,-0.0752403435119945,0.0149646670624486,-5.02786618626472,4.95967763471517e-07,5.64141424245517e-06,asmA,ECB_01970,b2064,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1933,YP_003045165.1,15.5513971875648,-0.0707093872105598,0.0181467144818229,-3.89653935875762,9.75769562924253e-05,0.00054626125618316,dcd,ECB_01971,b2065,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1934,YP_003045166.1,20.210812800166,-0.0803743932385662,0.0168462474351436,-4.7710561980049,1.8326239570885e-06,1.72491711048768e-05,udk,ECB_01972,b2066,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1935,YP_003045167.1,2.3273057978358,-0.0019857898742727,0.0311715123096468,-0.0637052785423615,0.949204901618049,0.981418984327768,yegE,ECB_01973,b2067,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1936,YP_003045168.1,0.857159894385064,-0.0109959718879101,0.0346963838433296,-0.316919824773729,0.751304438844149,0.886872347353752,alkA,ECB_01974,b2068,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1937,YP_003045169.1,2.49796522822323,-0.0530461648541422,0.0293676840537307,-1.80627674817972,0.0708751219275769,0.148921029689863,yegD,ECB_01975,b2069,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1938,YP_003045170.1,1.52101125067199,-0.023273695460749,0.0335394080449292,-0.69392087748155,0.487731829994315,0.690720968214562,yegI,ECB_01976,b2070,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1939,YP_003045171.1,0.248346596553719,0.0158850017760412,0.0364362768246067,0.435966656321854,0.662860921912001,NA,yegK,ECB_01977,b2072,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1940,YP_003045172.1,0.587336795200167,-0.0254846327493906,0.0361731239185835,-0.70451843768733,0.481109971987334,0.685565736975311,yegL,ECB_01978,b2073,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1941,YP_003045173.1,1.21203942769264,-0.0884985021487955,0.032315528913909,-2.73857507901425,0.00617060693642222,0.0193641405004913,yegM,ECB_01979,b2074,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1942,YP_003045174.1,1.83525418742783,-0.021802139142762,0.0330180839556999,-0.660309034649429,0.509055533502785,0.711011757908921,yegN,ECB_01980,b2075,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1943,YP_003045175.1,1.79977486810559,-0.0160337939091343,0.0319846396259489,-0.501296687930359,0.616162335905179,0.798838325488725,yegO,ECB_01981,b2076,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1944,YP_003045176.1,0.147151546190462,0.000428621250540499,0.0357811149422941,0.0119789797280425,0.990442385601206,NA,yegB,ECB_01982,b2077,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1945,YP_003045177.1,3.9524412737746,-0.026201149912991,0.0272402330302454,-0.961854837434737,0.336122527419126,0.52336265035596,baeS,ECB_01983,b2078,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1946,YP_003045178.1,19.9030506583207,-0.0755615344975973,0.0152164358868694,-4.96578404163625,6.84240643240618e-07,7.44111699524172e-06,baeR,ECB_01984,b2079,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1947,YP_003045179.1,3.35558737352503,-0.016877339409396,0.034661909730989,-0.486913142997052,0.626319884552138,0.805945538592394,yegP,ECB_01985,b2080,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1948,YP_003045180.1,18.6984680080303,-0.0789363376111247,0.0189494580046028,-4.16562508499986,3.10500619150545e-05,0.000201512397791452,yegQ,ECB_01986,b2081,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1949,YP_003045181.1,0.206345981075996,0.0200738967598952,0.0362186394032701,0.554242155161764,0.579413131927585,NA,ogrK,ECB_01987,b2082,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1950,YP_003045182.1,0.330942078521933,-0.00258906019030472,0.0361016442480394,-0.0717158524004161,0.942828040256081,NA,yegZ,ECB_01988,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1951,YP_003045183.1,0.634821149806293,-0.0163656256152427,0.0336831826590194,-0.485869336663186,0.627059810152344,0.805945538592394,,ECB_01989,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1952,YP_003045184.1,0.289261388703028,-0.00117770632709308,0.0363270455239263,-0.0324195461014687,0.974137475145259,NA,,ECB_01990,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1953,YP_003045185.1,0.0607145272348287,-0.000438084242807631,0.0246104394782035,-0.0178007484667482,0.985797807665115,NA,,ECB_01991,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1954,YP_003045186.1,0.0912087722517834,0.000743000857253172,0.0318572015211382,0.0233228539160971,0.981392741881888,NA,,ECB_01992,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1955,YP_003045187.1,0.617384210209831,0.0551328782854244,0.0350893196062172,1.57121536992287,0.116132631133412,0.224523086857931,,ECB_01993,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1956,YP_003045188.1,1.30278735627015,-0.0137692055469027,0.0338951082392223,-0.406229873931171,0.684573705787067,0.847413622077904,,ECB_01994,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1957,YP_003045189.1,1.19546793703592,-0.00399091605643069,0.0346721402815727,-0.115104404401356,0.908362368903032,0.959953534306914,,ECB_01995,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1958,YP_003045190.1,0.392855096051704,0.00340535951807034,0.0363864184421707,0.0935887527232862,0.925435844424083,NA,,ECB_01996,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1959,YP_003045191.1,0.150295902795154,0.00632047582313022,0.0360376537461591,0.175385330789018,0.860776866272438,NA,,ECB_01997,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1960,YP_003045192.1,0.445083375183305,0.0082732707983912,0.0364374294681949,0.227054183545321,0.820381609843219,0.928554290466007,,ECB_01998,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1961,YP_003045193.1,0.410244115445469,0.00492153474838587,0.036294357861187,0.13560054615676,0.89213707367109,0.957527778172575,,ECB_01999,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1962,YP_003045194.1,0.799520208225505,-0.0221083462589085,0.0364293479897259,-0.606882842513232,0.543928665267764,0.743169088920599,,ECB_02000,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1963,YP_003045195.1,2.0104555770278,0.00336088212447873,0.0351779434827262,0.0955394713772581,0.923886340005663,0.96849852875062,,ECB_02001,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1964,YP_003045196.1,0.771098140793277,0.0390356638217193,0.0341303304356388,1.14372358320207,0.252738289820191,0.421099666113455,,ECB_02002,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
