,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3661,YP_003046895.1,4.12583428096894,1.00979947369304,0.915949765314027,1.10246163264951,0.270261029715697,0.480280476761946,,ECB_03721,,1,protein,Sta,carbonSource,gluconate,glucose
3662,YP_003046896.1,0.320441607926319,-0.608590067736967,1.01709360753249,-0.598361904184442,0.549598479339155,NA,,ECB_03722,,-1,protein,Sta,carbonSource,gluconate,glucose
3663,YP_003046897.1,0.691971530772031,-1.3071154681242,0.99511496418359,-1.31353211957433,0.189003705068515,NA,,ECB_03723,,-1,protein,Sta,carbonSource,gluconate,glucose
3664,YP_003046898.1,0.78127935602335,-0.528255714587325,0.980180939727998,-0.538936938249296,0.58993036841671,NA,,ECB_03724,,-1,protein,Sta,carbonSource,gluconate,glucose
3665,YP_003046899.1,3.72152298551167,-0.0281197676905422,0.74429192549963,-0.037780562608772,0.969862642097845,0.977808717454131,yigN,ECB_03725,b3832,-1,protein,Sta,carbonSource,gluconate,glucose
3666,YP_003046900.1,19.9200746647326,-0.155433255509263,0.447680708155855,-0.347196679860394,0.728443564975072,0.823215559397849,ubiE,ECB_03726,b3833,-1,protein,Sta,carbonSource,gluconate,glucose
3667,YP_003046901.1,0.850056987791622,0.235227885903335,0.942629071126379,0.249544484791089,0.802939635096579,NA,yigP,ECB_03727,b3834,1,protein,Sta,carbonSource,gluconate,glucose
3668,YP_003046902.1,4.88509993312383,0.11075643470536,0.774763033148605,0.142955239171971,0.88632553198268,0.931314541433413,ubiB,ECB_03728,b3835,1,protein,Sta,carbonSource,gluconate,glucose
3669,YP_003046903.1,14.7149759363742,1.19207735011957,0.576326436128218,2.06840650609052,0.0386018139395574,0.182698756145555,tatA,ECB_03729,b3836,1,protein,Sta,carbonSource,gluconate,glucose
3670,YP_003046904.1,8.98104311712103,1.02438801002629,0.555499518708638,1.84408442406515,0.0651708375219125,0.244786580319901,tatB,ECB_03730,b3838,1,protein,Sta,carbonSource,gluconate,glucose
