,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1867,YP_003045099.1,1.07569642297956,-1.85979873316796,0.957796202646142,-1.94174786664409,0.0521676308995769,0.112189917676123,insD,ECB_01904,,-1,protein,Exp,carbonSource,glycerol,glucose
1868,YP_003045100.1,0.414450574322952,-1.15733397989005,1.03608373722603,-1.11702745473899,0.263982586528855,0.3637480883028,,ECB_01906,,-1,protein,Exp,carbonSource,glycerol,glucose
1869,YP_003045101.1,0.235841937119456,-0.426370461811215,1.14668978017767,-0.371827210097882,0.71002150316585,NA,,ECB_01907,,-1,protein,Exp,carbonSource,glycerol,glucose
1870,YP_003045102.1,0.282343738966014,-1.01416106360804,1.15435847677553,-0.878549500880257,0.379645586893988,NA,,ECB_01908,,-1,protein,Exp,carbonSource,glycerol,glucose
1871,YP_003045103.1,0.0801315753030864,-0.262756009847757,1.3290727226534,-0.197698745425445,0.843280771347613,NA,yoeD,ECB_01909,,-1,protein,Exp,carbonSource,glycerol,glucose
1872,YP_003045104.1,43.8899971247544,1.03123741381762,0.392648912409059,2.62636004131671,0.00863034762002329,0.0326792997734608,yeeX,ECB_01910,b2007,1,protein,Exp,carbonSource,glycerol,glucose
1873,YP_003045105.1,0.669423360581278,-0.941099263356727,0.882702240517464,-1.06615710276778,0.286352630034606,0.387311834473934,yeeA,ECB_01911,b2008,-1,protein,Exp,carbonSource,glycerol,glucose
1874,YP_003045106.1,2.14039097459543,1.07790303210106,0.780929314038954,1.38028245671322,0.167499694324345,0.258519301633018,sbmC,ECB_01912,b2009,1,protein,Exp,carbonSource,glycerol,glucose
1875,YP_003045107.1,2.48501028410083,0.376781045262227,0.851384846459644,0.442550800415364,0.658090678072893,0.729878827213901,dacD,ECB_01913,b2010,1,protein,Exp,carbonSource,glycerol,glucose
1876,YP_003045108.1,12.5616418753246,-0.413658253340614,0.375208291939774,-1.10247631043029,0.270254651907028,0.369637982144462,sbcB,ECB_01914,b2011,-1,protein,Exp,carbonSource,glycerol,glucose
1877,YP_003045109.1,4.51495768521324,0.453485918974131,0.610102922761429,0.743294126377197,0.457303626872579,0.555581515659422,yeeD,ECB_01915,b2012,1,protein,Exp,carbonSource,glycerol,glucose
1878,YP_003045110.1,0.477553486239962,-0.0284357939798811,0.963729770834391,-0.0295059827354525,0.976461047487461,0.982283964094597,yeeE,ECB_01916,b2013,-1,protein,Exp,carbonSource,glycerol,glucose
1879,YP_003045111.1,0.808500324826259,-2.02975478787457,0.900050796181417,-2.25515581618956,0.0241235501706704,0.0657131969644031,yeeF,ECB_01917,b2014,-1,protein,Exp,carbonSource,glycerol,glucose
1880,YP_003045112.1,0.391797808912876,-1.41422287415779,1.00426175189193,-1.40822138401022,0.159065526129757,NA,yeeY,ECB_01918,b2015,-1,protein,Exp,carbonSource,glycerol,glucose
1881,YP_003045113.1,15.0677893075391,0.958758921405678,0.62991617247003,1.52204208005359,0.127998537203903,0.213175987013346,yeeZ,ECB_01919,b2016,1,protein,Exp,carbonSource,glycerol,glucose
1882,YP_003045114.1,0.00369612403541803,0.17679233869607,1.31860569763217,0.134075212183245,0.893343100459239,NA,NA,NA,NA,1,protein,Exp,carbonSource,glycerol,glucose
1883,YP_003045115.1,49.7345755001639,1.40781524836806,0.323340518060365,4.35397102971559,1.33693382312203e-05,0.00031846990872634,hisG,ECB_01921,b2019,1,protein,Exp,carbonSource,glycerol,glucose
1884,YP_003045116.1,50.7534926640481,1.60024281005874,0.31655031664773,5.05525575524712,4.29814380570026e-07,2.28056045473379e-05,hisD,ECB_01922,b2020,1,protein,Exp,carbonSource,glycerol,glucose
1885,YP_003045117.1,52.7458613348197,1.44877625203301,0.358055465826181,4.04623414612618,5.20481737084005e-05,0.000861477761740588,hisC,ECB_01923,b2021,1,protein,Exp,carbonSource,glycerol,glucose
1886,YP_003045118.1,68.5468592073985,0.943865866924875,0.371120996961982,2.54328338911411,0.0109816122828812,0.039016863961062,hisB,ECB_01924,b2022,1,protein,Exp,carbonSource,glycerol,glucose
1887,YP_003045119.1,48.4099646598286,0.958882770233924,0.343269578585825,2.7933811501277,0.00521601923682888,0.0233267935507765,hisH,ECB_01925,b2023,1,protein,Exp,carbonSource,glycerol,glucose
1888,YP_003045120.1,36.084939849492,1.20409965778752,0.464672745332533,2.59128530752505,0.00956181825424316,0.0354129162795557,hisA,ECB_01926,b2024,1,protein,Exp,carbonSource,glycerol,glucose
1889,YP_003045121.1,58.8805592266252,1.48425297224465,0.357172928709871,4.15555842265497,3.24494011218284e-05,0.000614419578781183,hisF,ECB_01927,b2025,1,protein,Exp,carbonSource,glycerol,glucose
1890,YP_003045122.1,16.4263080178069,0.554756439586072,0.481904352737924,1.15117540738995,0.249660080409705,0.349763751394225,hisI,ECB_01928,b2026,1,protein,Exp,carbonSource,glycerol,glucose
1891,YP_003045123.1,52.0722556674782,1.58211488352871,0.345957926980279,4.57314245503296,4.80463234015099e-06,0.000148488204617964,wzzB,ECB_01929,b2027,1,protein,Exp,carbonSource,glycerol,glucose
1892,YP_003045124.1,1.20527378417866,-2.38576934901247,0.939266446629808,-2.54003468086492,0.0110841477190838,0.0391864717419995,ugd,ECB_01930,b2028,-1,protein,Exp,carbonSource,glycerol,glucose
1893,YP_003045125.1,163.154444036847,1.05585262838207,0.305939754431706,3.451178256789,0.000558144796443513,0.00515000845224173,gnd,ECB_01931,b2029,1,protein,Exp,carbonSource,glycerol,glucose
1894,YP_003045126.1,7.73795984638713,-1.81164239486176,0.495240838418819,-3.65810380389042,0.000254088142980102,0.0029242904197459,manB,ECB_01932,b2048,-1,protein,Exp,carbonSource,glycerol,glucose
1895,YP_003045127.1,1.23569534133573,-2.47490644104669,0.835620448082072,-2.96175906983503,0.0030588703674369,0.0163156690196676,manC,ECB_01933,b2049,-1,protein,Exp,carbonSource,glycerol,glucose
1896,YP_003045128.1,0.0995227274489881,0.550137960403006,1.31867847715288,0.417188852274887,0.676540278461975,NA,insB-14,ECB_01934,,1,protein,Exp,carbonSource,glycerol,glucose
1897,YP_003045129.1,1.68560071069549,3.51979000308389,1.16572893912185,3.01938974401319,0.00253284465360549,0.0140955845288261,insA-14,ECB_01935,,1,protein,Exp,carbonSource,glycerol,glucose
1898,YP_003045130.1,3.4487491182063,-0.690573774640611,0.516867002919034,-1.33607634215487,0.181524321779952,0.27490288301822,wbbD,ECB_01936,,-1,protein,Exp,carbonSource,glycerol,glucose
1899,YP_003045131.1,12.8368093591496,-0.301154757726798,0.434223513293934,-0.693547789345392,0.487965846035099,0.583777321765537,wbbC,ECB_01937,,-1,protein,Exp,carbonSource,glycerol,glucose
1900,YP_003045132.1,0.40152171361182,-0.564516978298039,0.99329853917738,-0.568325589973741,0.569813905982157,NA,wzy,ECB_01938,,-1,protein,Exp,carbonSource,glycerol,glucose
1901,YP_003045133.1,4.62648802135488,-0.68899363395045,0.544553912827922,-1.26524411581663,0.205783832618944,0.302412762718275,wbbB,ECB_01939,,-1,protein,Exp,carbonSource,glycerol,glucose
1902,YP_003045134.1,6.74985348226773,-0.323590080367384,0.635374671530801,-0.509290179269756,0.610548840649667,0.692012822917783,wbbA,ECB_01940,,-1,protein,Exp,carbonSource,glycerol,glucose
1903,YP_003045135.1,4.12294710078467,1.12490949937646,0.55172398382314,2.03889903712625,0.0414601050394395,0.0947269481752106,vioB,ECB_01941,,1,protein,Exp,carbonSource,glycerol,glucose
1904,YP_003045136.1,41.0198742120546,0.784916942455705,0.390689451453066,2.0090558870643,0.0445312071695941,0.100273286270383,vioA,ECB_01942,,1,protein,Exp,carbonSource,glycerol,glucose
1905,YP_003045137.1,0.262229836469932,-0.196682303331915,1.10997936440747,-0.177194558420379,0.859355569785376,NA,wzx,ECB_01943,b2046,-1,protein,Exp,carbonSource,glycerol,glucose
1906,YP_003045138.1,9.96977681945538,0.692522133221723,0.618630988691643,1.1194430054116,0.262951192847589,0.362999260633537,rmlC,ECB_01944,b2038,1,protein,Exp,carbonSource,glycerol,glucose
1907,YP_003045139.1,24.1003229590887,0.992403174109406,0.373085503182475,2.65998857003035,0.00781433033212141,0.030825325179904,rfbA,ECB_01945,b2039,1,protein,Exp,carbonSource,glycerol,glucose
1908,YP_003045140.1,16.1855420856247,1.07927416289992,0.385945124989165,2.79644460577193,0.00516682673714215,0.0231390246205906,rfbD,ECB_01946,b2040,1,protein,Exp,carbonSource,glycerol,glucose
1909,YP_003045141.1,31.2681167051118,0.855892808887083,0.699670629594184,1.22327960140832,0.22122410898373,0.319545935198721,rfbB,ECB_01947,b2041,1,protein,Exp,carbonSource,glycerol,glucose
1910,YP_003045142.1,37.1915878812431,0.672836351961681,0.377785960371249,1.78099882616201,0.0749126425029138,0.144557989829841,galF,ECB_01948,b2042,1,protein,Exp,carbonSource,glycerol,glucose
