,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2710,YP_003045943.1,12.2281141675142,-0.491038082039378,0.485510626356821,-1.01138482946096,0.311832279196767,0.460067513345581,yggB,ECB_02755,b2924,-1,protein,Sta,carbonSource,gluconate,glucose
2711,YP_003045944.1,185.562995483123,0.627575458045148,0.523992519941002,1.19768018466334,0.231041546399899,0.391925802875504,fbaA,ECB_02756,b2925,1,protein,Sta,carbonSource,gluconate,glucose
2712,YP_003045945.1,362.441532272648,0.621609533898936,0.455600737650522,1.36437341410925,0.172450070880687,0.331539145278726,pgk,ECB_02757,b2926,1,protein,Sta,carbonSource,gluconate,glucose
2713,YP_003045946.1,14.1148607084469,0.226986928131367,0.443033750036117,0.512346809047534,0.608408310521398,0.714940406852461,epd,ECB_02758,b2927,1,protein,Sta,carbonSource,gluconate,glucose
2714,YP_003045947.1,0.865178264102221,-1.698154845374,1.24838013099566,-1.36028666526406,0.173739226473801,NA,frcK,ECB_02759,,-1,protein,Sta,carbonSource,gluconate,glucose
2715,YP_003045948.1,0.35588133331455,-1.21866643620418,1.44616405226601,-0.842688928890631,0.399402440572624,NA,yggD,ECB_02760,b2929,-1,protein,Sta,carbonSource,gluconate,glucose
2716,YP_003045949.1,1.06240990942429,-2.77983335629539,1.30447669656889,-2.13099502935321,0.0330895516838345,NA,yggF,ECB_02761,b2930,-1,protein,Sta,carbonSource,gluconate,glucose
2717,YP_003045950.1,0.451928822098252,-1.12442655781822,1.2830234995092,-0.876388124027626,0.380819072293685,NA,yggP,ECB_02762,b4465,-1,protein,Sta,carbonSource,gluconate,glucose
2718,YP_003045951.1,0.398685350006681,-1.31116913707236,1.46313942450674,-0.896134103907686,0.37018114458191,NA,cmtA,ECB_02763,b2933,-1,protein,Sta,carbonSource,gluconate,glucose
2719,YP_003045952.1,0.217611261775236,-0.870355643633217,1.45949378660152,-0.596340766657096,0.55094760228851,NA,cmtB,ECB_02764,b2934,-1,protein,Sta,carbonSource,gluconate,glucose
2720,YP_003045953.1,200.290667077591,1.10567143860241,0.396991726964576,2.78512463485435,0.00535071517841435,0.0483831618251535,tktA,ECB_02765,b2935,1,protein,Sta,carbonSource,gluconate,glucose
2721,YP_003045954.1,18.9160140167002,1.40027134073429,0.448275264875812,3.12368638301337,0.00178600709466391,0.0247489554546285,yggG,ECB_02766,b2936,1,protein,Sta,carbonSource,gluconate,glucose
