,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
870,YP_003044102.1,5.48238809567272,-1.63813646165804,0.923098916773723,-1.77460555081509,0.0759630400693568,0.120732273157108,macB,ECB_00884,b0879,-1,protein,Sta,carbonSource,lactate,glucose
871,YP_003044103.1,0.547911596656945,1.15764538333067,1.23393811681889,0.93817134550888,0.348156361560835,0.407790196790399,cspD,ECB_00885,b0880,1,protein,Sta,carbonSource,lactate,glucose
872,YP_003044104.1,2.10276331820753,-0.749860512481053,0.935513709724656,-0.801549463878788,0.422813620503925,0.480704971966565,clpS,ECB_00886,b0881,-1,protein,Sta,carbonSource,lactate,glucose
873,YP_003044105.1,9.23383546084544,-1.48703726489049,0.897379769580852,-1.65708801925082,0.0975016809963874,0.145448199653181,clpA,ECB_00887,b0882,-1,protein,Sta,carbonSource,lactate,glucose
874,YP_003044106.1,29.4807537058135,3.53802765386236,0.713751421135524,4.9569465630396,7.16096614024275e-07,1.34266005586441e-05,infA,ECB_00888,b0884,1,protein,Sta,carbonSource,lactate,glucose
875,YP_003044107.1,2.98912285117519,0.510910822247259,0.793093296943556,0.644200151755437,0.519445652521733,0.573151050494319,aat,ECB_00889,b0885,1,protein,Sta,carbonSource,lactate,glucose
876,YP_003044108.1,19.6054378186152,0.735023629261938,0.5446329827635,1.34957604942026,0.177152011002943,0.231654230247755,cydC,ECB_00890,b0886,1,protein,Sta,carbonSource,lactate,glucose
877,YP_003044109.1,10.6625477370334,1.51240030816742,0.755609808277028,2.00156256787622,0.0453317982413385,0.0803144648166791,cydD,ECB_00891,b0887,1,protein,Sta,carbonSource,lactate,glucose
878,YP_003044110.1,101.85659929962,2.80055469659729,0.597915297847519,4.68386526767123,2.8151509107377e-06,3.50132103615947e-05,trxB,ECB_00892,b0888,1,protein,Sta,carbonSource,lactate,glucose
879,YP_003044111.1,57.1153374615713,2.87532768392384,0.521508838743261,5.51347833500356,3.51810361334907e-08,1.83536567770088e-06,lrp,ECB_00893,b0889,1,protein,Sta,carbonSource,lactate,glucose
880,YP_003044112.1,6.84872492485264,-2.43039253302689,0.911432805616754,-2.66656249155117,0.00766313582132456,0.0199549530352287,ftsK,ECB_00894,b0890,-1,protein,Sta,carbonSource,lactate,glucose
881,YP_003044113.1,32.0370786144364,3.27839448071529,0.596655709157434,5.49461679558026,3.91559715348054e-08,1.96081057455064e-06,lolA,ECB_00895,b0891,1,protein,Sta,carbonSource,lactate,glucose
882,YP_003044114.1,17.282611620111,1.64740306355737,0.600132315761001,2.74506641334315,0.00604986530627974,0.0163522491472135,ycaJ,ECB_00896,b0892,1,protein,Sta,carbonSource,lactate,glucose
883,YP_003044115.1,98.5560409957302,2.49179922481109,0.584365292928916,4.26411228552241,2.0069850514462e-05,0.000153711443351938,serS,ECB_00897,b0893,1,protein,Sta,carbonSource,lactate,glucose
884,YP_003044116.1,2.47944233096359,-2.84573372947978,1.12900092285838,-2.52057697373269,0.0117162609889729,0.0281034852756865,dmsA,ECB_00898,b0894,-1,protein,Sta,carbonSource,lactate,glucose
885,YP_003044117.1,0.259475940336591,-0.450195856952827,1.32282216639675,-0.340329840540184,0.733608147418405,NA,dmsB,ECB_00899,b0895,-1,protein,Sta,carbonSource,lactate,glucose
886,YP_003044118.1,0.211590151299008,-0.938844898577046,1.31820945824793,-0.712212230539519,0.47633336444231,NA,dmsC,ECB_00900,b0896,-1,protein,Sta,carbonSource,lactate,glucose
887,YP_003044119.1,9.94659801979352,1.97504188287809,0.719071150300083,2.74665710347838,0.00602060434678622,0.0163172915477012,ycaC,ECB_00901,b0897,1,protein,Sta,carbonSource,lactate,glucose
888,YP_003044120.1,0.171432820319023,-0.754983775982935,1.3212053216131,-0.571435615367602,0.56770439255856,NA,ycaD,ECB_00902,b0898,-1,protein,Sta,carbonSource,lactate,glucose
889,YP_003044121.1,0.433134662960538,-1.70356077826578,1.29285052249029,-1.31767806767358,0.187611439556312,NA,ycaM,ECB_00903,b0899,-1,protein,Sta,carbonSource,lactate,glucose
890,YP_003044122.1,1.30288233334956,-3.7722567434566,1.24979925258515,-3.01829012591731,0.00254205410233279,0.0079484976974959,ycaN,ECB_00904,b0900,-1,protein,Sta,carbonSource,lactate,glucose
891,YP_003044123.1,3.34627203311837,1.9595533707627,0.78021921242428,2.51154206351061,0.012020495947674,0.028695435096982,ycaK,ECB_00905,b0901,1,protein,Sta,carbonSource,lactate,glucose
892,YP_003044124.1,20.6698238959489,1.89563292896985,0.845945867177797,2.24084424609103,0.0250361657658427,0.0511026035492095,pflA,ECB_00906,b0902,1,protein,Sta,carbonSource,lactate,glucose
893,YP_003044125.1,259.178373605768,2.78618598235372,0.631828723914838,4.40971718583858,1.0350570528928e-05,9.33271664034921e-05,pflB,ECB_00907,b0903,1,protein,Sta,carbonSource,lactate,glucose
894,YP_003044126.1,0.414104574240239,-0.656239682446825,1.30637385294414,-0.502336816500021,0.615430615708146,NA,focA,ECB_00908,b0904,-1,protein,Sta,carbonSource,lactate,glucose
895,YP_003044127.1,12.4270553615788,1.12401992176712,0.682763939192486,1.64627898054562,0.0997063349711629,0.147587139759498,ycaO,ECB_00909,b0905,1,protein,Sta,carbonSource,lactate,glucose
896,YP_003044128.1,0.532995700503187,-2.17211394329786,1.30197388188205,-1.66832374560232,0.0952514765937138,0.143115988957161,ycaP,ECB_00910,b0906,-1,protein,Sta,carbonSource,lactate,glucose
897,YP_003044129.1,164.266740540639,2.93189655353519,0.60501192612664,4.84601447826913,1.25966327621769e-06,1.89824257596693e-05,serC,ECB_00911,b0907,1,protein,Sta,carbonSource,lactate,glucose
898,YP_003044130.1,97.2199266322964,2.74410257563953,0.634986074226821,4.32151615132795,1.5496070627071e-05,0.00012813069378442,aroA,ECB_00912,b0908,1,protein,Sta,carbonSource,lactate,glucose
899,YP_003044131.1,1.13816517518957,-3.18453607648365,1.28432124516286,-2.47954792344794,0.0131549051052992,0.0308051914516178,ycaL,ECB_00913,b0909,-1,protein,Sta,carbonSource,lactate,glucose
900,YP_003044132.1,20.3030731423452,2.85149059818675,0.572290420926877,4.98259361666145,6.27376206722067e-07,1.20124091345902e-05,cmk,ECB_00914,b0910,1,protein,Sta,carbonSource,lactate,glucose
901,YP_003044133.1,391.729924782004,2.9938892259133,0.614504608440974,4.87203706007826,1.10453442960461e-06,1.74527163512768e-05,rpsA,ECB_00915,b0911,1,protein,Sta,carbonSource,lactate,glucose
902,YP_003044134.1,42.2234851079966,2.84815401119788,0.612806776813482,4.64771950794657,3.35624862264462e-06,3.98707637471104e-05,ihfB,ECB_00916,b0912,1,protein,Sta,carbonSource,lactate,glucose
903,YP_003044135.1,1.02791622676146,-3.16042093042343,1.29635346321573,-2.43793149021541,0.0147715732437257,0.0337650778850612,ycaI,ECB_00917,b0913,-1,protein,Sta,carbonSource,lactate,glucose
904,YP_003044136.1,19.359882425302,1.00015292731304,0.660846103096184,1.51344302800174,0.130167162372766,0.182548088549484,msbA,ECB_00918,b0914,1,protein,Sta,carbonSource,lactate,glucose
905,YP_003044137.1,1.69697472334216,-1.81747799670429,1.06310077252515,-1.70960086162602,0.0873397062161156,0.134289439647358,lpxK,ECB_00919,b0915,-1,protein,Sta,carbonSource,lactate,glucose
906,YP_003044138.1,4.08442381970883,-0.429910900551599,0.649430259519631,-0.661981628126773,0.507982995924342,0.562601106408211,ycaQ,ECB_00920,b0916,-1,protein,Sta,carbonSource,lactate,glucose
907,YP_003044139.1,12.9505299553457,3.17908490444879,0.799638410710443,3.97565307252352,7.01863812228001e-05,0.000410767264284926,ycaR,ECB_00921,b0917,1,protein,Sta,carbonSource,lactate,glucose
908,YP_003044140.1,19.962344952392,2.42031499411846,0.759942215241368,3.18486714591811,0.00144820476817021,0.00500075657490592,kdsB,ECB_00922,b0918,1,protein,Sta,carbonSource,lactate,glucose
909,YP_003044141.1,1.62178492648678,-3.66353296517617,1.19961287487069,-3.05392934830836,0.00225865266606818,0.00719981763189215,ycbJ,ECB_00923,b0919,-1,protein,Sta,carbonSource,lactate,glucose
910,YP_003044142.1,0.603170483591035,-1.19528614756177,1.2759770464036,-0.936761480883011,0.348881263194631,0.408198602335918,ycbC,ECB_00924,b0920,-1,protein,Sta,carbonSource,lactate,glucose
911,YP_003044143.1,2.27344088368049,-2.2006697012164,1.10838755717167,-1.98546951107242,0.0470922589926039,0.082946592543791,smtA,ECB_00925,b0921,-1,protein,Sta,carbonSource,lactate,glucose
912,YP_003044144.1,15.4443918090531,0.321700267064627,0.719730283398214,0.446973365558158,0.65489429073491,0.699683925882588,mukF,ECB_00926,b0922,1,protein,Sta,carbonSource,lactate,glucose
913,YP_003044145.1,8.69846994823832,1.39175855816749,0.638276763681851,2.18049385056607,0.0292208741734685,0.057505408364353,mukE,ECB_00927,b0923,1,protein,Sta,carbonSource,lactate,glucose
914,YP_003044146.1,44.4459124740561,0.982017774225373,0.594383007477778,1.65216327161252,0.0985012715028166,0.146443304816088,mukB,ECB_00928,b0924,1,protein,Sta,carbonSource,lactate,glucose
915,YP_003044147.1,19.2955218265334,1.98906583882125,0.815819576564835,2.43811977054607,0.01476388143362,0.0337650778850612,ycbB,ECB_00929,b0925,1,protein,Sta,carbonSource,lactate,glucose
916,YP_003044148.1,0.513349254557022,0.318402854172967,1.27293078074719,0.25013367497176,0.802483974662596,0.832139323837767,ycbK,ECB_00930,b0926,1,protein,Sta,carbonSource,lactate,glucose
917,YP_003044149.1,18.049883791373,2.59823465839919,0.620959730915621,4.18422407934252,2.86141757903332e-05,0.00019986940385737,ycbL,ECB_00931,b0927,1,protein,Sta,carbonSource,lactate,glucose
918,YP_003044150.1,185.832238521673,3.05178261337603,0.57147439762054,5.34019131230165,9.284854738321e-08,3.3211211179379e-06,aspC,ECB_00932,b0928,1,protein,Sta,carbonSource,lactate,glucose
919,YP_003044151.1,93.0821118072611,1.8595330108131,0.828696456019102,2.24392538100855,0.0248372028007052,0.050782094922296,ompF,ECB_00933,b0929,1,protein,Sta,carbonSource,lactate,glucose
920,YP_003044152.1,112.403308889501,2.84309283355299,0.646673690191531,4.39648755883501,1.1001666352734e-05,9.7842688464888e-05,asnC,ECB_00934,b3743,1,protein,Sta,carbonSource,lactate,glucose
921,YP_003044153.1,9.90234006719193,-1.71169030812579,1.01939966895721,-1.67911601332651,0.0931294359403672,0.140731807792895,pncB,ECB_00935,b0931,-1,protein,Sta,carbonSource,lactate,glucose
922,YP_003044154.1,98.1975028813901,2.33713297209159,0.705605238659476,3.31223869104448,0.000925525432581116,0.00343119052739354,pepN,ECB_00936,b0932,1,protein,Sta,carbonSource,lactate,glucose
923,YP_003044155.1,0.459675407722425,-1.98154582428667,1.31633767090638,-1.50534765363225,0.13223471959273,0.184890039636742,ssuB,ECB_00937,b0933,-1,protein,Sta,carbonSource,lactate,glucose
924,YP_003044156.1,0.216815858863531,-0.585736285828712,1.31582827578223,-0.445146450041519,0.656213922655975,NA,ssuC,ECB_00938,b0934,-1,protein,Sta,carbonSource,lactate,glucose
925,YP_003044157.1,0.952692498449247,-1.24526500471681,1.146480545077,-1.08616322367091,0.277406784776524,0.334058114852973,ssuD,ECB_00939,b0935,-1,protein,Sta,carbonSource,lactate,glucose
926,YP_003044158.1,0.728942750860152,-2.68257506489425,1.29754741524309,-2.0674196822254,0.0386946252086414,0.0711185799289259,ssuA,ECB_00940,b0936,-1,protein,Sta,carbonSource,lactate,glucose
927,YP_003044159.1,0.488553820136388,-1.99749471117524,1.32171393012424,-1.51129126027103,0.130714259685921,0.183087267171944,ssuE,ECB_00941,b0937,-1,protein,Sta,carbonSource,lactate,glucose
928,YP_003044160.1,0,NA,NA,NA,NA,NA,ycbQ,ECB_00942,b0938,NA,protein,Sta,carbonSource,lactate,glucose
929,YP_003044161.1,0.468639420241703,-2.0169308976995,1.313779853459,-1.53521222934665,0.124731705326907,0.175910615614854,ycbR,ECB_00943,b0939,-1,protein,Sta,carbonSource,lactate,glucose
930,YP_003044162.1,1.28606470442785,-2.44361924079128,1.21460177425584,-2.0118686573535,0.0442337841241107,0.0788504749857504,ycbS,ECB_00944,b0940,-1,protein,Sta,carbonSource,lactate,glucose
931,YP_003044163.1,1.00565213540059,0.0334422711816596,1.18701211447576,0.0281734876787076,0.977523782595575,0.980838444003884,ycbT,ECB_00945,b0941,1,protein,Sta,carbonSource,lactate,glucose
932,YP_003044164.1,0.0308585037402537,0.0493697877906256,1.2214043021246,0.0404205124419065,0.967757877047704,NA,ycbU,ECB_00946,b0942,1,protein,Sta,carbonSource,lactate,glucose
933,YP_003044165.1,0.101270447474024,-0.359775852942067,1.25883265829,-0.285801175059112,0.775030408084895,NA,ycbV,ECB_00947,b0943,-1,protein,Sta,carbonSource,lactate,glucose
934,YP_003044166.1,0.260429950058101,-0.821899844344981,1.32128998441953,-0.622043498427076,0.533913265974976,NA,ycbF,ECB_00948,b0944,-1,protein,Sta,carbonSource,lactate,glucose
935,YP_003044167.1,47.1307014937743,3.05109572922749,0.505927207289218,6.0307010282673,1.63249956192032e-09,1.96806891631506e-07,pyrD,ECB_00949,b0945,1,protein,Sta,carbonSource,lactate,glucose
936,YP_003044168.1,0.397221889327254,-1.63326808948159,1.32614492151611,-1.23159095433881,0.218101921639912,NA,ycbW,ECB_00950,b0946,-1,protein,Sta,carbonSource,lactate,glucose
937,YP_003044169.1,34.0141367168505,2.52896952176562,0.563598888257347,4.48717975577492,7.21721790821178e-06,7.07591695518956e-05,ycbX,ECB_00951,b0947,1,protein,Sta,carbonSource,lactate,glucose
938,YP_003044170.1,27.9568320040276,1.67325679844747,0.651676170567572,2.56762004507571,0.0102399326811703,0.0253853624350414,rlmL,ECB_00952,b0948,1,protein,Sta,carbonSource,lactate,glucose
939,YP_003044171.1,9.39505441470159,-2.60270074866689,0.896916108781106,-2.9018329843623,0.00370986271119584,0.0109678502497207,uup,ECB_00953,b0949,-1,protein,Sta,carbonSource,lactate,glucose
940,YP_003044172.1,0.773524807941974,-2.85595325960469,1.29294390011159,-2.20887639390866,0.027183239548598,0.0543644906827738,pqiA,ECB_00954,b0950,-1,protein,Sta,carbonSource,lactate,glucose
941,YP_003044173.1,15.4322405262697,1.25200361752153,0.548627609179047,2.28206454902077,0.0224855296127121,0.0468868666812158,pqiB,ECB_00955,b0951,1,protein,Sta,carbonSource,lactate,glucose
942,YP_003044174.1,9.25814169607876,2.40725383409932,0.681293881009152,3.53335601742618,0.000410319520163139,0.0017761327219428,ymbA,ECB_00956,b0952,1,protein,Sta,carbonSource,lactate,glucose
943,YP_003044175.1,1.67738673103661,0.954905079582229,1.11744959853577,0.854539731217834,0.392806004980436,0.451158626044926,rmf,ECB_00957,b0953,1,protein,Sta,carbonSource,lactate,glucose
944,YP_003044176.1,21.7875188594539,2.0312859959358,0.528891926543567,3.84064474043067,0.000122711593935967,0.000647368295399634,fabA,ECB_00958,b0954,1,protein,Sta,carbonSource,lactate,glucose
945,YP_003044177.1,8.01360942120024,1.99937476412648,0.679437237504657,2.94269235443955,0.00325371580795493,0.00981542627886313,ycbZ,ECB_00959,b0955,1,protein,Sta,carbonSource,lactate,glucose
946,YP_003044178.1,5.70832818618752,2.04145784608644,0.69159118813985,2.95182743952722,0.00315899414702627,0.00957819902798372,ycbG,ECB_00960,b0956,1,protein,Sta,carbonSource,lactate,glucose
947,YP_003044179.1,265.915896789032,3.2762772948395,0.699897132090929,4.68108404023843,2.85361918513765e-06,3.51838274531176e-05,ompA,ECB_00961,b0957,1,protein,Sta,carbonSource,lactate,glucose
948,YP_003044180.1,0.383048788086463,-1.67518393959797,1.32236177279802,-1.2668121342115,0.205222472268785,NA,sulA,ECB_00962,b0958,-1,protein,Sta,carbonSource,lactate,glucose
949,YP_003044181.1,1.46498113063464,-1.01467316308803,1.00842130070358,-1.00619965324026,0.314319538945035,0.373125492073701,yccR,ECB_00963,b0959,-1,protein,Sta,carbonSource,lactate,glucose
950,YP_003044182.1,1.49593249008323,-3.3670487208946,1.23744148645558,-2.72097610897053,0.00650894655061183,0.0174232080775012,yccS,ECB_00964,b0960,-1,protein,Sta,carbonSource,lactate,glucose
951,YP_003044183.1,0.77944506165608,-1.86525922241681,1.25712060746303,-1.48375518732531,0.137873879546685,0.190995047436509,yccF,ECB_00965,b0961,-1,protein,Sta,carbonSource,lactate,glucose
952,YP_003044184.1,7.4273912976914,-1.06537987635603,0.790680507902975,-1.34742144988702,0.177844536129046,0.232203756558381,helD,ECB_00966,b0962,-1,protein,Sta,carbonSource,lactate,glucose
953,YP_003044185.1,13.1479476283139,2.75163430615155,0.773497299066317,3.55739355453863,0.000374552798007495,0.0016453027766726,mgsA,ECB_00967,b0963,1,protein,Sta,carbonSource,lactate,glucose
954,YP_003044186.1,0.590611351416458,1.07652093291156,1.16934986290002,0.920614922074524,0.357251508699001,0.416047821400805,yccT,ECB_00968,b0964,1,protein,Sta,carbonSource,lactate,glucose
955,YP_003044187.1,21.5028538335323,3.23383884695827,0.569916316556028,5.67423453762506,1.39310161074184e-08,8.89126616267588e-07,yccU,ECB_00969,b0965,1,protein,Sta,carbonSource,lactate,glucose
956,YP_003044188.1,1.86794558940921,3.44041171403159,1.03188669386138,3.33409834093059,0.000855763962429658,0.00323261312288031,yccV,ECB_00970,b0966,1,protein,Sta,carbonSource,lactate,glucose
957,YP_003044189.1,20.9215184117056,1.3753307194897,0.74009701193448,1.85831140689899,0.0631248048935149,0.104778806694743,yccW,ECB_00971,b0967,1,protein,Sta,carbonSource,lactate,glucose
