id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003044372.1,7.24129246497466,-1.30835259830828,0.406052490747009,-3.22212676469813,0.00127242825528527,0.00831566183433321,ycgN,ECB_01156,b1181,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044374.1,2.22032033578554,1.6076014945807,0.712624455495066,2.25588875344431,0.0240775990403323,0.0620150752060888,umuC,ECB_01159,b1184,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044375.1,0.920090865375413,-2.09496694029538,0.815517629847508,-2.56888001389635,0.010202777725272,0.0340813890080666,dsbB,ECB_01160,b1185,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044376.1,1.91599206388607,1.02045966817876,0.634996997062097,1.60703069920025,0.108047633927531,0.187055153829965,nhaB,ECB_01161,b1186,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044377.1,22.4871062813817,-0.797316215407549,0.384916859079555,-2.07139852828,0.0383215683252797,0.0869063644525781,fadR,ECB_01162,b1187,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044378.1,2.70754599128615,0.979113632459804,0.603495116193271,1.62240522945051,0.104716610188953,0.183152316543699,ycgB,ECB_01163,b1188,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044379.1,10.7720333707137,0.95030275292563,0.300152039355616,3.16607128495877,0.00154512923157519,0.0095810178729564,dadA,ECB_01164,b1189,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044380.1,5.03286391287505,0.118732490321953,0.3971707906237,0.29894567557574,0.764981495649594,0.817121638282883,dadX,ECB_01165,b1190,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044381.1,3.13023523526134,-0.738513739570457,0.472129699183863,-1.56421792750397,0.117766398457233,0.198801798038737,ycgO,ECB_01166,b1191,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044382.1,6.79291438964283,0.228838715870286,0.594085974785881,0.385194610852012,0.70009323580541,0.763870347345702,ldcA,ECB_01167,b1192,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044383.1,9.64585449142284,-1.37896983727606,0.362341991634477,-3.80571357753958,0.000141395938497603,0.0018635866371023,mltE,ECB_01168,b1193,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044387.1,5.26934496724419,1.70273538513648,0.545828120675383,3.11954500077716,0.00181130590866022,0.0105269623842799,treA,ECB_01172,b1197,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044388.1,38.6255026480892,-0.391754010331946,0.307789729858315,-1.2727975378265,0.203089895124588,0.300626489493634,dhaM,ECB_01173,b1198,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044389.1,25.8638020526672,0.850848626150859,0.332865082072796,2.55613662103729,0.0105841553717272,0.0348745705239966,dhaL,ECB_01174,b1199,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044390.1,26.5309692355211,1.08860982861431,0.325845519347119,3.34087708431746,0.000835141869651766,0.00626356402238824,dhaK,ECB_01175,b1200,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044391.1,2.59932714003899,1.3604415861894,0.656904879228833,2.07098718430357,0.0383599937190311,0.0869309210179482,dhaR,ECB_01176,b1201,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044392.1,2.75916388335722,-0.337052226020532,0.561298651933155,-0.600486434199865,0.54818209913037,0.636246725225006,ycgV,ECB_01177,b1202,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044393.1,101.257919201169,-0.265126430655888,0.260016932620362,-1.0196506357645,0.307894181113956,0.414634332349931,ychF,ECB_01178,b1203,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044394.1,24.8348893152155,-0.0540464050343546,0.277921287874625,-0.194466589614883,0.845810553949061,0.880799121470599,pth,ECB_01179,b1204,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044397.1,202.158287585624,-0.633892472514266,0.284839613385379,-2.22543650084453,0.0260519494739761,0.0657219516446264,prsA,ECB_01182,b1207,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044398.1,9.56463538647976,0.109787977143236,0.351960080746175,0.311933037719732,0.755091413849293,0.807927294030324,ipk,ECB_01183,b1208,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044399.1,24.9047401588286,-0.271083000245303,0.24692678730366,-1.09782742976337,0.272279851463186,0.377666900972714,lolB,ECB_01184,b1209,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044400.1,7.94860946105463,0.248564637268269,0.352039541703974,0.706070221728912,0.480144469098651,0.576832600175725,hemA,ECB_01185,b1210,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044401.1,17.5432121937696,-0.137479156469632,0.279113655913797,-0.492556181171201,0.62232621608843,0.70162046552561,prfA,ECB_01186,b1211,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044402.1,2.46245978551994,1.19280829176891,0.508758004013212,2.34454943678474,0.0190500848579343,0.0522715743053076,hemK,ECB_01187,b1212,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044404.1,1.3078791804351,0.238420970786194,0.667614760824923,0.357123576014999,0.720999295567265,0.780439301553257,ychA,ECB_01189,b1214,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044405.1,86.3667916484016,-0.221564068631934,0.261376722041221,-0.84768095223488,0.396615677129414,0.498141699743882,kdsA,ECB_01190,b1215,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044410.1,1.29776497259287,2.9481255511372,0.670457555462404,4.39718447069169,1.09664137356954e-05,0.000244930766882045,chaB,ECB_01195,b1217,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044412.1,14.8566894969291,-0.408198620087313,0.420884200403958,-0.969859689899338,0.332116435200391,0.438276820645677,ychN,ECB_01197,b1219,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044413.1,1.40562941259739,1.95703960885143,0.744484053811139,2.62871931082072,0.00857070711487218,0.0300642844229926,ychP,ECB_01198,b1220,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044414.1,10.0841073955812,-0.764648235566259,0.267680544648402,-2.85657008271043,0.00428245451537526,0.0191072687300738,narL,ECB_01199,b1221,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044415.1,4.910495414457,0.042961448792307,0.520679997071277,0.0825102731696181,0.934240949383307,0.949255340711471,narX,ECB_01200,b1222,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044417.1,5.85637064071142,1.59803871767412,0.741365184514077,2.15553515467758,0.031119980721874,0.0749449077017609,narG,ECB_01202,b1224,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044418.1,3.01752804059301,2.20716919423355,0.681362167987936,3.23934802654413,0.00119803291873901,0.00801232206799974,narH,ECB_01203,b1225,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044419.1,0.914651434902953,0.788038971786637,0.780855071655605,1.00920004286557,0.312878706091925,0.41974783824087,narJ,ECB_01204,b1226,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044421.1,55.5031613939968,-1.39785110678593,0.262430179815076,-5.32656384174618,1.000881116335e-07,5.16848445320531e-06,purU,ECB_01208,b1232,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044422.1,1.75715602459425,0.470569536567106,0.665008452862095,0.707614368722453,0.479184767394238,0.57676619510819,ychJ,ECB_01209,b1233,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044423.1,2.65051099235596,0.906720992300318,0.49083782870124,1.8472924034798,0.0647047733321074,0.128188701884364,ychK,ECB_01210,b1234,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044424.1,2.14071027821515,0.109660902991544,0.644088702451003,0.170257454562147,0.864807669024441,0.896406727149105,hnr,ECB_01211,b1235,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044425.1,68.2494701002154,-0.672115835816259,0.281546550606561,-2.38722809556096,0.0169759550806597,0.048344816870748,galU,ECB_01212,b1236,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044426.1,154.290082015845,-1.0192676875666,0.331288637791765,-3.07667565770026,0.00209322928908521,0.0116702163904751,hns,ECB_01213,b1237,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044427.1,7.61369788792331,0.34893987075669,0.402174525207766,0.867632952575565,0.385595300904492,0.487605458791309,tdk,ECB_01214,b1238,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044428.1,305.775755385158,-0.475502126683289,0.270563046340149,-1.75745406889562,0.0788404442243523,0.148267104063707,adhE,ECB_01215,b1241,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044429.1,0.593331998022405,-0.954116709469541,0.816159796288214,-1.16903174330411,0.242390842295637,0.345958836987429,ychE,ECB_01216,b1242,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044430.1,191.019346617115,-0.596843056824941,0.300283704307472,-1.98759722310409,0.0468562536809728,0.100748941361819,oppA,ECB_01217,b1243,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044431.1,3.90159172302842,0.256660311986191,0.50583606194746,0.507398209210417,0.611875441968788,0.693597218618654,oppB,ECB_01218,b1244,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044432.1,0.649062021003893,-0.054824013344505,0.806221433091297,-0.068001185647339,0.945784690460934,0.957477313299022,oppC,ECB_01219,b1245,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044433.1,18.5967329287908,-0.121416440855294,0.19782295088178,-0.61376316708496,0.539371840074528,0.62833627819333,oppD,ECB_01220,b1246,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044434.1,24.170594992008,-0.403242293366421,0.307223444367273,-1.31253750571314,0.189338839939318,0.285549251494025,oppF,ECB_01221,b1247,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044435.1,0.704235744709134,-0.252659635517897,0.776946034292159,-0.325195862217231,0.745032840117633,0.798521077363234,yciU,ECB_01222,b1248,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044436.1,5.24034919949714,0.959499430814762,0.446795993730248,2.14751126751163,0.0317526011395667,0.0758307002195869,cls,ECB_01223,b1249,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044437.1,12.8989025887376,-0.462985897016152,0.388912700027951,-1.19046227336592,0.233864749633534,0.336688282150655,kch,ECB_01224,b1250,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044438.1,8.42434196241401,-1.39689103667969,0.477818582542236,-2.92347574522431,0.00346147191967355,0.0167490576758397,yciI,ECB_01225,b1251,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044439.1,6.47950768337856,-1.43069929946445,0.42514063327078,-3.3652377295896,0.000764777351998498,0.00591903847369845,tonB,ECB_01226,b1252,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044440.1,1.19120420218986,0.138270458140591,0.72300129165507,0.19124510528061,0.84833356681421,0.881930935796951,yciA,ECB_01227,b1253,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044443.1,3.10626336144304,3.53669940144321,0.625961761307679,5.65002468210644,1.60424800900209e-08,1.23253200691624e-06,yciD,ECB_01230,b1256,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044444.1,0.723106468488945,0.663925932293929,0.765113082092079,0.867748765291701,0.385531883439017,0.487605458791309,yciE,ECB_01231,b1257,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044445.1,1.29345386889753,0.483965842807726,0.75034967490816,0.644987076014876,0.518935560995441,0.610398438064093,yciF,ECB_01232,b1258,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044447.1,124.938141127614,-0.618915681455281,0.279240609886527,-2.21642432920765,0.0266624550017576,0.0668684181970832,trpA,ECB_01234,b1260,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044448.1,138.109265363905,-1.07669690632494,0.300287360141324,-3.58555520225099,0.000336361840932278,0.00341787031915056,trpB,ECB_01235,b1261,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044449.1,94.2383956569996,-0.469327991567631,0.271948195607343,-1.7257992483439,0.0843835351156946,0.155130086199167,trpC,ECB_01236,b1262,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044450.1,73.7627546980523,-1.23348215186346,0.284286187141765,-4.33887472432263,1.43214126617349e-05,0.000294852613623953,trpD,ECB_01237,b1263,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044451.1,110.158982592197,-0.94047371267,0.228357677724745,-4.11842387801656,3.81472537118822e-05,0.000646042199959296,trpE,ECB_01238,b1264,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044453.1,1.54315136290099,-0.957024522324545,0.689670583451367,-1.38765454883582,0.165242262406006,0.255654777298094,yciV,ECB_01240,b1266,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044454.1,22.5535689764974,-0.896572833195368,0.271079872034487,-3.3074120423124,0.000941622771810236,0.00681864765793619,yciO,ECB_01241,b1267,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044457.1,11.0230273828209,0.0856333462424068,0.36955373279343,0.231720961374441,0.81675474962749,0.859885515149262,yciL,ECB_01245,b1269,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044458.1,4.73527251913605,1.13177117531024,0.506841478557379,2.23298846521323,0.0255497050395434,0.0649044926407756,btuR,ECB_01246,b1270,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044459.1,32.5009966720154,0.462547574547931,0.261066959561445,1.77175838461115,0.0764346733286118,0.144954377474489,yciK,ECB_01247,b1271,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044460.1,41.6950670981603,-1.02138181817874,0.275539124281014,-3.70684860396473,0.000209854306580656,0.00251874341247395,sohB,ECB_01248,b1272,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044461.1,7.453896735658,0.511076913647946,0.342196265232532,1.49351984686523,0.135301163037318,0.220713963525402,yciN,ECB_01249,b1273,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044462.1,106.765406560586,-0.568549812009584,0.18517693545971,-3.07030576242195,0.00213839727967958,0.0117967625761658,topA,ECB_01250,b1274,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044463.1,26.1870593074323,0.108692352188944,0.308601649845524,0.352209238814348,0.724681348760454,0.78224456290087,cysB,ECB_01251,b1275,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044464.1,37.3126076617289,0.820761925499952,0.241485596818549,3.39880281189884,0.000676814939760216,0.00546658220575559,acnA,ECB_01253,b1276,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044465.1,11.624971724772,-0.469816721297308,0.343934062611336,-1.366008117167,0.171936415651008,0.264194980146671,ribA,ECB_01254,b1277,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044466.1,0.627278221956108,1.85193023118918,0.735845867666976,2.51673660553504,0.0118447340762556,0.037527741615205,pgpB,ECB_01255,b1278,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044467.1,9.09235056012507,-0.231680239956893,0.519632083441737,-0.445854379164542,0.655702438146273,0.72984547002147,yciS,ECB_01256,b1279,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044468.1,9.29302036147994,0.658943843804809,0.347035068247939,1.89878172004804,0.0575931816346206,0.118111017024124,yciM,ECB_01257,b1280,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044469.1,33.25058824825,-0.604319783705584,0.30195771536489,-2.00133910463363,0.04535585829321,0.0983959735699804,pyrF,ECB_01258,b1281,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044470.1,1.75789020900967,0.728885843555498,0.619275820819971,1.17699709733604,0.239196664809245,0.342330528918275,yciH,ECB_01259,b1282,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044471.1,0.404247260894579,-1.12168754036156,0.857021701428999,-1.30882046334563,0.190595173554477,NA,osmB,ECB_01260,b1283,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044472.1,41.3752196050754,-0.306068358808773,0.319465425539833,-0.958064110667309,0.338030431432652,0.444220216526014,yciT,ECB_01261,b1284,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044473.1,3.28063743898528,1.32473069462277,0.51962961945687,2.54937487206256,0.0107916229473745,0.035282503057162,yciR,ECB_01262,b1285,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044474.1,157.120388249277,-1.27130972907325,0.284133475643816,-4.47433983691151,7.66477542161386e-06,0.000185723404446797,rnb,ECB_01263,b1286,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044475.1,8.89554089325718,-0.246069974505858,0.31958489711848,-0.769967469440936,0.441319189713367,0.541725593789113,yciW,ECB_01264,b1287,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044476.1,124.533629047891,0.0471738783982994,0.270053259505728,0.174683610502019,0.861328246680978,0.894252630702365,fabI,ECB_01265,b1288,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044478.1,5.18860120170069,0.207767982150287,0.35432547873054,0.586376071217538,0.557622820918128,0.645776428636803,sapF,ECB_01267,b1290,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044479.1,4.97512236425154,0.103429356953119,0.404651139410959,0.255601299192382,0.798258715109946,0.845783704203273,sapD,ECB_01268,b1291,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044481.1,0.71042624350281,-0.454403413831734,0.782657366904132,-0.580590476812561,0.561516492121536,0.649569206824399,sapB,ECB_01270,b1293,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044482.1,6.55512528350724,0.392647737589634,0.352206078124829,1.11482385448916,0.264925912070921,0.370086893126047,sapA,ECB_01271,b1294,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044484.1,0.546525614059049,1.36048202962919,0.756764729331222,1.79776088511881,0.0722149083255058,0.139214786551618,ycjJ,ECB_01273,b1296,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044485.1,32.9669330204347,-2.31603897682006,0.326615138762992,-7.09103376405555,1.33113860009863e-12,2.46652152371216e-10,ycjK,ECB_01274,b1297,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044486.1,1.58894243546399,-0.589695346023169,0.593641771669171,-0.993352176625129,0.320538358607704,0.426391819938458,puuD,ECB_01275,b1298,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044487.1,2.99234003093484,1.15017251653481,0.587236515252525,1.95861886422409,0.0501574386975865,0.106322968975368,ycjC,ECB_01276,b1299,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044488.1,8.4580381517039,-0.694026859008448,0.319282592609216,-2.17370716435487,0.0297271342773296,0.072645828528773,aldH,ECB_01277,b1300,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044489.1,8.30725681215141,1.30570056752333,0.599928349811241,2.17642751494266,0.029523308239293,0.0722598453409269,ordL,ECB_01278,b1301,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044490.1,9.74307288058102,-1.25702372737825,0.290873227827048,-4.32155182093853,1.54935652606176e-05,0.00031486922948997,goaG,ECB_01279,b1302,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044491.1,1.91199456337057,1.44065390223482,0.600907207318688,2.39746484097466,0.0165089652526788,0.0476656650283578,pspF,ECB_01280,b1303,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044492.1,99.966411473932,2.32080649562783,0.247252913075482,9.38636664280402,6.21057242662161e-21,3.91266062877162e-18,pspA,ECB_01281,b1304,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044493.1,6.17358075974725,0.877595081392396,0.428497844977391,2.04807350067,0.0405527979938598,0.0904043267379041,pspB,ECB_01282,b1305,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044494.1,4.03537261656939,2.6189645192267,0.426264787251293,6.1439851415237,8.04763737711682e-10,9.87411385315184e-08,pspC,ECB_01283,b1306,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044495.1,0.345352836263787,0.337382626339537,0.866559896413746,0.389335610539783,0.697027896899398,NA,pspD,ECB_01284,b1307,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044496.1,14.0529512847753,1.21094273198358,0.393684871813581,3.0759188850848,0.00209854926741904,0.0116792052868728,pspE,ECB_01285,b1308,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044497.1,0.86120229412389,0.991171719321457,0.75047435981975,1.32072695935877,0.186592421533416,0.282308418746523,ycjM,ECB_01286,b1309,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044498.1,1.9203382227664,-0.634290781351435,0.601894674647825,-1.05382354765402,0.291963710469244,0.39796005537781,ycjN,ECB_01287,b1310,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044502.1,1.68778847868815,1.6064729613444,0.656322105442512,2.44768985841376,0.0143775354477436,0.0430915667558443,ycjR,ECB_01291,b1314,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044503.1,1.4026693587696,1.80614061621492,0.701198518197251,2.57579069171227,0.0100011166900013,0.0335858396306015,ycjS,ECB_01292,b1315,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044504.1,3.25828908335949,1.96738364258121,0.702726284392278,2.79964430856976,0.00511589438227358,0.0213444600055123,ycjT,ECB_01293,b1316,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044506.1,1.67407341026626,1.51054469615737,0.703985735683217,2.1457035556145,0.0318966373354428,0.0760018211850565,ycjV,ECB_01295,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044508.1,2.62799825439041,0.653558952454471,0.42220706218939,1.54795836210173,0.121632321688543,0.203366142950589,ycjW,ECB_01297,b1320,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044509.1,22.3657476734249,-0.337037393524625,0.261954260844245,-1.28662688073253,0.19822436979267,0.295337391290871,ycjX,ECB_01298,b1321,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044510.1,11.2149616239128,0.701955637193672,0.268879331559937,2.61067160916084,0.00903646208694565,0.0311772788322878,ycjF,ECB_01299,b1322,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044511.1,23.5947843239015,-0.160219060412101,0.252737330445513,-0.633935082441818,0.526123189096065,0.61746946559337,tyrR,ECB_01300,b1323,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044512.1,104.348045377999,-0.0456764326535213,0.327556289754316,-0.139446055784125,0.889097680591114,0.915546810677349,tpx,ECB_01301,b1324,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044513.1,7.17181688437695,0.449800993938026,0.355128760693708,1.2665856549027,0.205303484422783,0.303760439610975,ycjG,ECB_01302,b1325,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044514.1,3.34899962438313,-0.367277276048557,0.512195455953803,-0.717064690401478,0.473334181595628,0.571046599780248,ycjI,ECB_01303,b1326,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044515.1,7.57155211082531,0.715651912858625,0.402469802998802,1.77815057807145,0.0753791274251775,0.143557588506233,ycjY,ECB_01305,b1327,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044517.1,20.7336510661558,1.1518241106274,0.326256397023132,3.53042613458929,0.000414890845536086,0.00388960167690081,mppA,ECB_01307,b1329,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044518.1,1.16674084332328,1.52519099606286,0.732749765237299,2.08146227869338,0.0373916133322989,0.0854957896062966,ynaI,ECB_01308,b1330,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044520.1,19.4044083498944,-0.54873625348405,0.333749196100344,-1.64415752875422,0.100143667287441,0.176625169067994,ydaA,ECB_01310,b1333,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044521.1,27.6194814883619,-0.750124548723942,0.285073532250282,-2.63133705469845,0.00850496404093343,0.0299336723228383,fnr,ECB_01311,b1334,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044522.1,4.17576680138899,-0.468386129497236,0.428350805259567,-1.09346387060813,0.274190183666462,0.379462142351755,ogt,ECB_01312,b1335,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044523.1,1.11272373206476,0.579335882054935,0.672024482411029,0.862075560069547,0.388645939380825,0.490871976363111,abgT,ECB_01313,b1336,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044524.1,1.1495941954322,1.71316521130302,0.710320315179588,2.41182065990874,0.0158730870921283,0.0462913034443729,abgB,ECB_01314,b1337,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044525.1,1.21001788879436,1.50185405507601,0.728754688200472,2.06084993948316,0.0393173584274539,0.0885906144824605,abgA,ECB_01315,b1338,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044526.1,1.23027844470649,1.57953412294062,0.727213832609041,2.17203531081592,0.0298529996124687,0.0728403940970382,abgR,ECB_01316,b1339,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044527.1,1.91883308439667,0.545378825868173,0.627542366013043,0.869070927168028,0.384808337340592,0.487197050893435,ydaL,ECB_01317,b1340,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044528.1,2.02913367188286,2.15311081225816,0.735107250792454,2.92897507123904,0.0034008169587305,0.0165317491049399,ydaM,ECB_01318,b1341,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044529.1,2.87677232070209,2.09001292853508,0.573966057563705,3.64135283087382,0.000271209145317082,0.00296635002690559,zntB,ECB_01319,b1342,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044530.1,4.61838816602896,-0.747651248278724,0.50077525288676,-1.49298761064735,0.13544043000502,0.220730835421519,dbpA,ECB_01320,b1343,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044531.1,16.6065855689888,-0.91669634171779,0.234172846866427,-3.91461415780916,9.05488894313305e-05,0.00130838991609491,ydaO,ECB_01321,b1344,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044532.1,2.76881817108031,2.44283542166193,0.70814488471437,3.44962658686329,0.000561362469054167,0.00480514069978431,intR,ECB_01322,b1345,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044536.1,1.94542682569528,1.76657921552635,0.750420337138634,2.35411958884584,0.0185666367704387,0.0515379717967434,recT,ECB_01326,b1349,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003044537.1,3.3800436240749,1.04027243494504,0.566991071424034,1.83472454395504,0.066546513734535,0.130380147851298,recE,ECB_01327,b1350,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
