,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3440,YP_003046674.1,0.736151170601141,1.27567989329256,1.24596222493585,1.0238511792428,0.305905572634266,NA,radC,ECB_03495,b3638,1,protein,Exp,carbonSource,gluconate,glucose
3441,YP_003046675.1,25.9478440062814,0.704279230094011,0.533969133562592,1.31895120115862,0.187185427174457,0.310411559304468,dfp,ECB_03496,b3639,1,protein,Exp,carbonSource,gluconate,glucose
3442,YP_003046676.1,13.6800076985568,0.707341259007591,0.52066887249724,1.35852419142137,0.174297411720909,0.29417802588576,dut,ECB_03497,b3640,1,protein,Exp,carbonSource,gluconate,glucose
3443,YP_003046677.1,6.28794070848916,0.760846280104747,0.624767435176866,1.21780719875286,0.223297248069179,0.351314488756541,slmA,ECB_03498,b3641,1,protein,Exp,carbonSource,gluconate,glucose
3444,YP_003046678.1,23.0644966258818,1.37381486312981,0.378193954622986,3.63256695760601,0.00028061572808134,0.00687827415308465,pyrE,ECB_03499,b3642,1,protein,Exp,carbonSource,gluconate,glucose
3445,YP_003046679.1,15.9027935509085,0.49147395430864,0.400828539668281,1.22614511111254,0.220144072434786,0.347621350103831,rph,ECB_03500,b1266,1,protein,Exp,carbonSource,gluconate,glucose
3446,YP_003046680.1,37.0656480059432,0.679666133578254,0.372649050354364,1.8238772725489,0.0681706283399691,0.16277754637649,yicC,ECB_03501,b3644,1,protein,Exp,carbonSource,gluconate,glucose
3447,YP_003046681.1,1.14382389747876,0.997645415228412,1.03645970569391,0.962551085920397,0.335772854572871,NA,dinD,ECB_03502,b3645,1,protein,Exp,carbonSource,gluconate,glucose
3448,YP_003046682.1,0.353925596628246,-1.29922924931453,1.32622025088295,-0.979648175670331,0.327259815761556,NA,yicG,ECB_03503,b3646,-1,protein,Exp,carbonSource,gluconate,glucose
3449,YP_003046683.1,1.59292167983317,-0.956552093347236,1.17223720829061,-0.816005571723923,0.414496949022505,0.538671294311031,ligB,ECB_03504,b3647,-1,protein,Exp,carbonSource,gluconate,glucose
3450,YP_003046684.1,11.4623453871981,0.105906156757273,0.494768142717756,0.214052093523104,0.830506433721517,0.889033437983778,gmk,ECB_03505,b3648,1,protein,Exp,carbonSource,gluconate,glucose
3451,YP_003046685.1,70.5111597729215,0.549104227773421,0.490975775642668,1.11839372737823,0.263398872145401,0.392098942179179,rpoZ,ECB_03506,b3649,1,protein,Exp,carbonSource,gluconate,glucose
3452,YP_003046686.1,9.97876509881895,0.286083725192788,0.783690875509067,0.365046645473517,0.715076587235221,0.793426028120561,spoT,ECB_03507,b3650,1,protein,Exp,carbonSource,gluconate,glucose
3453,YP_003046687.1,8.51779361198788,0.737076646732657,0.584283861099533,1.26150437451001,0.207127184900736,0.331680280498061,trmH,ECB_03508,b3651,1,protein,Exp,carbonSource,gluconate,glucose
3454,YP_003046688.1,7.3804344441849,0.432536278871048,0.482487642926237,0.896471205454634,0.370001152360918,0.496004155801266,recG,ECB_03509,b3652,1,protein,Exp,carbonSource,gluconate,glucose
3455,YP_003046689.1,0.492932059780557,-1.67152276792041,1.22249334557089,-1.36730623031722,0.171529339667689,NA,,ECB_03510,,-1,protein,Exp,carbonSource,gluconate,glucose
3456,YP_003046690.1,2.93131430353762,-0.705966147442592,0.791923192500882,-0.891457851124629,0.372683593804214,0.498374774851636,gltS,ECB_03511,b3653,-1,protein,Exp,carbonSource,gluconate,glucose
3457,YP_003046691.1,0.937581087144052,1.32819999691275,0.992525947967786,1.33820178669612,0.180830666853841,NA,yicE,ECB_03512,b3654,1,protein,Exp,carbonSource,gluconate,glucose
3458,YP_003046692.1,13.2560770972408,1.30227584851785,0.441870943510891,2.94718597735936,0.00320680273868324,0.0283968564851514,yicH,ECB_03513,b3655,1,protein,Exp,carbonSource,gluconate,glucose
3459,YP_003046693.1,1.76660797313888,-0.772817037758473,1.03094024783178,-0.749623500861298,0.453481492734101,0.573191253772681,yicI,ECB_03514,b3656,-1,protein,Exp,carbonSource,gluconate,glucose
3460,YP_003046694.1,0.902601577335437,-1.87400444552728,1.2210891465712,-1.53469912560394,0.12485775073813,NA,yicJ,ECB_03515,b3657,-1,protein,Exp,carbonSource,gluconate,glucose
3461,YP_003046695.1,2.38121143584144,-0.944864643610002,1.03500719060132,-0.91290635677715,0.361291793982592,0.487371106704473,,ECB_03516,,-1,protein,Exp,carbonSource,gluconate,glucose
3462,YP_003046696.1,4.53828421331358,0.177181707494819,0.49389063698834,0.358746844393007,0.719784481081701,0.796192372150373,,ECB_03517,,1,protein,Exp,carbonSource,gluconate,glucose
3463,YP_003046697.1,0.0344942602617602,-0.0986191903660228,1.11669425211316,-0.0883135112224341,0.92962750051261,NA,,ECB_03518,,-1,protein,Exp,carbonSource,gluconate,glucose
3464,YP_003046698.1,2.17210127972017,-1.89327132704864,1.08472715977256,-1.74538943732691,0.0809171030510151,0.180868592001077,,ECB_03519,,-1,protein,Exp,carbonSource,gluconate,glucose
3465,YP_003046699.1,0.576749427560578,-1.39582514452989,1.27517030595363,-1.09461860742282,0.273683760167916,NA,,ECB_03520,,-1,protein,Exp,carbonSource,gluconate,glucose
3466,YP_003046700.1,1.62796179023321,-1.65929163810685,1.17071673491715,-1.41732973367318,0.156386545826086,0.275143376302503,,ECB_03521,,-1,protein,Exp,carbonSource,gluconate,glucose
3467,YP_003046701.1,4.13627929216488,0.879949920099272,0.58939042814602,1.49298305177305,0.135441623375661,0.250555387325302,,ECB_03522,,1,protein,Exp,carbonSource,gluconate,glucose
3468,YP_003046702.1,1.52394924419395,0.0205139000463607,1.18055707748555,0.0173764576381626,0.986136290403613,1,,ECB_03523,,1,protein,Exp,carbonSource,gluconate,glucose
