,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
885,YP_003044116.1,0.128661705379356,0.354727302755941,0.337020591921414,1.05253895832767,0.292552346256681,NA,dmsA,ECB_00898,b0894,1,protein,Exp,carbonSource,glucosegluconate
886,YP_003044117.1,0.0810511695751363,-0.113991560437548,0.325544357968817,-0.350156768646769,0.726221049034107,NA,dmsB,ECB_00899,b0895,-1,protein,Exp,carbonSource,glucosegluconate
887,YP_003044118.1,0.0474461952308072,-0.0945279053433115,0.321157023148135,-0.294335476200096,0.768501566539752,NA,dmsC,ECB_00900,b0896,-1,protein,Exp,carbonSource,glucosegluconate
888,YP_003044119.1,0.406014983149653,-0.314441345890021,0.484992354959413,-0.648342891747922,0.51676319812827,NA,ycaC,ECB_00901,b0897,-1,protein,Exp,carbonSource,glucosegluconate
889,YP_003044120.1,0.144811791496611,-0.141455039885766,0.355997678572864,-0.397348208709776,0.69111070182562,NA,ycaD,ECB_00902,b0898,-1,protein,Exp,carbonSource,glucosegluconate
890,YP_003044121.1,0.273080071301388,-0.315314944950197,0.485518921863097,-0.649439045012354,0.516054633572224,NA,ycaM,ECB_00903,b0899,-1,protein,Exp,carbonSource,glucosegluconate
891,YP_003044122.1,0.831871224842152,-0.214564213969404,0.603707570077435,-0.355410838962782,0.72228182992236,NA,ycaN,ECB_00904,b0900,-1,protein,Exp,carbonSource,glucosegluconate
892,YP_003044123.1,3.31963895275503,1.59722594391428,0.613587841779259,2.60309255685821,0.00923870082408078,0.159772635878224,ycaK,ECB_00905,b0901,1,protein,Exp,carbonSource,glucosegluconate
893,YP_003044124.1,26.080020812366,-0.0280009021651089,0.36463816436722,-0.0767909256391215,0.938789869713988,0.987357446528268,pflA,ECB_00906,b0902,-1,protein,Exp,carbonSource,glucosegluconate
894,YP_003044125.1,294.410442869398,0.273108188834083,0.327002238130101,0.835187521638382,0.403612134385787,0.740558635065409,pflB,ECB_00907,b0903,1,protein,Exp,carbonSource,glucosegluconate
895,YP_003044126.1,0.393457510278488,-0.436236350460629,0.538631705605463,-0.809897274744097,0.41799921828642,NA,focA,ECB_00908,b0904,-1,protein,Exp,carbonSource,glucosegluconate
896,YP_003044127.1,16.4058887769428,0.14055553743044,0.39504686298241,0.355794591986668,0.721994399398449,0.916454226209879,ycaO,ECB_00909,b0905,1,protein,Exp,carbonSource,glucosegluconate
897,YP_003044128.1,0.316957646743458,0.442202370367898,0.468004198610041,0.94486838297867,0.344726074778427,NA,ycaP,ECB_00910,b0906,1,protein,Exp,carbonSource,glucosegluconate
898,YP_003044129.1,219.318646824701,0.143285862206707,0.370939523578202,0.386278228926714,0.699290622445726,0.902098954340568,serC,ECB_00911,b0907,1,protein,Exp,carbonSource,glucosegluconate
899,YP_003044130.1,178.760604371998,0.262466664056707,0.427285402695273,0.614265459107881,0.539039923544415,0.818117330769537,aroA,ECB_00912,b0908,1,protein,Exp,carbonSource,glucosegluconate
900,YP_003044131.1,0.798766433040246,-0.364246642226492,0.610059408540585,-0.597067493964008,0.550462319380125,NA,ycaL,ECB_00913,b0909,-1,protein,Exp,carbonSource,glucosegluconate
901,YP_003044132.1,17.7602051200261,0.258649584187829,0.362829469623564,0.712868181452236,0.475927330067143,0.781456698446589,cmk,ECB_00914,b0910,1,protein,Exp,carbonSource,glucosegluconate
902,YP_003044133.1,561.048658681219,0.300070313909537,0.301008980018612,0.99688160097743,0.318821983423889,0.686090659301018,rpsA,ECB_00915,b0911,1,protein,Exp,carbonSource,glucosegluconate
903,YP_003044134.1,35.1318098479227,0.228186040533292,0.374119409914162,0.609928366415543,0.541909260792267,0.819624559967954,ihfB,ECB_00916,b0912,1,protein,Exp,carbonSource,glucosegluconate
904,YP_003044135.1,0.63230036613563,-0.188256164683469,0.499183477332104,-0.377128196809734,0.706078337612025,NA,ycaI,ECB_00917,b0913,-1,protein,Exp,carbonSource,glucosegluconate
905,YP_003044136.1,34.7454048040789,-0.0156101039078635,0.347672941734917,-0.0448988173481888,0.964187959515036,0.990942374613639,msbA,ECB_00918,b0914,-1,protein,Exp,carbonSource,glucosegluconate
906,YP_003044137.1,2.10978625462819,0.0486649116492039,0.662539796603152,0.0734520581234657,0.94144639304246,0.987357446528268,lpxK,ECB_00919,b0915,1,protein,Exp,carbonSource,glucosegluconate
907,YP_003044138.1,4.63798545045867,0.671284076362165,0.449750179697089,1.49257100200445,0.135549518660256,0.509899165897761,ycaQ,ECB_00920,b0916,1,protein,Exp,carbonSource,glucosegluconate
908,YP_003044139.1,20.5265503845412,-0.40737215238024,0.47345412053568,-0.860425825250664,0.389554355067379,0.737574303751913,ycaR,ECB_00921,b0917,-1,protein,Exp,carbonSource,glucosegluconate
909,YP_003044140.1,34.1810301121812,-0.088043592642303,0.438169400778704,-0.200935054994333,0.840749356755986,0.954026103359892,kdsB,ECB_00922,b0918,-1,protein,Exp,carbonSource,glucosegluconate
910,YP_003044141.1,0.904887782126155,-0.260583859240755,0.630860617535766,-0.41306090758785,0.67956198984914,NA,ycbJ,ECB_00923,b0919,-1,protein,Exp,carbonSource,glucosegluconate
911,YP_003044142.1,0.619457306124398,0.155973371336188,0.590576843518257,0.264103432174896,0.79170021927005,NA,ycbC,ECB_00924,b0920,1,protein,Exp,carbonSource,glucosegluconate
912,YP_003044143.1,2.39028170031671,0.790935465610484,0.631223212213174,1.25302024752438,0.210198338124225,0.58587843592946,smtA,ECB_00925,b0921,1,protein,Exp,carbonSource,glucosegluconate
913,YP_003044144.1,26.8602071392329,0.951703111914539,0.378415504677567,2.51496859972862,0.011904298573322,0.184464324940619,mukF,ECB_00926,b0922,1,protein,Exp,carbonSource,glucosegluconate
914,YP_003044145.1,14.5441959373509,-0.270408219023484,0.399101236893422,-0.677542924016783,0.498061545436307,0.793121623760852,mukE,ECB_00927,b0923,-1,protein,Exp,carbonSource,glucosegluconate
915,YP_003044146.1,100.031276005267,0.307415795588219,0.305564642026934,1.00605814059181,0.314387603056058,0.682649970108193,mukB,ECB_00928,b0924,1,protein,Exp,carbonSource,glucosegluconate
916,YP_003044147.1,5.74524914971694,-0.864106104049474,0.613844897168447,-1.40769453006034,0.159221542233261,0.531699438906635,ycbB,ECB_00929,b0925,-1,protein,Exp,carbonSource,glucosegluconate
917,YP_003044148.1,0.387993029995023,0.63211234287368,0.584170560511438,1.08206812462489,0.279222258206124,NA,ycbK,ECB_00930,b0926,1,protein,Exp,carbonSource,glucosegluconate
918,YP_003044149.1,23.9832540888198,-0.119788839859878,0.45364322968587,-0.264059578146526,0.791734010648963,0.934646626922236,ycbL,ECB_00931,b0927,-1,protein,Exp,carbonSource,glucosegluconate
919,YP_003044150.1,229.076888154684,0.671295218189286,0.325234278163654,2.06403587586023,0.0390143149847637,0.312530190447754,aspC,ECB_00932,b0928,1,protein,Exp,carbonSource,glucosegluconate
920,YP_003044151.1,112.700668572733,1.21624732216079,0.502633013433361,2.41975216441297,0.0155310882509778,0.196274421039482,ompF,ECB_00933,b0929,1,protein,Exp,carbonSource,glucosegluconate
921,YP_003044152.1,164.644704684706,0.00292856213083007,0.384915968496908,0.0076083155039425,0.993929501092364,0.995998032832411,asnC,ECB_00934,b3743,1,protein,Exp,carbonSource,glucosegluconate
