YP_003045200.1,,1,1,,1,,1,3,,1,4,3,2,1,6,,,,2,,
YP_003045201.1,,,2,,3,1,1,1,,,5,1,,,4,,,,3,3,
YP_003045202.1,,,3,3,4,,1,2,1,1,4,,,1,1,,,,,,
YP_003045203.1,10,7,3,5,9,4,5,11,6,1,9,3,9,2,13,,,,1,,
YP_003045204.1,,3,,,,3,1,3,,1,3,1,,,4,,,,,,
YP_003045205.1,,,1,1,7,1,1,6,,1,1,,,,3,11,8,12,15,18,11
YP_003045206.1,2,3,3,1,2,2,7,5,7,3,5,2,4,2,33,,,,1,,
YP_003045207.1,5,3,,1,1,2,7,2,5,1,6,,2,1,10,,,,,,
YP_003045208.1,,2,1,,2,1,1,5,2,2,1,2,2,,12,,,,,,
YP_003045209.1,,2,7,8,10,5,10,9,4,9,8,1,2,3,49,,,2,2,1,
YP_003045210.1,5,4,4,4,11,4,1,8,2,3,7,,1,2,18,9,6,6,6,6,10
YP_003045211.1,1,1,1,2,4,3,,5,,2,8,1,3,1,13,,,,2,,
YP_003045212.1,1,3,7,10,,5,6,,6,10,3,,1,1,8,,,,,,
YP_003045213.1,,,3,,1,1,3,1,3,1,4,,2,,4,,,,,,
YP_003045214.1,,4,1,,,1,,2,3,1,1,,,,4,,,,,1,
YP_003045215.1,0.04,0.04,0.14,0.07,0.22,0.11,0.04,0.22,0.15,0.14,0.48,,0.18,0.07,0.22,0.18,0.07,0.4,0.11,0.11,
YP_003045216.1,0.32,0.06,,,0.11,,0.16,0.1,0.21,0.24,0.15,0.04,,,0.53,,,,,0.04,
YP_003045217.1,4,6,2,7,11,4,10,3,8,16,5,,2,1,11,,,,,,
YP_003045218.1,2,16,14,20,6,8,7,6,21,20,33,17,28,5,16,20,23,21,16,25,23
YP_003045219.1,,,1,2,1,1,1,,1,2,3,2,,,4,,,,1,,
YP_003045220.1,6,4,16,9,18,6,15,43,18,5,14,19,14,6,19,9,10,18,17,36,14
YP_003045221.1,2,,14,10,1,7,10,12,11,,1,3,3,2,19,4,6,3,,6,
YP_003045222.1,18,10,65,65,67,38,82,4,69,69,74,29,44,22,17,1,4,,7,6,8
YP_003045223.1,8,3,3,3,7,4,12,3,9,3,16,,2,,11,,,,,,
YP_003045224.1,,1,12,3,5,7,14,5,,6,13,11,13,10,8,22,24,16,24,29,12
YP_003045225.1,1,1,6,1,,1,4,2,2,1,14,10,4,,6,19,16,11,12,14,6
YP_003045226.1,,1,,,8,1,1,14,,,10,2,,1,5,15,8,12,21,16,13
YP_003045227.1,2,,,,1,2,2,,,1,3,,,,7,,,,,,
YP_003045228.1,5,7,,5,2,2,,,6,3,2,1,,,5,,,,,,
YP_003045229.1,1,1,,3,3,1,4,3,1,,7,1,3,,6,,,,,,
YP_003045230.1,,3,4,7,7,,5,2,4,,5,1,2,,8,,,,,,
YP_003045231.1,,,,1,,,2,1,,,3,1,,,1,,,,,,
YP_003045232.1,,,,,,1,2,1,,1,,,,,1,,,,,,
YP_003045233.1,0.23,0.1,0.1,,0.11,,0.04,0.24,0.44,0.49,0.23,0.04,,,0.42,,,,,0.04,
YP_003045234.1,0.04,0.04,0.14,0.07,0.22,0.11,0.04,0.22,0.15,0.14,0.48,,0.18,0.07,0.22,0.18,0.07,0.4,0.11,0.11,
YP_003045236.1,2,1,7,2,29,11,8,29,2,1,41,47,19,29,17,42,35,31,41,34,38
YP_003045237.1,20,53,106,83,144,79,73,147,101.33,95.33,193,175,164,126,27,214,209,201,236,252,244
YP_003045238.1,12,13,9,5,10,11,9,20,16,17,22,6,6,2,48,,,,3,,
YP_003045239.1,7,4,9,8,28,9,14,19,14,7,31,6,5,3,54,,,1,,,
YP_003045240.1,,,2,2,2,1,,1,,1,4,1,1,,7,,,,,,
YP_003045241.1,,8,9,11,3,5,5,14,15,13,5,4,7,2,75,,,,,3,
YP_003045242.1,2,6,16,10,8,14,7,2,15,5,7,,4,,16,,,,1,,
YP_003045243.1,3,3,5,7,9,6,5,8,6,2,2,1,4,,13,,,1,,,
YP_003045244.1,9,6,7,10,7,4,7,16,16,9,12,2,8,4,26,,,,4,2,
YP_003045245.1,1,3,6,6,5,2,3,2,2,4,9,3,4,4,25,,,,3,,1
YP_003045246.1,2,5,7,6,12,8,10,4,8,8,23,11,16,7,27,17,21,17,16,26,21
YP_003045247.1,1,4,5,6.5,13,11,10,23,12,21,14,12,5,9,15,30,21,20,29,24,37
YP_003045248.1,,2,4,1,8,2,1,3,3,,6,,1,,3,16,10,14,13,7,3
YP_003045249.1,1.5,,,1,3.5,1,,9,3,1,1,,,,12,,,,,,
YP_003045251.1,,4,,1,1,1,1,,2,1,1,,3,1,5,,,,,,
YP_003045252.1,3,,,1,14,1.5,1,10,4,3,3,,2,2,25,,,,,,
YP_003045253.1,1,1,2,,1,,,6,,,15,4,12,8,17,,,,2,,1
YP_003045254.1,5,1,2,2,10,1,2,7,3,3,9,,3,1,16,3,,,2,,8
YP_003045255.1,21,28,49,51,59,52,54,98,62,49,110,87,81,60,40,94,93,88,118.5,140,121
YP_003045256.1,25,34,66,58,226,38,37,197,75,57,123,97,114,77,57,157,139,117,122,149,125
YP_003045257.1,1,4,25,15,37,10,15,11,7,5,26,23,9,11,19,23,18,18,21,13,
YP_003045258.1,,,,,,2,2,1,,,,,,,2,,,,,,
YP_003045259.1,,,1,,,,,,,,5,,1,2,2,,,,,,
YP_003045260.1,,3,1,4,6,8,1,8,5,4,3,2,2,3,12,,,,1,,
YP_003045261.1,2,5,8,8,3,2,2,4,10,3,8,3,2,3,22,,,,2,1,
YP_003045262.1,2,2,24,23,18,9,15,12,17,15,6,,8,,12,,,,,,
YP_003045263.1,,,,,4,,,5,,,,,,,3,,,,,,
YP_003045264.1,,,,,1,,,3,1,1,,1,,,1,,,,,,
YP_003045265.1,1,13,13,6,15,2,3,15,3,7,26,19,14,12,6,22,16,27,18,26,20
YP_003045266.1,1,3,4,2,4,,1,5,1,3,3,,2,,15,3,2,2,4,,
YP_003045267.1,,,,,,,,3,,,2,,,,2,,,,,,
YP_003045268.1,3,6,2,11,2,14,17,6,22,22,9,5,2,,27,,,1,4,4,4
YP_003045269.1,1,2,8,3,6,2,4,12,1,4,5,4,6,3,20,,,,,,7
YP_003045270.1,10,30,6,6,2,9,6,,37,33,22,21,7,4,6,15,20,24,18,19,24
YP_003045271.1,36,46,140,124,258,56,54,284,227,191,266,207,165,176,37,267,259.25,305.25,322.25,345.25,336.5
YP_003045272.1,99,423,1018,872,992,858,591,108,442,487,1241,1153,1032,1081,35,967,945,756,1017,967,1191
YP_003045273.1,2,8,9,13,7,12,5,25,5,2,11,4,5,12,11,20,21,2,24,28,38
YP_003045274.1,,1,,3,1,,1,3,,,1,2,1,,3,2,3,,,,
YP_003045275.1,21,21,302,184,235,310,279,268,208,169,337,280,164,172,23,129,137,111,114,109,160
YP_003045276.1,2,1,5,3,2,,4,5,2,,5,6,2,2,1,11,16,15,14,12,11
YP_003045277.1,3,12,22,25,21,38,29,45,3,6,56,41,13,5,37,46,57,43,22,17,12
YP_003045278.1,1,5,3,4,2,5,,2,3,1,6,1,5,,1,1,1,7,2,3,1
YP_003045279.1,,3,2,3,2,6,3,10,4,6,8,3,5,,31,14,8,11,8.5,15,20
YP_003045280.1,,,1,1,3,1,1,2,4,,3,,1,,12,,,,1,,
YP_003045281.1,3,12,11,13,16,11,10,9,16,13,16,11,13,9,15,18,12,4,4,4,8
YP_003045282.1,3,,1,,4,6,,8,2,4,6,,4,2,15,,,,,,
YP_003045283.1,2,1,,2,,,2.5,9,3,3,5,1,1,,18.5,,,,2.5,1,
YP_003045284.1,,1,4,1,7,2,2,3,6,4,8,,2,,2,,,,,1,
YP_003045285.1,,,3,3,3,2,1,2,3,1,6,,,1,10,,,,,,
YP_003045286.1,1,2,2,,,1,0.5,1,4,2,3,3,6,2,5.5,,,,1.5,1,
YP_003045287.1,2,,2,4,,1,1,3,2,1,5,,2,1,8.5,,,,1,,
YP_003045288.1,1,,1,1,1,,,1,1,1,1,,,1,8,,,,,1,
YP_003045289.1,4,31,27,21,18,6,8,18,9,32,7,7,25,2,9,28,26,14,29,26,40
YP_003045290.1,2,11,2,,1,1,3,5,6,6,11,9,4,,17,18,14,19,14,10,16
YP_003045291.1,13,20,29,27,49,22,13,53,6,14,58,28,27,27,19,74,72,76,85,86,88
YP_003045292.1,,2,3,,1,2,,,2,2,6,1,,,11,,,,,,
YP_003045293.1,1,1,,,,2,,1,,,2,,1,,,,,,,,
YP_003045294.1,9,7,11,,12,11,17,9,,1,10,6,14,5,28,21,18,15,19,29,11
YP_003045295.1,14,11,12,9,14,5,5,9,12,4,9,5,9,4,18,26.67,22.67,8,,2,
YP_003045296.1,2,3,14,9,20,10,3,28,6,3,21,8,5,7,28,7,4,13,15,11,4
YP_003045297.1,,1,5,7,2,6,9,2,8,5,1,,,1,1,6,5,,1,,2
YP_003045298.1,10,9,6,12,6,10,1,5,7,14,5,19,8,7,11,6,10,9,12,8,6
YP_003045299.1,6,6,7,8,12,2,4,10,6,13,3,1,4,1,17,,,,,,
YP_003045300.1,6,7,17,28,15,24,32,18,13,12,21,4,16,1,49,4,4,10,11,3,6
YP_003045301.1,1,1,1,,2,,4,,1,,8,2,,,11,,,,1,,2
YP_003045302.1,,,2,,1,4,1,8,1,1,7,1,,2,8,,,,3,1,
YP_003045303.1,4,1,10,6,22,13,3,10,7,3,11,4,7,,13,4,,2,8,3,3
YP_003045304.1,,1,2,3,,5,7,3,3,2,7,8,4,4,3,7,4,2,2,6,8
YP_003045305.1,,3,5,2,6,27,3,1,1,2,,,,,4,,,,,,
YP_003045306.1,,1,18,11,23,22,18,7,8,9,26,21,13,9,8,21,33,29,23,36,30
YP_003045307.1,6,6,12,17,16,9,17,29,14,11,29,4,9,3,22,11,8,3,7,,2
YP_003045308.1,96,193,183,202,328,85,113,159,109,105,205,169,228,167,7,122,121,112,132,152,116
YP_003045309.1,2,11,21,22,19,6.33,14,21,28,35,67,59,27,34,5,55,66,80,78,78,76
YP_003045310.1,,2,2,,1,2,,1,,1,,1,,,1,9,5,5,12,14,12
YP_003045311.1,3,4,6,5,41,2,2,20,8,7,15,13,5,5,9,25,17,26,25,14,24
YP_003045312.1,2,3,5,2,5,6,9,17,2,4,9,5,4,3,39,2,,,2,1,
YP_003045313.1,1,1,24,24,59,22,27,39,11,9,17,19,32,15,2,14,10,19,25,26,28
YP_003045314.1,,3,10,5,16,2,8,10,2,2,12,5,3,1,24,7,6,1,15,13,4
YP_003045315.1,,1,1,2,5,,8,4,,3,13,2,11,,7,2,5,3,4,3,5
YP_003045316.1,2,1,7,4,3,2,6,5,2,3,13,6,8,3,6,1,1,2,5,3,1
YP_003045317.1,1,2,1,,3,2,4,4,3,1,9,5,3,5,12,,1,4,4,4,
YP_003045318.1,2,1,2,1,,,,,4,,3,,2,,,,,,1,,
YP_003045319.1,,1,1,2,,,1,4,1,1,2,1,,,18,,,2,1,,
YP_003045320.1,,1,,,,,1,,,,,,1,,2,,,,,,
YP_003045321.1,,,,1,3,,2,1,7,2,1,1,1,,11,,,3,,1.17,
YP_003045322.1,7,12,3,4,10,8,13,9,9,10,10,,2,,15,,,2,1,1,
YP_003045323.1,2,,1,,1,1,1,3,1,1,2,1,,,2,,,,,,
YP_003045324.1,1,,1,1,1,2,1,6,,,,,1,,7,,,,,,
YP_003045325.1,5,9,5,8,4,5,6,6,9,7,8,2,6,3,23,,,1,1,1,
YP_003045326.1,6,11,16,16,11,16,19,21,12,10,27,11,18,7,53,1,2,11,8,6,
YP_003045327.1,,,,,,,,2,,,2,,1,,,,,,,,
YP_003045328.1,,,2,,,1,9,8,,,1,,,,3,,,,,,
YP_003045329.1,,2,1,2,18,6,3,5,,,8,,,2,10,4,4,3,3,1,10
YP_003045330.1,3,,9,4,6,6,9,17,1,5,12,4,4,1,31,8,8,,,,
YP_003045331.1,6,5,3,3,8,4,4,1,7,5,11,,3,1,33,1,1,2,4,,
YP_003045332.1,,,,,4,,1,3,1,1,,,3,,2,,,,1,,
YP_003045333.1,3,6,7,8,15,3,3,12,6,5,9,4,7,,30,,,,,,
YP_003045334.1,1,5,4,1,6,,5,5,8,,8,1,1,1,8,,,,,,
YP_003045335.1,,1,1,,4,1,1,3,4,,5,1,1,,7,,2,,,,
YP_003045336.1,0.32,0.06,,,0.11,,0.16,0.1,0.21,0.24,0.15,0.04,,,0.53,,,,,0.04,
YP_003045337.1,0.04,0.04,0.14,0.07,0.22,0.11,0.04,0.22,0.15,0.14,0.48,,0.18,0.07,0.22,0.18,0.07,0.4,0.11,0.11,
YP_003045338.1,4,9,15,15,29,16,13,34,16,18,27,18,15,10,72,13,23,15,16,25,6
YP_003045339.1,3,,4,1,4,5,3,5,1,1,9,,5,5,22,,,,,,
YP_003045340.1,6,5,10,11,12,6,2,10,20,16,42,21,11,6,48,10,5,,2.5,10,21.5
YP_003045341.1,1,,4,5,6,5,3,2,8,7,10,3,7,7,7,,,,,,
YP_003045342.1,2,3,10,11,9,9,21,7,6,3,6,3,8,4,3,,,1,,2,
YP_003045343.1,,2,1,2,2,2,1,1,1,,4,1,2,,4,,,,,,
YP_003045344.1,1,1,10,1,20,4,,12,28,18,7,2,3,,21,1,1,,3,,
YP_003045345.1,,1,1,2,2,2,,6,2,,4,2,3,1,4,,,,,,
YP_003045346.1,5,3,5,7,7,6,6,15,9,3,3,,4,1,25,,,,,,
YP_003045347.1,2,15,12,15,19,23,17,28,19,15,21,7,12,3,60,,,,3,2,
YP_003045348.1,,,,2,3,1,,1,,,5,4,2,,5,,,,,,
YP_003045349.1,6,10,8,2,12,7,4,4,13,6,9,6,14,2,28,,,,1,,
YP_003045350.1,56,70,139,160,81,110,94,26,92,79,121,114,137,106,66,191,177,185,192,211,203
YP_003045351.1,4,1,19,5,46,14,8,44,3,7,51,64,36,39,17,55,60,43,64,63,52
YP_003045352.1,5,2,4,5,6,4,1,9,1,2,12,7,,4,17,,,,,,
YP_003045353.1,30,72,87,84,57,45,53,88,124,88,123,99,142,87,52,137,137,106,143,135,101
YP_003045354.1,2,26,39,23,16,10,21,10,22,19,45,31,19,18,5,66,54,48,76,80,63
YP_003045355.1,,1,,,,,1,1,,,1,,,,,,,,,,
YP_003045356.1,3,3,2,7,4,6,7,6,3,5,4,1,1,,20,,,,1,1,
YP_003045357.1,,1,,,,1,,1,,,,,,,,,,,,,
YP_003045358.1,36,57,173,156,246,147,107,180,176,159,189,196,185,211,27,172,165,167,237,262,276
YP_003045359.1,7,21,10,23,7,7,5,10,44,37,6,1,15,9,21,17,15,9,15,18,15
YP_003045360.1,26,81,63,88,60,39,52,69,122,100,86,61,72,57,19,77,76,94,117,113,101
YP_003045361.1,,8,6,12,36,2,2,39,31,26,22,16,23,23,32,49,45,38,67,78,64
YP_003045362.1,17,7,30,30,26,26,21,10,17,15,36,18,20,18,16,18,24,21,30,33,30
YP_003045363.1,,,5,1,10,0.5,4,20,5,5,15,7,11,4,18.5,,,,1,,
YP_003045364.1,,1,,1,2,1,,1,2,,1,,,,16,1,,2,,,
YP_003045365.1,,,1,,,1,,,,,,,,,11,,,,,,
YP_003045366.1,3,1,12,6,6,9,7,11,8,2,15,2,3,2,15,,,1,1,1,
YP_003045367.1,1,3,4,4,2,4,7,15,2,9,5,,2,,12,,,,1,,
YP_003045368.1,1,24,41,34,28,20,22,35,24,25,58,43,52,32,11,37,35,47,52,57,40
YP_003045369.1,,,1,1,1,1,1,2,1,,2,1,,,1,,,,,,
YP_003045370.1,,,1,,2,1,7,,1,,6,,1,1,2,,,1,,,
YP_003045371.1,,2,,1,5,1,3,7,1,3,6,1,,,7,,,,2,1,
YP_003045372.1,10,4,9,6,23,5,3,5,5,1,10,1,2,,14,,,,3,,1
YP_003045373.1,4,3,2,6,3,5,4,7,9,6,7,,3,,17,,,,1,1,
YP_003045374.1,9,4,11,10,12,9,4,24,8,7,7,1,11,1,33,,,,,,
YP_003045375.1,4,8,10,7,4.5,9,8,5,4,8,10,,4,2,30,,,,1,,
YP_003045376.1,,5,4,6,15,4,10,7,14,5,8,1,1,3,3,1,1,,4,2,
YP_003045377.1,1,1,1,1,2,,,,1,,,,1,,3,,,,,,
YP_003045378.1,,,,,,,,8,,,2,2,2,,,,,,,,
YP_003045379.1,3,1,1,4,9,1,,34,8,2,15,10,5,14,4,15,8,14,16,13,19
YP_003045380.1,3,10,4,3,11,6,3,12,5,4,12,2,4,3,14,,,,1,,
YP_003045381.1,,5,13,14,17,16,4,8,24,20,12,7,6,1,16,7,6,9,5,6,3
YP_003045382.1,3,2,34,17,20,6,7,15,8,10,41,35,16,30,7,36,40,47,58,47,43
YP_003045383.1,,,1,,,1,,3,2,,2,,3,2,3,,,,1,,
YP_003045384.1,1,7,8,5,14,4,9,12,6,7,14,1,4,,13,,1,,3,4,
YP_003045385.1,2,4,5,6,11,6,2,14,11,1,18,6,2,3,18,,,2,2,1.12,
YP_003045386.1,2,1,2,2,2,2,,,2,2,3,1,3,,4,6,6,,7,8,6
YP_003045387.1,1,1,3,3,3,4,3,1,1,3,2,,,,5,2,,7,4,6,
YP_003045388.1,,2,3,3,3,6,11,12,1,,7,,4,1,8,3,4,5,8,9,11
YP_003045389.1,10,5,9,7,5,4,15,13,5,9,21,1,17,6,17,1,2,2,2,2,2
YP_003045390.1,,1,5,1,,,1,2,,3,1,,,,9,,,,,,
YP_003045391.1,,,5,1,17,2,2,30,1,1,6,,1,,6,,,,,1,
YP_003045392.1,30,21,10,16,12,7,12,18,10,7,12,,3,,30,,,,,,
YP_003045393.1,2,,1,,1,1,,2,,1,,,1,,9,,,,,,
YP_003045394.1,4,8,7,7,3,6,6,4,8,9,4,1,6,,2,,,,,,
YP_003045395.1,6,9,5,3,1,2,,2,5,3,1,1,1,,17,,,,1,1,
YP_003045396.1,,5,18,15,11,9,13,6,6,11,29,21,6,11,2,12,12,10,13,12,12
YP_003045397.1,,,1,,,,,,,,,1,,,1,,,,,,
YP_003045398.1,,11,47,43,38,39,43,91,15,27,116,80,48,57,13,53,46,45,67,62,49
YP_003045399.1,,7,4,6,10,2,13,2,10,11,25,11,,1,9,,,4,6,5,3
YP_003045400.1,48,86,91,108,165,64,43,204,57,71,208.5,200,164,154,50,270,278,235,326,306,292
YP_003045401.1,34,91,139,131,156,83,121,50,179,156,219,196,155,151,37,173,151,148,164,182,164
YP_003045402.1,6,7,32,21,83,25,27,52,19,12,46,58,40,43,3,33,34,25,38,28,60
YP_003045403.1,33,85,247,203,129,140,177,100,118,114,262,216,203,197,18,237,252,212,241,256,250
YP_003045404.1,19,24,45,50,22,21,58,26,40,41,66,59,57,47,21,75,69,59,75,68,65
YP_003045405.1,,3,12,8,6,6,8,4,8,12,8,8,8,4,5,6,8,8,1,4,1
YP_003045406.1,4,6,19,12,18,9,,16,13,24,47,42,41,30,14,18,14,37,29,44,39
YP_003045407.1,13,12,15,19,31,12,12,19,12,18,22,18,27,14,24,44,37,44,34,34,31
YP_003045408.1,,3,1,1,4,2,,4,1,2,15,14,2,3,6,20,16,13,25,18,23
YP_003045409.1,4,2,5,5,9,2,5,15,9,1,6,3,7,3,29,,,,3,1,
YP_003045410.1,,5,2,1,52,3,2,43,3,1,46,28,29,28,21,56,48,37,64,58,61
YP_003045411.1,3,4,45,25,76,14,66,92,4,6,107,87,66,65,9,51,41,66,64,80,83
YP_003045412.1,1,,,4,1,1,,2,2,,2,1,1,,3,,,,,,
YP_003045413.1,9,10,64,58,67,44,59,103,29,31,121,114,103,93,31,145,154,130,151,187,144
YP_003045414.1,58,54,118,130,220,121,94,231,113,129,189,180,173,143,45,210,188,219,237,219,250
YP_003045415.1,1,2,1,1,4,3,2,4,3,2,4,4,1,3,20,,,,,,
YP_003045416.1,5,9,3,7,5,,4,2,5,5,21,15,9,4,1,26,34,34,62,61,50
YP_003045417.1,2,,,1,27,3,2,10,1,,23,23,5,15,8,10,11,13,24,31,23
YP_003045418.1,2,9,9,12,8,8,9,1,23,17,19,5,6,5,7,14,8,12,15,21,15
YP_003045419.1,3,1,1,2,3,2,9,2,,,4,,,,14,,,,2,,
YP_003045420.1,23,35,50,22,37,32,32,17,13,25,38,35,36,30,9,31,30,35,32.9,30.4,33
YP_003045421.1,4,26,36,28,32,13,32,15,21,24,32,16,15,15,14,17,20,30,19,22,35
YP_003045422.1,4,2,9,14,8,6,10,14,7,7,9,1,5,3,15,,,,2,,
YP_003045423.1,2,4,3,16,13,,13,1,6,11,15,21,5,10,26,33,32,30,20,18,24
YP_003045424.1,,,,,4,,,2,,,,,1,,4,,,,,,
YP_003045425.1,,,1,3,1,1,5,3,,1,8,7,3,4,4,10,9,6,6,6,10
YP_003045426.1,43,82,136,118,185,162,126,184,68,131,206,235,167,196,55,141,133,164,182,183,204
YP_003045427.1,113,111,109,87,88,99,95,59,71,136,213,170,142,200,16,128,125,90,78,76,119
YP_003045428.1,1,10,4,3,1,,2,5,,3,7,6,8,6,2,12,12,2,10,5,4
YP_003045429.1,23,61,47,64,32,32,22,23,75,84,109,108,67,94,26,114,122,101,110,109,115
YP_003045430.1,,,,1,,,,1,2,,3,2,,,5,,,,,,
YP_003045431.1,18,23,31,27,3,3,,1,3,2,4,,25,,9,18,18,15,14,18,9
YP_003045432.1,,13,17,8,26,19,21,13,8,9,24,13,23,18,6,41,47,44,55,62,42
YP_003045433.1,39,80,87,119,51,116,121,54,147,141,120,119,122,96,49,84,89,77,96,105,90
YP_003045434.1,3,3,,,,2,1,2,5,2,5,2,,,11,,,,1,,
YP_003045435.1,2,1,13,14,10,9,14,7,10,7,12,10,9,5,15,6,3,,7,8,12
YP_003045436.1,,1,4,1,25,5,,29,3,4,47,41,38,30,8,31,31,32,27,41,27
YP_003045437.1,13,24,103,84,62,78,84,42,50,51,105,94,87,62,29,67,65,64,89,83,86
YP_003045438.1,,1,2,1,2,1,,6,1,1,4,1,2,1,7,7,3,2,5,8,
YP_003045439.1,,,1,2,,2,4,,2,2,3,1,,2,6,,,,,,
YP_003045440.1,47,43,27,38,95,21,28,128,42,48,124,133,81,90,12,101,108,116,128,125,120
YP_003045441.1,4,2,3,,3,2,2,3,2,7,7,3,,1,16,3,,6,3,8,1
YP_003045442.1,,,,,,1,,,,,8,12,,6,,23,23,17,9,19,24
YP_003045443.1,,,4,3,4,1,4,1,2,3,3,1,3,1,1,10,9,5,5,10,8
YP_003045444.1,1,1,,,1,,,3,1,,4,,2,,4,,,,,,
YP_003045445.1,6,7,1,1,10,3,1,7,,1,9,7,5,3,3,12,8,15,8,7,
YP_003045446.1,1,13,13,10,51,8,6,41,14,17,46,44,29,45,26,59,54,54,66,71,74
YP_003045447.1,15,16,7,7,7,5,14,11,26,16,8,6,9,8,4,34,39,34,47,39,53
YP_003045448.1,,3,,4,12,5,5,2,3,4,14,11,4,6,18,12,10,10,9,8,12
YP_003045449.1,1,,1,1,1,1,7,5,1,1,,1,,,4,,,,,1,
YP_003045450.1,1,,1,,,1,1,,1,1,6,,,1,7,,,,1,,
YP_003045451.1,1,,,,,,,,1,1,1,,,,4,,,,,,
YP_003045452.1,,,1,1,,,,3,,,1,,,,,,,,2,,
YP_003045453.1,5,3,22,23,28,21,27,13,24,17,9,3,4,2,8,,,,,1,
YP_003045454.1,15,8,6,12,13,3,16,22,16,9,18,1,3,4,35,,1,,1,,
YP_003045455.1,2,1,9,2,4,3,2,4,7,4,6,1,2,,7,,,,1,,
YP_003045456.1,,12,22,40,1,12,14,1,11,7,37,27,32,20,,20,20,24,18,18,8
YP_003045457.1,8,10,31,24,33,33,38,40,36,27,39,7,22,11,40,44,42,36,33,35,46
YP_003045458.1,4,8,32,36,40,29,23,54,24,35,44,25,29,21,28,34,29,24,25,24,39
YP_003045459.1,7,12,18,14,24,26,19,13,19,17,13,12,12,12,3,11,11,13,6,6,8
YP_003045460.1,9,27,41,39,40,66,64,47,60,61,61,43,42,47,15,34,44,47,54,50,95
YP_003045461.1,0.41,0.06,,,0.11,,0.1,0.04,0.21,0.25,0.23,0.04,,,0.42,,,,,0.04,
YP_003045462.1,0.04,0.04,0.14,0.07,0.22,0.11,0.04,0.22,0.15,0.14,0.48,,0.18,0.07,0.22,0.18,0.07,0.4,0.11,0.11,
YP_003045463.1,,14,10,8,5,9,8,1,17,19,12,9,6,9,3,12,12,12,16,12,19
YP_003045464.1,3,1,2,1,6,3,,3,6,,4,2,,,5,,,,,1,
YP_003045465.1,2,1,,4,4,5,5,3,3,1,9,,4,1,12,,,,,,
YP_003045466.1,4,4,2,2,5,3,1,2,3,1,3,2,,,6,,,,,,
YP_003045467.1,1,3,3,1,4,3,6,9,3,1,14,7,3,3,35,14,14,6,16,19,25
YP_003045468.1,,,,1,1,,,1,,1,,1,,,1,,,,,,
YP_003045469.1,4,6,14,12,9,6,4,6,3,10,6,3,6,1,25,,,,4,,
YP_003045470.1,2,2,4,,6,1,4,6,3,2,7,2,3,,18,,,,1,,
YP_003045471.1,4,5,5,8,14,12,4,12,11,8,19,6,1,7,52,1,,3,4,4,
YP_003045472.1,1,1,3,2,3,3,5,7,2,1,8,2,1,4,8,,,,,1,
YP_003045473.1,3,,,,,1,,1,3,,1,,1,,5,,,,,,
YP_003045474.1,9,10,8,5,6,5,5,10,6,7,8,3,5,2,18,,,,3,1,
YP_003045475.1,3,1,,3,2,1,6,23,4,2,8,1,3,1,7,,,,3,1,
YP_003045476.1,,1,1,2,,,4,9,1,1,1,1,2,1,18,,,1,4,3,
YP_003045477.1,1,1,,,2,,1,,1,1,,1,,,,,,,,,
YP_003045478.1,1,,,,,,,,,,,,,,1,,,,,,
YP_003045479.1,1,1,2,5,8,3,9,11,4,3,14,3,4,1,32,,,,,1,
YP_003045480.1,1,2,10,9,21,10,8,21,14,5,33,14,24,20,10,14,24,22,18,24,30
YP_003045481.1,3,4,7,7,6,3,2,10,4,9,13,2,7,4,55.5,2,1,,,2,
YP_003045482.1,1,2,2,1,10,7,5,18,5,16,11,3,6,1,10,1,5,1,4,9,3
YP_003045483.1,2,7,9,16,11,9,17,16,14,12,21,6,17,6,19,,,,,,
YP_003045484.1,3.33,4,18,10.5,9,3,3,11,3,1,18,6,20.33,9.33,24,,,,4,1,
YP_003045485.1,2,2,4,3,2,6,6,5,1,2,4,4,1,,25,,,,1,,1
YP_003045486.1,11,2,1,2,6,5,1,6,3,3,4,,1,1,11,,,,2,1,
YP_003045487.1,,,1,,3,1,1,2,2,,1,,,,7,,,,,,
YP_003045488.1,1,2,,,1,1,,2,5,1,4,,,1,6,,,,,,
YP_003045489.1,8,5,108,71,26,63,75,39,53,54,36,20,26,21,12,59,55,57,42,60,74
YP_003045490.1,4,14,,1,,4,8,,2,1,5,,1,,3,,,,,1,
YP_003045491.1,3,2,5,4,5,2,19,6,4,4,11,,3,,16,,,,,,
YP_003045492.1,2,2,4,1,3,1,3,2,2,,4,1,,,3,,,,,,
YP_003045493.1,5,1,1,,3,2,2,6,4,3,4,3,1,,4,,,,,,
YP_003045494.1,2,2,3,4,14,12,6,14,6,4,7,3,3,3,40,3,2,,2,,
YP_003045495.1,2,2,3,6,2,8,1,5,11,3,6,1,3,2,19,4,4,4,4,4,4
YP_003045496.1,,,3,1,3,,1,3,2,1,2,,2,1,6,,2,6,6,8,
YP_003045497.1,27,44,60,58,48,23,44,90,49,36,131,115,67,72,24,166,161,146,178,176,182
YP_003045498.1,,1,,1,4,1,,13,1,,7,3,2,1,4,,,,,,
YP_003045499.1,,2,1,3,9,5,2,12,1,1,8,2,2,1,15,,,,1,,
YP_003045500.1,1,2,3,,2,,1,1,1,,,,3,,4,,,,,,
YP_003045501.1,,,,,1,1,1,1,,,,1,,,,,,,,,
YP_003045502.1,11,24,53,61,17,51,61,29,43,31,63,40,20,26,19,37,28,51,47,40,30
