,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3719,YP_003046958.1,0.370157024168004,-0.803209971357904,0.760567430854664,-1.05606674539734,0.290937722057808,NA,frvA,ECB_03785,b3900,-1,protein,Exp,carbonSource,gluconate,glucose
3720,YP_003046959.1,0.777853157063837,-0.665337510371512,0.795779483917994,-0.836082763903065,0.403108344161484,NA,,ECB_03786,,-1,protein,Exp,carbonSource,gluconate,glucose
3721,YP_003046960.1,0.322208384427343,-0.451519933913273,0.746324817760624,-0.604991182348827,0.545184855554635,NA,yiiL,ECB_03787,b3901,-1,protein,Exp,carbonSource,gluconate,glucose
3722,YP_003046961.1,0.588862537970456,-0.683186605615792,0.791505525445601,-0.863148245530152,0.388055964744229,NA,rhaD,ECB_03788,b3902,-1,protein,Exp,carbonSource,gluconate,glucose
3723,YP_003046962.1,0.977977756290553,-0.931215510823612,0.792840328173553,-1.17453095879826,0.240182419055817,NA,rhaA,ECB_03789,b3903,-1,protein,Exp,carbonSource,gluconate,glucose
3724,YP_003046963.1,0.70554750238155,-1.44331964461331,0.784931466813554,-1.83878428326042,0.0659469208317949,NA,rhaB,ECB_03790,b3904,-1,protein,Exp,carbonSource,gluconate,glucose
3725,YP_003046964.1,0.255334640813063,-0.488844179338563,0.779910710114003,-0.626795058715256,0.530793582951798,NA,rhaS,ECB_03791,b3905,-1,protein,Exp,carbonSource,gluconate,glucose
3726,YP_003046965.1,0.405734275974363,-0.745789766293727,0.771130269826256,-0.967138491997936,0.333474805363937,NA,rhaR,ECB_03792,b3906,-1,protein,Exp,carbonSource,gluconate,glucose
3727,YP_003046966.1,0.167549210710069,-0.368897181784333,0.669575190043526,-0.550942130577378,0.581673345279283,NA,rhaT,ECB_03793,b3907,-1,protein,Exp,carbonSource,gluconate,glucose
3728,YP_003046967.1,55.6993036068073,0.254796305709352,0.535694728384826,0.475637134749466,0.634332914832249,0.756495896370488,sodA,ECB_03794,b3908,1,protein,Exp,carbonSource,gluconate,glucose
3729,YP_003046968.1,0.155439164463321,-0.190622761501393,0.747280477559522,-0.255088641046708,0.798654637160789,NA,kdgT,ECB_03795,b3909,-1,protein,Exp,carbonSource,gluconate,glucose
3730,YP_003046969.1,8.91505345573322,0.69429395547184,0.452485481641749,1.53440051369768,0.124931151318007,0.315478160448473,yiiM,ECB_03796,b3910,1,protein,Exp,carbonSource,gluconate,glucose
3731,YP_003046970.1,9.39368399820184,0.920899201133261,0.547293012488916,1.68264381258095,0.0924440648235996,0.26596329705771,cpxA,ECB_03797,b3911,1,protein,Exp,carbonSource,gluconate,glucose
3732,YP_003046971.1,19.9971694757377,0.469933521356772,0.524575198101759,0.895836332059321,0.370340182312753,0.538085233523423,cpxR,ECB_03798,b3912,1,protein,Exp,carbonSource,gluconate,glucose
3733,YP_003046972.1,4.03580273118332,-1.01287585932568,0.70529686717841,-1.43609862238261,0.150974280057303,0.339472264672538,cpxP,ECB_03799,b4484,-1,protein,Exp,carbonSource,gluconate,glucose
3734,YP_003046973.1,2.08984705174015,0.550651319396676,0.65667359275724,0.838546464286165,0.401723863451378,0.572879813944369,fieF,ECB_03800,b3915,1,protein,Exp,carbonSource,gluconate,glucose
3735,YP_003046974.1,52.7758702171352,0.75355717905912,0.353445446882328,2.13203249810147,0.0330041750484273,0.161466548397028,pfkA,ECB_03801,b3916,1,protein,Exp,carbonSource,gluconate,glucose
3736,YP_003046975.1,8.76335398057933,0.903856119270669,0.497363165027919,1.81729605814281,0.0691717932277538,0.230002435262061,sbp,ECB_03802,b3917,1,protein,Exp,carbonSource,gluconate,glucose
3737,YP_003046976.1,4.90130340402561,1.3358321375717,0.46552699822162,2.86950519019257,0.00411114585332512,0.0523154604192361,cdh,ECB_03803,b3918,1,protein,Exp,carbonSource,gluconate,glucose
3738,YP_003046977.1,134.379689173557,0.371404612976378,0.525639141898726,0.706577161728827,0.479829285690821,0.636640839050715,tpiA,ECB_03804,b3919,1,protein,Exp,carbonSource,gluconate,glucose
3739,YP_003046978.1,4.9686415265778,0.5263563054679,0.560340502559934,0.939350810914478,0.347550659008287,0.519349750930942,yiiQ,ECB_03805,b3920,1,protein,Exp,carbonSource,gluconate,glucose
3740,YP_003046979.1,0.20393507439862,-0.488857191217497,0.703424072149871,-0.694967958266491,0.487075382005707,NA,yiiR,ECB_03806,b3921,-1,protein,Exp,carbonSource,gluconate,glucose
3741,YP_003046980.1,7.43019613054044,1.527069728708,0.579471700266369,2.63527921726988,0.00840680968028292,0.0760553563263096,yiiS,ECB_03807,b3922,1,protein,Exp,carbonSource,gluconate,glucose
3742,YP_003046981.1,5.67830807617245,-0.408130838773859,0.533329337138358,-0.765251056624287,0.444122062230995,0.61007514598279,yiiT,ECB_03808,b3923,-1,protein,Exp,carbonSource,gluconate,glucose
3743,YP_003046982.1,12.4664742946482,0.525207016685048,0.481751722198235,1.0902026759521,0.275623874857902,0.459240931058203,fpr,ECB_03809,b3924,1,protein,Exp,carbonSource,gluconate,glucose
3744,YP_003046983.1,6.58770137209685,0.842060194106058,0.630357999049977,1.33584438584922,0.181600141818479,0.37088706212663,glpX,ECB_03810,b3925,1,protein,Exp,carbonSource,gluconate,glucose
3745,YP_003046984.1,220.675648223867,1.92158666876953,0.386865053260959,4.96707224540474,6.79712710848156e-07,0.000157421463832433,glpK,ECB_03811,b3926,1,protein,Exp,carbonSource,gluconate,glucose
3746,YP_003046985.1,7.18285717463132,2.61122341088926,0.698767667165193,3.73689787548792,0.000186304546886384,0.00751491409861764,glpF,ECB_03812,b3927,1,protein,Exp,carbonSource,gluconate,glucose
3747,YP_003046986.1,28.6813283863588,0.710410535967137,0.515674265737983,1.37763426094274,0.168316237409297,0.356651789423542,yiiU,ECB_03813,b3928,1,protein,Exp,carbonSource,gluconate,glucose
3748,YP_003046987.1,2.20445360794162,-0.622472122651884,0.746042490684258,-0.834365509236562,0.404075046957273,0.574218012414367,menG,ECB_03814,b3833,-1,protein,Exp,carbonSource,gluconate,glucose
3749,YP_003046988.1,0.679430022008468,-0.243115693797563,0.798100305476994,-0.304617968605164,0.760657133087206,NA,menA,ECB_03815,b3930,-1,protein,Exp,carbonSource,gluconate,glucose
